TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0435819	Damr_H5	Damr_ML95	0.0006	0.0445	0.01427	99.73	98.94
FBtr0435819	Damr_H5	Damr_w11	0.0006	0.0389	0.01566	99.73	98.98
FBtr0435819	Damr_H5	Dnov_4	0.0018	0.0473	0.03842	99.60	98.89
FBtr0435819	Damr_H5	Dlum_LM8	0.0018	0.0437	0.04191	99.47	98.76
FBtr0435819	Damr_H5	Dvir_S9	0.0097	0.0891	0.10880	98.01	97.17
FBtr0435819	Damr_H5	Dvir_87	0.0103	0.0811	0.12731	97.88	97.30
FBtr0435819	Damr_H5	Dmon_Col	0.0223	0.1285	0.17394	95.49	94.34
FBtr0435819	Damr_H5	Dmon_Oul	0.0229	0.1325	0.17283	95.62	94.34
FBtr0435819	Damr_ML95	Damr_w11	0.0012	0.0378	0.03253	99.47	98.89
FBtr0435819	Damr_ML95	Dnov_4	0.0024	0.0362	0.06537	99.34	99.07
FBtr0435819	Damr_ML95	Dlum_LM8	0.0024	0.0391	0.06242	99.20	98.76
FBtr0435819	Damr_ML95	Dvir_S9	0.0103	0.0991	0.10395	97.75	96.91
FBtr0435819	Damr_ML95	Dvir_87	0.0109	0.0908	0.12021	97.61	97.04
FBtr0435819	Damr_ML95	Dmon_Col	0.0229	0.1370	0.16737	95.36	94.12
FBtr0435819	Damr_ML95	Dmon_Oul	0.0235	0.1411	0.16645	95.49	94.12
FBtr0435819	Damr_w11	Dnov_4	0.0024	0.0240	0.10032	99.34	99.07
FBtr0435819	Damr_w11	Dlum_LM8	0.0025	0.0290	0.08688	99.20	98.72
FBtr0435819	Damr_w11	Dvir_S9	0.0104	0.0891	0.11728	97.88	96.86
FBtr0435819	Damr_w11	Dvir_87	0.0111	0.0811	0.13669	97.75	96.99
FBtr0435819	Damr_w11	Dmon_Col	0.0231	0.1269	0.18207	95.23	94.21
FBtr0435819	Damr_w11	Dmon_Oul	0.0237	0.1309	0.18070	95.36	94.16
FBtr0435819	Dnov_4	Dlum_LM8	0.0036	0.0302	0.12087	99.07	98.85
FBtr0435819	Dnov_4	Dvir_S9	0.0116	0.0906	0.12794	97.75	97.04
FBtr0435819	Dnov_4	Dvir_87	0.0122	0.0824	0.14821	97.61	97.17
FBtr0435819	Dnov_4	Dmon_Col	0.0244	0.1290	0.18930	95.23	94.12
FBtr0435819	Dnov_4	Dmon_Oul	0.0250	0.1330	0.18773	95.36	94.12
FBtr0435819	Dlum_LM8	Dvir_S9	0.0078	0.0800	0.09712	98.28	97.26
FBtr0435819	Dlum_LM8	Dvir_87	0.0084	0.0720	0.11653	98.14	97.39
FBtr0435819	Dlum_LM8	Dmon_Col	0.0215	0.1144	0.18821	95.36	94.52
FBtr0435819	Dlum_LM8	Dmon_Oul	0.0221	0.1183	0.18654	95.49	94.52
FBtr0435819	Dvir_S9	Dvir_87	0.0006	0.0135	0.04753	99.87	99.65
FBtr0435819	Dvir_S9	Dmon_Col	0.0220	0.1440	0.15269	95.23	93.99
FBtr0435819	Dvir_S9	Dmon_Oul	0.0234	0.1423	0.16439	95.23	94.08
FBtr0435819	Dvir_87	Dmon_Col	0.0226	0.1349	0.16769	95.09	94.12
FBtr0435819	Dvir_87	Dmon_Oul	0.0240	0.1332	0.18037	95.09	94.21
FBtr0435819	Dmon_Col	Dmon_Oul	0.0012	0.0044	0.27643	99.07	98.28
