TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0237158	Dvir_S9	Dvir_87	0.0007	0.0000	99.00000	99.86	99.93
FBtr0237158	Dvir_S9	Dlum_LM8	0.0007	0.0000	99.00000	96.96	96.96
FBtr0237158	Dvir_S9	Damr_H5	0.0014	0.0288	0.04956	96.96	96.24
FBtr0237158	Dvir_S9	Damr_w11	0.0018	0.0263	0.06789	96.89	96.08
FBtr0237158	Dvir_S9	Damr_ML95	0.0021	0.0287	0.07469	97.37	96.66
FBtr0237158	Dvir_S9	Dnov_4	0.0018	0.0372	0.04880	97.30	96.52
FBtr0237158	Dvir_S9	Dmon_Oul	0.0114	0.1155	0.09891	95.02	93.52
FBtr0237158	Dvir_S9	Dmon_Van	0.0114	0.1135	0.10084	95.78	93.96
FBtr0237158	Dvir_S9	Dmon_Col	0.0107	0.1136	0.09434	95.64	93.91
FBtr0237158	Dvir_87	Dlum_LM8	0.0000	0.0000	1.62219	97.10	97.00
FBtr0237158	Dvir_87	Damr_H5	0.0007	0.0289	0.02467	97.10	96.27
FBtr0237158	Dvir_87	Damr_w11	0.0011	0.0264	0.04054	97.03	96.10
FBtr0237158	Dvir_87	Damr_ML95	0.0014	0.0288	0.04961	97.51	96.68
FBtr0237158	Dvir_87	Dnov_4	0.0011	0.0371	0.02932	97.44	96.54
FBtr0237158	Dvir_87	Dmon_Oul	0.0107	0.1156	0.09257	95.16	93.59
FBtr0237158	Dvir_87	Dmon_Van	0.0107	0.1136	0.09439	95.92	94.03
FBtr0237158	Dvir_87	Dmon_Col	0.0100	0.1137	0.08791	95.78	93.98
FBtr0237158	Dlum_LM8	Damr_H5	0.0007	0.0289	0.02467	96.20	95.69
FBtr0237158	Dlum_LM8	Damr_w11	0.0011	0.0264	0.04054	96.06	95.41
FBtr0237158	Dlum_LM8	Damr_ML95	0.0014	0.0288	0.04961	96.75	96.15
FBtr0237158	Dlum_LM8	Dnov_4	0.0011	0.0371	0.02932	96.82	96.04
FBtr0237158	Dlum_LM8	Dmon_Oul	0.0107	0.1156	0.09257	93.91	92.76
FBtr0237158	Dlum_LM8	Dmon_Van	0.0107	0.1136	0.09439	94.54	93.18
FBtr0237158	Dlum_LM8	Dmon_Col	0.0100	0.1137	0.08791	94.47	93.13
FBtr0237158	Damr_H5	Damr_w11	0.0011	0.0064	0.17550	98.27	98.50
FBtr0237158	Damr_H5	Damr_ML95	0.0015	0.0087	0.16970	98.76	98.92
FBtr0237158	Damr_H5	Dnov_4	0.0018	0.0272	0.06770	98.41	98.29
FBtr0237158	Damr_H5	Dmon_Oul	0.0115	0.1423	0.08073	95.02	93.91
FBtr0237158	Damr_H5	Dmon_Van	0.0115	0.1402	0.08206	95.92	94.31
FBtr0237158	Damr_H5	Dmon_Col	0.0107	0.1434	0.07492	95.64	94.24
FBtr0237158	Damr_w11	Damr_ML95	0.0011	0.0071	0.15406	98.27	98.48
FBtr0237158	Damr_w11	Dnov_4	0.0022	0.0249	0.08889	97.86	97.83
FBtr0237158	Damr_w11	Dmon_Oul	0.0119	0.1393	0.08508	94.67	93.71
FBtr0237158	Damr_w11	Dmon_Van	0.0119	0.1372	0.08649	95.30	94.01
FBtr0237158	Damr_w11	Dmon_Col	0.0111	0.1404	0.07912	95.23	93.96
FBtr0237158	Damr_ML95	Dnov_4	0.0026	0.0293	0.08832	99.24	98.87
FBtr0237158	Damr_ML95	Dmon_Oul	0.0122	0.1422	0.08595	95.44	94.38
FBtr0237158	Damr_ML95	Dmon_Van	0.0122	0.1400	0.08737	96.13	94.70
FBtr0237158	Damr_ML95	Dmon_Col	0.0115	0.1432	0.08010	96.06	94.67
FBtr0237158	Dnov_4	Dmon_Oul	0.0115	0.1525	0.07561	95.64	94.26
FBtr0237158	Dnov_4	Dmon_Van	0.0115	0.1503	0.07679	96.27	94.58
FBtr0237158	Dnov_4	Dmon_Col	0.0108	0.1535	0.07022	96.20	94.56
FBtr0237158	Dmon_Oul	Dmon_Van	0.0000	0.0017	0.00100	98.96	98.55
FBtr0237158	Dmon_Oul	Dmon_Col	0.0007	0.0015	0.46656	98.76	98.48
FBtr0237158	Dmon_Van	Dmon_Col	0.0007	0.0033	0.20379	98.96	98.85
