TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0439037	Dvir_S9	Dvir_87	0.0000	0.0000	0.00100	99.75	99.92
FBtr0439037	Dvir_S9	Dlum_LM8	0.0001	0.1473	0.00100	98.73	96.49
FBtr0439037	Dvir_S9	Damr_ML95	0.0002	0.1593	0.00100	95.81	92.94
FBtr0439037	Dvir_S9	Dnov_4	0.0006	0.1629	0.00374	89.34	86.51
FBtr0439037	Dvir_87	Dlum_LM8	0.0001	0.1473	0.00100	98.98	96.57
FBtr0439037	Dvir_87	Damr_ML95	0.0002	0.1593	0.00100	95.56	92.94
FBtr0439037	Dvir_87	Dnov_4	0.0006	0.1629	0.00374	89.09	86.51
FBtr0439037	Dlum_LM8	Damr_ML95	0.0001	0.0624	0.00100	96.57	95.56
FBtr0439037	Dlum_LM8	Dnov_4	0.0006	0.0650	0.00912	90.10	89.13
FBtr0439037	Damr_ML95	Dnov_4	0.0006	0.0062	0.10173	93.53	93.49
