TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0439452	Dvir_S9	Dvir_87	0.0000	0.0019	0.00100	100.00	99.95
FBtr0439452	Dvir_S9	Dlum_LM8	0.0075	0.0874	0.08610	98.34	97.38
FBtr0439452	Dvir_S9	Damr_ML95	0.0076	0.0898	0.08454	98.15	97.25
FBtr0439452	Dvir_S9	Dnov_4	0.0076	0.0908	0.08327	95.34	94.44
FBtr0439452	Dvir_S9	Damr_w11	0.0076	0.0898	0.08454	95.09	94.47
FBtr0439452	Dvir_S9	Damr_H5	0.0076	0.0898	0.08454	81.56	80.84
FBtr0439452	Dvir_87	Dlum_LM8	0.0075	0.0895	0.08426	98.34	97.33
FBtr0439452	Dvir_87	Damr_ML95	0.0076	0.0919	0.08276	98.15	97.20
FBtr0439452	Dvir_87	Dnov_4	0.0076	0.0929	0.08153	95.34	94.39
FBtr0439452	Dvir_87	Damr_w11	0.0076	0.0919	0.08276	95.09	94.42
FBtr0439452	Dvir_87	Damr_H5	0.0076	0.0919	0.08276	81.56	80.79
FBtr0439452	Dlum_LM8	Damr_ML95	0.0043	0.0423	0.10067	98.94	98.49
FBtr0439452	Dlum_LM8	Dnov_4	0.0042	0.0390	0.10762	96.22	95.92
FBtr0439452	Dlum_LM8	Damr_w11	0.0043	0.0423	0.10067	96.67	96.37
FBtr0439452	Dlum_LM8	Damr_H5	0.0043	0.0423	0.10067	83.81	83.46
FBtr0439452	Damr_ML95	Dnov_4	0.0017	0.0211	0.08187	96.99	96.74
FBtr0439452	Damr_ML95	Damr_w11	0.0000	0.0000	0.05125	96.39	96.78
FBtr0439452	Damr_ML95	Damr_H5	0.0000	0.0000	0.00100	83.43	83.62
FBtr0439452	Dnov_4	Damr_w11	0.0017	0.0211	0.08187	96.84	96.64
FBtr0439452	Dnov_4	Damr_H5	0.0017	0.0211	0.08187	86.77	86.52
FBtr0439452	Damr_w11	Damr_H5	0.0000	0.0000	0.00100	86.44	86.34
