TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0441618	Dvir_S9	Dvir_87	0.0000	0.0214	0.00100	100.00	99.42
FBtr0441618	Dvir_S9	Dlum_LM8	0.0000	0.0253	0.00100	99.31	98.27
FBtr0441618	Dvir_S9	Damr_ML95	0.0066	0.0505	0.13130	97.92	97.58
FBtr0441618	Dvir_S9	Dnov_4	0.0034	0.0376	0.09045	98.62	98.15
FBtr0441618	Dvir_S9	Damr_w11	0.0086	0.0531	0.16278	96.54	96.77
FBtr0441618	Dvir_S9	Damr_H5	0.0103	0.0542	0.18990	96.54	96.66
FBtr0441618	Dvir_S9	Dmon_Col	0.0222	0.0395	0.56066	94.81	97.23
FBtr0441618	Dvir_S9	Dmon_Oul	0.0241	0.0438	0.54990	94.46	96.89
FBtr0441618	Dvir_87	Dlum_LM8	0.0000	0.0038	0.00100	99.31	98.85
FBtr0441618	Dvir_87	Damr_ML95	0.0067	0.0291	0.23072	97.92	98.15
FBtr0441618	Dvir_87	Dnov_4	0.0035	0.0169	0.20894	98.62	98.73
FBtr0441618	Dvir_87	Damr_w11	0.0089	0.0317	0.28026	96.54	97.23
FBtr0441618	Dvir_87	Damr_H5	0.0105	0.0371	0.28390	96.54	97.12
FBtr0441618	Dvir_87	Dmon_Col	0.0226	0.0226	1.00038	94.81	97.69
FBtr0441618	Dvir_87	Dmon_Oul	0.0245	0.0271	0.90360	94.46	97.35
FBtr0441618	Dlum_LM8	Damr_ML95	0.0067	0.0247	0.26985	97.58	97.92
FBtr0441618	Dlum_LM8	Dnov_4	0.0035	0.0128	0.27407	98.27	98.27
FBtr0441618	Dlum_LM8	Damr_w11	0.0089	0.0272	0.32703	96.19	96.77
FBtr0441618	Dlum_LM8	Damr_H5	0.0105	0.0325	0.32380	96.19	96.66
FBtr0441618	Dlum_LM8	Dmon_Col	0.0226	0.0276	0.82015	94.12	96.54
FBtr0441618	Dlum_LM8	Dmon_Oul	0.0245	0.0271	0.90518	94.12	96.54
FBtr0441618	Damr_ML95	Dnov_4	0.0031	0.0118	0.26472	99.31	99.42
FBtr0441618	Damr_ML95	Damr_w11	0.0084	0.0156	0.53762	97.23	98.15
FBtr0441618	Damr_ML95	Damr_H5	0.0102	0.0404	0.25154	97.23	97.58
FBtr0441618	Damr_ML95	Dmon_Col	0.0223	0.0543	0.41081	94.12	96.31
FBtr0441618	Damr_ML95	Dmon_Oul	0.0242	0.0536	0.45093	93.77	96.31
FBtr0441618	Dnov_4	Damr_w11	0.0053	0.0139	0.38530	97.92	98.50
FBtr0441618	Dnov_4	Damr_H5	0.0070	0.0284	0.24627	97.92	98.15
FBtr0441618	Dnov_4	Dmon_Col	0.0192	0.0425	0.45157	94.81	96.89
FBtr0441618	Dnov_4	Dmon_Oul	0.0211	0.0419	0.50228	94.46	96.89
FBtr0441618	Damr_w11	Damr_H5	0.0051	0.0325	0.15763	97.23	97.35
FBtr0441618	Damr_w11	Dmon_Col	0.0138	0.0369	0.37449	94.81	96.54
FBtr0441618	Damr_w11	Dmon_Oul	0.0157	0.0366	0.42839	94.46	96.54
FBtr0441618	Damr_H5	Dmon_Col	0.0119	0.0437	0.27101	95.50	96.66
FBtr0441618	Damr_H5	Dmon_Oul	0.0136	0.0432	0.31626	95.16	96.66
FBtr0441618	Dmon_Col	Dmon_Oul	0.0050	0.0049	1.00973	97.92	99.08
