TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0437613	Damr_ML95	Damr_w11	0.0032	0.0281	0.11418	95.25	95.25
FBtr0437613	Damr_ML95	Damr_H5	0.0105	0.0479	0.21984	95.03	96.11
FBtr0437613	Damr_ML95	Dlum_LM8	0.0174	0.0664	0.26187	91.36	95.54
FBtr0437613	Damr_ML95	Dnov_4	0.0168	0.0558	0.30176	92.87	96.26
FBtr0437613	Damr_ML95	Dvir_S9	0.0396	0.1253	0.31583	86.83	91.94
FBtr0437613	Damr_ML95	Dvir_87	0.0397	0.1362	0.29123	86.83	91.72
FBtr0437613	Damr_ML95	Dmon_Col	0.0957	0.2698	0.35483	69.55	77.47
FBtr0437613	Damr_ML95	Dmon_Oul	0.0624	0.2669	0.23385	57.24	60.12
FBtr0437613	Damr_w11	Damr_H5	0.0120	0.0390	0.30834	92.87	93.95
FBtr0437613	Damr_w11	Dlum_LM8	0.0184	0.0621	0.29665	89.20	92.66
FBtr0437613	Damr_w11	Dnov_4	0.0178	0.0433	0.41053	89.42	93.02
FBtr0437613	Damr_w11	Dvir_S9	0.0411	0.1251	0.32840	84.02	89.06
FBtr0437613	Damr_w11	Dvir_87	0.0412	0.1361	0.30241	84.23	89.06
FBtr0437613	Damr_w11	Dmon_Col	0.0974	0.2694	0.36172	67.17	74.59
FBtr0437613	Damr_w11	Dmon_Oul	0.0639	0.2667	0.23945	60.48	63.21
FBtr0437613	Damr_H5	Dlum_LM8	0.0175	0.0718	0.24339	90.50	94.31
FBtr0437613	Damr_H5	Dnov_4	0.0167	0.0354	0.47033	91.58	95.10
FBtr0437613	Damr_H5	Dvir_S9	0.0289	0.1104	0.26195	88.12	92.15
FBtr0437613	Damr_H5	Dvir_87	0.0290	0.1207	0.24056	88.34	92.08
FBtr0437613	Damr_H5	Dmon_Col	0.0838	0.2422	0.34586	69.98	77.25
FBtr0437613	Damr_H5	Dmon_Oul	0.0515	0.2547	0.20223	60.04	62.13
FBtr0437613	Dlum_LM8	Dnov_4	0.0136	0.0704	0.19338	93.52	96.62
FBtr0437613	Dlum_LM8	Dvir_S9	0.0344	0.1087	0.31644	88.77	93.38
FBtr0437613	Dlum_LM8	Dvir_87	0.0346	0.1195	0.28924	88.98	93.23
FBtr0437613	Dlum_LM8	Dmon_Col	0.0874	0.2481	0.35241	71.71	78.83
FBtr0437613	Dlum_LM8	Dmon_Oul	0.0539	0.2448	0.22026	59.61	60.91
FBtr0437613	Dnov_4	Dvir_S9	0.0358	0.0968	0.36964	89.63	93.59
FBtr0437613	Dnov_4	Dvir_87	0.0360	0.1121	0.32114	89.63	93.30
FBtr0437613	Dnov_4	Dmon_Col	0.0913	0.2250	0.40577	72.79	78.83
FBtr0437613	Dnov_4	Dmon_Oul	0.0590	0.2259	0.26121	58.75	60.91
FBtr0437613	Dvir_S9	Dvir_87	0.0000	0.0105	0.00100	99.35	99.50
FBtr0437613	Dvir_S9	Dmon_Col	0.0752	0.2282	0.32939	74.95	80.85
FBtr0437613	Dvir_S9	Dmon_Oul	0.0438	0.1534	0.28563	60.04	62.92
FBtr0437613	Dvir_87	Dmon_Col	0.0751	0.2375	0.31619	75.16	80.78
FBtr0437613	Dvir_87	Dmon_Oul	0.0436	0.1482	0.29459	60.04	62.99
FBtr0437613	Dmon_Col	Dmon_Oul	0.0341	0.1247	0.27323	69.98	72.07
