TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0226698	Damr_H5	Damr_ML95	0.0000	0.0000	0.48342	99.61	99.61
FBtr0226698	Damr_H5	Dnov_4	0.0000	0.0043	0.00100	99.61	99.22
FBtr0226698	Damr_H5	Damr_w11	0.0020	0.0071	0.28333	98.44	98.44
FBtr0226698	Damr_H5	Dlum_LM8	0.0019	0.0182	0.10322	97.27	95.44
FBtr0226698	Damr_H5	Dvir_S9	0.0019	0.0182	0.10322	98.05	95.83
FBtr0226698	Damr_H5	Dvir_87	0.0019	0.0182	0.10322	97.66	95.70
FBtr0226698	Damr_H5	Dmon_Col	0.0097	0.0762	0.12750	96.09	95.31
FBtr0226698	Damr_H5	Dmon_Oul	0.0097	0.0762	0.12750	96.09	95.44
FBtr0226698	Damr_H5	Dmon_Van	0.0097	0.0762	0.12750	96.09	95.44
FBtr0226698	Damr_ML95	Dnov_4	0.0000	0.0043	0.00100	100.00	99.48
FBtr0226698	Damr_ML95	Damr_w11	0.0020	0.0071	0.28334	98.83	98.70
FBtr0226698	Damr_ML95	Dlum_LM8	0.0019	0.0182	0.10322	97.66	95.70
FBtr0226698	Damr_ML95	Dvir_S9	0.0019	0.0182	0.10322	98.44	96.09
FBtr0226698	Damr_ML95	Dvir_87	0.0019	0.0182	0.10322	98.05	95.96
FBtr0226698	Damr_ML95	Dmon_Col	0.0097	0.0762	0.12750	96.48	95.57
FBtr0226698	Damr_ML95	Dmon_Oul	0.0097	0.0762	0.12750	96.48	95.70
FBtr0226698	Damr_ML95	Dmon_Van	0.0097	0.0762	0.12750	96.48	95.70
FBtr0226698	Dnov_4	Damr_w11	0.0021	0.0125	0.16776	98.83	98.57
FBtr0226698	Dnov_4	Dlum_LM8	0.0020	0.0234	0.08332	97.66	95.83
FBtr0226698	Dnov_4	Dvir_S9	0.0020	0.0234	0.08332	98.44	96.35
FBtr0226698	Dnov_4	Dvir_87	0.0020	0.0234	0.08332	98.05	96.22
FBtr0226698	Dnov_4	Dmon_Col	0.0098	0.0819	0.11970	96.48	95.57
FBtr0226698	Dnov_4	Dmon_Oul	0.0098	0.0819	0.11970	96.48	95.70
FBtr0226698	Dnov_4	Dmon_Van	0.0098	0.0819	0.11970	96.48	95.70
FBtr0226698	Damr_w11	Dlum_LM8	0.0000	0.0214	0.00100	97.27	95.31
FBtr0226698	Damr_w11	Dvir_S9	0.0000	0.0214	0.00100	98.05	95.57
FBtr0226698	Damr_w11	Dvir_87	0.0000	0.0214	0.00100	97.66	95.44
FBtr0226698	Damr_w11	Dmon_Col	0.0078	0.0752	0.10352	96.48	95.18
FBtr0226698	Damr_w11	Dmon_Oul	0.0078	0.0752	0.10352	96.48	95.31
FBtr0226698	Damr_w11	Dmon_Van	0.0078	0.0752	0.10352	96.48	95.31
FBtr0226698	Dlum_LM8	Dvir_S9	0.0000	0.0000	0.00100	98.05	96.22
FBtr0226698	Dlum_LM8	Dvir_87	0.0000	0.0000	0.12869	98.05	96.35
FBtr0226698	Dlum_LM8	Dmon_Col	0.0078	0.0570	0.13726	96.09	94.14
FBtr0226698	Dlum_LM8	Dmon_Oul	0.0078	0.0570	0.13726	96.09	94.27
FBtr0226698	Dlum_LM8	Dmon_Van	0.0078	0.0570	0.13726	96.09	94.27
FBtr0226698	Dvir_S9	Dvir_87	0.0000	0.0000	0.20396	99.61	99.61
FBtr0226698	Dvir_S9	Dmon_Col	0.0078	0.0570	0.13726	97.66	95.96
FBtr0226698	Dvir_S9	Dmon_Oul	0.0078	0.0570	0.13726	97.66	96.09
FBtr0226698	Dvir_S9	Dmon_Van	0.0078	0.0570	0.13726	97.66	96.09
FBtr0226698	Dvir_87	Dmon_Col	0.0078	0.0570	0.13726	97.27	95.70
FBtr0226698	Dvir_87	Dmon_Oul	0.0078	0.0570	0.13726	97.27	95.83
FBtr0226698	Dvir_87	Dmon_Van	0.0078	0.0570	0.13726	97.27	95.83
FBtr0226698	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.00100	100.00	99.74
FBtr0226698	Dmon_Col	Dmon_Van	0.0000	0.0000	0.20367	100.00	99.74
FBtr0226698	Dmon_Oul	Dmon_Van	0.0000	0.0000	0.19074	100.00	99.74
