TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0236516	Dvir_S9	Dvir_87	0.0025	0.0000	99.00000	99.00	99.50
FBtr0236516	Dvir_S9	Dlum_LM8	0.0025	0.0000	99.00000	94.53	95.69
FBtr0236516	Dvir_S9	Damr_ML95	0.0083	0.0091	0.92142	94.03	96.02
FBtr0236516	Dvir_S9	Dnov_4	0.0113	0.0001	99.00000	94.03	96.19
FBtr0236516	Dvir_S9	Damr_w11	0.0081	0.0001	99.00000	92.54	95.19
FBtr0236516	Dvir_S9	Damr_H5	0.0056	0.0001	99.00000	95.02	96.52
FBtr0236516	Dvir_S9	Dmon_Col	0.0087	0.0406	0.21540	92.04	94.20
FBtr0236516	Dvir_S9	Dmon_Oul	0.0087	0.0406	0.21540	92.04	94.20
FBtr0236516	Dvir_S9	Dmon_Van	0.0087	0.0406	0.21540	92.54	93.70
FBtr0236516	Dvir_87	Dlum_LM8	0.0000	0.0000	2.00000	95.02	95.85
FBtr0236516	Dvir_87	Damr_ML95	0.0058	0.0079	0.73351	94.03	95.85
FBtr0236516	Dvir_87	Dnov_4	0.0089	0.0001	99.00000	94.03	96.02
FBtr0236516	Dvir_87	Damr_w11	0.0057	0.0001	99.00000	92.54	95.02
FBtr0236516	Dvir_87	Damr_H5	0.0032	0.0000	99.00000	95.02	96.35
FBtr0236516	Dvir_87	Dmon_Col	0.0060	0.0370	0.16312	92.04	94.03
FBtr0236516	Dvir_87	Dmon_Oul	0.0060	0.0370	0.16312	92.04	94.03
FBtr0236516	Dvir_87	Dmon_Van	0.0060	0.0370	0.16312	92.54	93.53
FBtr0236516	Dlum_LM8	Damr_ML95	0.0058	0.0079	0.73351	93.03	94.86
FBtr0236516	Dlum_LM8	Dnov_4	0.0089	0.0001	99.00000	93.53	95.19
FBtr0236516	Dlum_LM8	Damr_w11	0.0057	0.0001	99.00000	92.04	94.53
FBtr0236516	Dlum_LM8	Damr_H5	0.0032	0.0000	99.00000	94.53	95.52
FBtr0236516	Dlum_LM8	Dmon_Col	0.0060	0.0370	0.16312	92.04	93.20
FBtr0236516	Dlum_LM8	Dmon_Oul	0.0060	0.0370	0.16312	91.54	92.70
FBtr0236516	Dlum_LM8	Dmon_Van	0.0060	0.0370	0.16312	93.03	92.70
FBtr0236516	Damr_ML95	Dnov_4	0.0032	0.0062	0.52420	98.01	98.84
FBtr0236516	Damr_ML95	Damr_w11	0.0000	0.0062	0.00100	96.52	98.01
FBtr0236516	Damr_ML95	Damr_H5	0.0027	0.0096	0.28180	97.51	98.84
FBtr0236516	Damr_ML95	Dmon_Col	0.0120	0.0462	0.25882	91.54	94.53
FBtr0236516	Damr_ML95	Dmon_Oul	0.0120	0.0462	0.25882	91.54	94.36
FBtr0236516	Damr_ML95	Dmon_Van	0.0120	0.0462	0.25882	92.04	94.03
FBtr0236516	Dnov_4	Damr_w11	0.0032	0.0000	99.00000	97.01	98.51
FBtr0236516	Dnov_4	Damr_H5	0.0057	0.0001	99.00000	98.51	99.34
FBtr0236516	Dnov_4	Dmon_Col	0.0151	0.0376	0.40075	92.54	95.02
FBtr0236516	Dnov_4	Dmon_Oul	0.0151	0.0376	0.40075	92.54	94.86
FBtr0236516	Dnov_4	Dmon_Van	0.0151	0.0376	0.40075	93.03	94.53
FBtr0236516	Damr_w11	Damr_H5	0.0025	0.0000	99.00000	97.51	98.67
FBtr0236516	Damr_w11	Dmon_Col	0.0119	0.0387	0.30687	91.54	94.03
FBtr0236516	Damr_w11	Dmon_Oul	0.0119	0.0387	0.30688	91.54	93.86
FBtr0236516	Damr_w11	Dmon_Van	0.0119	0.0387	0.30688	92.04	93.70
FBtr0236516	Damr_H5	Dmon_Col	0.0092	0.0359	0.25623	93.03	95.36
FBtr0236516	Damr_H5	Dmon_Oul	0.0092	0.0359	0.25623	93.03	95.19
FBtr0236516	Damr_H5	Dmon_Van	0.0092	0.0359	0.25623	93.53	95.02
FBtr0236516	Dmon_Col	Dmon_Oul	0.0000	0.0000	99.00000	98.01	98.67
FBtr0236516	Dmon_Col	Dmon_Van	0.0000	0.0000	99.00000	96.52	98.34
FBtr0236516	Dmon_Oul	Dmon_Van	0.0000	0.0000	2.55590	96.02	97.68
