TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0240023	Dvir_S9	Dvir_87	0.0011	0.0060	0.18758	99.59	99.49
FBtr0240023	Dvir_S9	Dlum_LM8	0.0013	0.0098	0.13642	97.80	96.93
FBtr0240023	Dvir_S9	Damr_ML95	0.0029	0.0183	0.15885	97.93	97.14
FBtr0240023	Dvir_S9	Damr_w11	0.0024	0.0162	0.14963	97.64	96.75
FBtr0240023	Dvir_S9	Damr_H5	0.0025	0.0167	0.14770	97.55	96.89
FBtr0240023	Dvir_S9	Dnov_4	0.0036	0.0241	0.14932	97.60	96.93
FBtr0240023	Dvir_S9	Dmon_Col	0.0109	0.0806	0.13515	95.65	94.75
FBtr0240023	Dvir_S9	Dmon_Van	0.0109	0.0806	0.13515	95.81	94.79
FBtr0240023	Dvir_S9	Dmon_Oul	0.0109	0.0806	0.13515	95.36	94.64
FBtr0240023	Dvir_87	Dlum_LM8	0.0002	0.0048	0.04629	98.05	97.15
FBtr0240023	Dvir_87	Damr_ML95	0.0020	0.0132	0.15249	98.01	97.10
FBtr0240023	Dvir_87	Damr_w11	0.0013	0.0113	0.11724	97.76	96.73
FBtr0240023	Dvir_87	Damr_H5	0.0013	0.0118	0.11240	97.68	96.86
FBtr0240023	Dvir_87	Dnov_4	0.0025	0.0190	0.13060	97.72	96.91
FBtr0240023	Dvir_87	Dmon_Col	0.0100	0.0765	0.13013	95.69	94.74
FBtr0240023	Dvir_87	Dmon_Van	0.0100	0.0765	0.13013	95.90	94.78
FBtr0240023	Dvir_87	Dmon_Oul	0.0100	0.0765	0.13013	95.44	94.63
FBtr0240023	Dlum_LM8	Damr_ML95	0.0018	0.0123	0.14342	97.72	96.74
FBtr0240023	Dlum_LM8	Damr_w11	0.0011	0.0105	0.10350	97.55	96.37
FBtr0240023	Dlum_LM8	Damr_H5	0.0011	0.0110	0.09897	97.39	96.53
FBtr0240023	Dlum_LM8	Dnov_4	0.0022	0.0181	0.12341	97.55	96.57
FBtr0240023	Dlum_LM8	Dmon_Col	0.0097	0.0756	0.12844	95.28	93.92
FBtr0240023	Dlum_LM8	Dmon_Van	0.0097	0.0756	0.12844	95.48	93.96
FBtr0240023	Dlum_LM8	Dmon_Oul	0.0097	0.0756	0.12844	95.15	93.81
FBtr0240023	Damr_ML95	Damr_w11	0.0006	0.0069	0.09283	99.34	99.07
FBtr0240023	Damr_ML95	Damr_H5	0.0006	0.0069	0.09284	99.34	99.24
FBtr0240023	Damr_ML95	Dnov_4	0.0022	0.0171	0.13065	99.21	99.09
FBtr0240023	Damr_ML95	Dmon_Col	0.0110	0.0822	0.13403	96.06	95.44
FBtr0240023	Damr_ML95	Dmon_Van	0.0110	0.0822	0.13403	96.27	95.48
FBtr0240023	Damr_ML95	Dmon_Oul	0.0110	0.0822	0.13403	95.77	95.32
FBtr0240023	Damr_w11	Damr_H5	0.0000	0.0020	0.00100	99.05	98.98
FBtr0240023	Damr_w11	Dnov_4	0.0015	0.0151	0.10164	98.92	98.74
FBtr0240023	Damr_w11	Dmon_Col	0.0108	0.0802	0.13455	95.65	95.08
FBtr0240023	Damr_w11	Dmon_Van	0.0108	0.0802	0.13455	95.86	95.12
FBtr0240023	Damr_w11	Dmon_Oul	0.0108	0.0802	0.13455	95.36	94.97
FBtr0240023	Damr_H5	Dnov_4	0.0015	0.0157	0.09850	98.96	98.88
FBtr0240023	Damr_H5	Dmon_Col	0.0108	0.0808	0.13363	95.77	95.23
FBtr0240023	Damr_H5	Dmon_Van	0.0108	0.0808	0.13363	95.98	95.28
FBtr0240023	Damr_H5	Dmon_Oul	0.0108	0.0808	0.13363	95.48	95.12
FBtr0240023	Dnov_4	Dmon_Col	0.0120	0.0870	0.13743	95.90	95.30
FBtr0240023	Dnov_4	Dmon_Van	0.0120	0.0870	0.13743	96.10	95.34
FBtr0240023	Dnov_4	Dmon_Oul	0.0120	0.0870	0.13743	95.65	95.21
FBtr0240023	Dmon_Col	Dmon_Van	0.0000	0.0000	0.16052	99.71	99.79
FBtr0240023	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.00100	99.01	99.38
FBtr0240023	Dmon_Van	Dmon_Oul	0.0000	0.0000	0.10941	99.13	99.38
