TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0441350	Damr_ML95	Damr_w11	0.0029	0.0061	0.47631	99.32	99.32
FBtr0441350	Damr_ML95	Dnov_4	0.0044	0.0057	0.77512	98.99	99.55
FBtr0441350	Damr_ML95	Dlum_LM8	0.0185	0.0204	0.90325	96.28	98.09
FBtr0441350	Damr_ML95	Damr_H5	0.0157	0.0095	1.64163	96.62	98.42
FBtr0441350	Damr_ML95	Dvir_S9	0.0636	0.0839	0.75834	87.84	93.58
FBtr0441350	Damr_ML95	Dvir_87	0.0635	0.0792	0.80135	87.84	93.69
FBtr0441350	Damr_ML95	Dmon_Col	0.0902	0.0925	0.97416	82.77	91.22
FBtr0441350	Damr_ML95	Dmon_Oul	0.0886	0.0974	0.90933	83.45	91.33
FBtr0441350	Damr_w11	Dnov_4	0.0073	0.0122	0.59716	98.31	98.87
FBtr0441350	Damr_w11	Dlum_LM8	0.0183	0.0263	0.69688	95.95	97.86
FBtr0441350	Damr_w11	Damr_H5	0.0155	0.0149	1.03459	96.62	98.09
FBtr0441350	Damr_w11	Dvir_S9	0.0602	0.0840	0.71629	88.51	93.69
FBtr0441350	Damr_w11	Dvir_87	0.0600	0.0793	0.75673	88.51	93.81
FBtr0441350	Damr_w11	Dmon_Col	0.0867	0.0979	0.88586	83.45	91.22
FBtr0441350	Damr_w11	Dmon_Oul	0.0884	0.1034	0.85551	83.45	91.10
FBtr0441350	Dnov_4	Dlum_LM8	0.0171	0.0247	0.69345	96.62	98.09
FBtr0441350	Dnov_4	Damr_H5	0.0172	0.0144	1.19604	96.28	98.20
FBtr0441350	Dnov_4	Dvir_S9	0.0584	0.0899	0.64932	88.85	93.81
FBtr0441350	Dnov_4	Dvir_87	0.0582	0.0852	0.68344	88.85	93.92
FBtr0441350	Dnov_4	Dmon_Col	0.0919	0.0980	0.93728	82.43	90.99
FBtr0441350	Dnov_4	Dmon_Oul	0.0903	0.1029	0.87749	83.11	91.10
FBtr0441350	Dlum_LM8	Damr_H5	0.0254	0.0190	1.33743	94.59	97.52
FBtr0441350	Dlum_LM8	Dvir_S9	0.0508	0.0914	0.55561	90.20	94.37
FBtr0441350	Dlum_LM8	Dvir_87	0.0506	0.0868	0.58346	90.20	94.48
FBtr0441350	Dlum_LM8	Dmon_Col	0.0934	0.0825	1.13321	82.77	91.33
FBtr0441350	Dlum_LM8	Dmon_Oul	0.0918	0.0874	1.05097	83.45	91.44
FBtr0441350	Damr_H5	Dvir_S9	0.0474	0.0911	0.51966	91.22	94.37
FBtr0441350	Damr_H5	Dvir_87	0.0472	0.0866	0.54546	91.22	94.48
FBtr0441350	Damr_H5	Dmon_Col	0.0861	0.0892	0.96461	83.78	91.44
FBtr0441350	Damr_H5	Dmon_Oul	0.0845	0.0939	0.89986	84.46	91.55
FBtr0441350	Dvir_S9	Dvir_87	0.0000	0.0033	0.00100	100.00	99.89
FBtr0441350	Dvir_S9	Dmon_Col	0.1029	0.1361	0.75620	82.43	89.64
FBtr0441350	Dvir_S9	Dmon_Oul	0.1046	0.1418	0.73798	82.43	89.53
FBtr0441350	Dvir_87	Dmon_Col	0.1028	0.1310	0.78454	82.43	89.75
FBtr0441350	Dvir_87	Dmon_Oul	0.1045	0.1367	0.76458	82.43	89.64
FBtr0441350	Dmon_Col	Dmon_Oul	0.0073	0.0060	1.21625	98.31	98.99
