TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0436769	Damr_H5	Damr_w11	0.0000	0.0320	0.00100	100.00	99.18
FBtr0436769	Damr_H5	Damr_ML95	0.0035	0.0087	0.40630	99.18	99.45
FBtr0436769	Damr_H5	Dvir_S9	0.0112	0.1207	0.09273	97.53	96.71
FBtr0436769	Damr_H5	Dvir_87	0.0109	0.1415	0.07715	97.53	96.57
FBtr0436769	Damr_H5	Dlum_LM8	0.0107	0.0705	0.15139	97.53	97.81
FBtr0436769	Damr_H5	Dnov_4	0.0052	0.0485	0.10724	98.77	98.77
FBtr0436769	Damr_H5	Dmon_Col	0.0170	0.1998	0.08525	95.06	93.83
FBtr0436769	Damr_H5	Dmon_Oul	0.0170	0.1998	0.08525	95.06	93.83
FBtr0436769	Damr_w11	Damr_ML95	0.0037	0.0438	0.08408	99.18	98.90
FBtr0436769	Damr_w11	Dvir_S9	0.0114	0.1194	0.09585	97.53	96.71
FBtr0436769	Damr_w11	Dvir_87	0.0112	0.1455	0.07686	97.53	96.43
FBtr0436769	Damr_w11	Dlum_LM8	0.0110	0.0706	0.15549	97.53	97.53
FBtr0436769	Damr_w11	Dnov_4	0.0054	0.0468	0.11650	98.77	98.77
FBtr0436769	Damr_w11	Dmon_Col	0.0173	0.1990	0.08690	95.06	93.83
FBtr0436769	Damr_w11	Dmon_Oul	0.0173	0.1990	0.08690	95.06	93.83
FBtr0436769	Damr_ML95	Dvir_S9	0.0109	0.1414	0.07721	97.53	96.71
FBtr0436769	Damr_ML95	Dvir_87	0.0107	0.1638	0.06536	97.53	96.57
FBtr0436769	Damr_ML95	Dlum_LM8	0.0106	0.0634	0.16736	97.53	97.81
FBtr0436769	Damr_ML95	Dnov_4	0.0051	0.0645	0.07928	98.77	98.77
FBtr0436769	Damr_ML95	Dmon_Col	0.0167	0.2205	0.07594	95.06	93.83
FBtr0436769	Damr_ML95	Dmon_Oul	0.0167	0.2205	0.07594	95.06	93.83
FBtr0436769	Dvir_S9	Dvir_87	0.0000	0.0208	0.00100	100.00	99.73
FBtr0436769	Dvir_S9	Dlum_LM8	0.0077	0.0708	0.10945	98.35	97.39
FBtr0436769	Dvir_S9	Dnov_4	0.0060	0.0831	0.07226	98.77	97.53
FBtr0436769	Dvir_S9	Dmon_Col	0.0174	0.1721	0.10089	95.06	94.24
FBtr0436769	Dvir_S9	Dmon_Oul	0.0174	0.1721	0.10089	95.06	94.38
FBtr0436769	Dvir_87	Dlum_LM8	0.0075	0.0951	0.07844	98.35	97.12
FBtr0436769	Dvir_87	Dnov_4	0.0057	0.1085	0.05293	98.77	97.26
FBtr0436769	Dvir_87	Dmon_Col	0.0171	0.1986	0.08592	95.06	93.96
FBtr0436769	Dvir_87	Dmon_Oul	0.0171	0.1986	0.08592	95.06	94.10
FBtr0436769	Dlum_LM8	Dnov_4	0.0056	0.0342	0.16455	98.77	98.49
FBtr0436769	Dlum_LM8	Dmon_Col	0.0171	0.1461	0.11740	95.06	94.38
FBtr0436769	Dlum_LM8	Dmon_Oul	0.0171	0.1461	0.11740	95.06	94.38
FBtr0436769	Dnov_4	Dmon_Col	0.0154	0.1486	0.10362	95.47	94.79
FBtr0436769	Dnov_4	Dmon_Oul	0.0154	0.1486	0.10362	95.47	94.79
FBtr0436769	Dmon_Col	Dmon_Oul	0.0000	0.0000	99.00000	99.18	99.18
