TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0442114	Dvir_S9	Dvir_87	0.0000	0.0112	0.00100	99.90	99.55
FBtr0442114	Dvir_S9	Dlum_LM8	0.0005	0.0283	0.01801	98.55	97.27
FBtr0442114	Dvir_S9	Damr_H5	0.0005	0.0386	0.01335	97.51	96.02
FBtr0442114	Dvir_S9	Damr_ML95	0.0016	0.0523	0.02978	98.76	97.16
FBtr0442114	Dvir_S9	Damr_w11	0.0016	0.0396	0.03929	98.55	97.23
FBtr0442114	Dvir_S9	Dnov_4	0.0010	0.0556	0.01863	98.86	97.13
FBtr0442114	Dvir_S9	Dmon_Oul	0.0062	0.1133	0.05462	97.72	95.78
FBtr0442114	Dvir_87	Dlum_LM8	0.0005	0.0169	0.03044	98.55	97.51
FBtr0442114	Dvir_87	Damr_H5	0.0005	0.0270	0.01924	97.41	96.06
FBtr0442114	Dvir_87	Damr_ML95	0.0016	0.0443	0.03513	98.65	97.13
FBtr0442114	Dvir_87	Damr_w11	0.0016	0.0318	0.04904	98.44	97.20
FBtr0442114	Dvir_87	Dnov_4	0.0010	0.0439	0.02375	98.76	97.16
FBtr0442114	Dvir_87	Dmon_Oul	0.0062	0.1008	0.06145	97.61	95.82
FBtr0442114	Dlum_LM8	Damr_H5	0.0010	0.0176	0.05723	96.89	95.92
FBtr0442114	Dlum_LM8	Damr_ML95	0.0020	0.0334	0.06107	98.13	97.06
FBtr0442114	Dlum_LM8	Damr_w11	0.0020	0.0208	0.09737	97.93	97.16
FBtr0442114	Dlum_LM8	Dnov_4	0.0015	0.0344	0.04466	98.24	97.10
FBtr0442114	Dlum_LM8	Dmon_Oul	0.0067	0.1023	0.06547	96.89	94.92
FBtr0442114	Damr_H5	Damr_ML95	0.0010	0.0168	0.06115	98.34	97.89
FBtr0442114	Damr_H5	Damr_w11	0.0010	0.0117	0.08508	98.03	97.86
FBtr0442114	Damr_H5	Dnov_4	0.0005	0.0165	0.03138	98.34	97.93
FBtr0442114	Damr_H5	Dmon_Oul	0.0067	0.1144	0.05842	96.27	94.43
FBtr0442114	Damr_ML95	Damr_w11	0.0020	0.0158	0.12852	99.27	99.27
FBtr0442114	Damr_ML95	Dnov_4	0.0015	0.0280	0.05493	99.59	99.17
FBtr0442114	Damr_ML95	Dmon_Oul	0.0077	0.1307	0.05907	97.51	95.61
FBtr0442114	Damr_w11	Dnov_4	0.0015	0.0285	0.05360	99.48	99.07
FBtr0442114	Damr_w11	Dmon_Oul	0.0077	0.1167	0.06609	97.20	95.68
FBtr0442114	Dnov_4	Dmon_Oul	0.0072	0.1307	0.05542	97.51	95.57
