TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0230866	Damr_H5	Damr_ML95	0.0001	0.0599	0.00100	100.00	98.78
FBtr0230866	Damr_H5	Damr_w11	0.0000	0.0117	0.00100	100.00	99.59
FBtr0230866	Damr_H5	Dnov_4	0.0000	0.0236	0.00100	100.00	99.19
FBtr0230866	Damr_H5	Dlum_LM8	0.0187	0.0751	0.24885	93.90	93.50
FBtr0230866	Damr_H5	Dvir_S9	0.0187	0.0751	0.24885	95.12	95.12
FBtr0230866	Damr_H5	Dvir_87	0.0187	0.0751	0.24885	95.12	95.12
FBtr0230866	Damr_H5	Dmon_Col	0.0313	0.3019	0.10362	89.02	89.84
FBtr0230866	Damr_H5	Dmon_Oul	0.0313	0.3019	0.10362	89.02	89.02
FBtr0230866	Damr_H5	Dmon_Van	0.0313	0.3019	0.10362	89.02	88.62
FBtr0230866	Damr_ML95	Damr_w11	0.0000	0.0485	0.00100	100.00	99.19
FBtr0230866	Damr_ML95	Dnov_4	0.0001	0.0604	0.00100	100.00	98.78
FBtr0230866	Damr_ML95	Dlum_LM8	0.0184	0.1158	0.15844	93.90	93.09
FBtr0230866	Damr_ML95	Dvir_S9	0.0184	0.1158	0.15844	95.12	94.72
FBtr0230866	Damr_ML95	Dvir_87	0.0184	0.1158	0.15844	95.12	94.72
FBtr0230866	Damr_ML95	Dmon_Col	0.0314	0.4158	0.07558	89.02	88.62
FBtr0230866	Damr_ML95	Dmon_Oul	0.0314	0.4158	0.07558	89.02	87.80
FBtr0230866	Damr_ML95	Dmon_Van	0.0314	0.4158	0.07558	89.02	87.40
FBtr0230866	Damr_w11	Dnov_4	0.0000	0.0114	0.00100	100.00	99.59
FBtr0230866	Damr_w11	Dlum_LM8	0.0183	0.0549	0.33381	93.90	93.90
FBtr0230866	Damr_w11	Dvir_S9	0.0183	0.0549	0.33381	95.12	95.53
FBtr0230866	Damr_w11	Dvir_87	0.0183	0.0549	0.33381	95.12	95.53
FBtr0230866	Damr_w11	Dmon_Col	0.0317	0.3161	0.10016	89.02	89.43
FBtr0230866	Damr_w11	Dmon_Oul	0.0317	0.3161	0.10016	89.02	88.62
FBtr0230866	Damr_w11	Dmon_Van	0.0317	0.3161	0.10016	89.02	88.21
FBtr0230866	Dnov_4	Dlum_LM8	0.0187	0.0774	0.24102	93.90	93.50
FBtr0230866	Dnov_4	Dvir_S9	0.0187	0.0774	0.24102	95.12	95.12
FBtr0230866	Dnov_4	Dvir_87	0.0187	0.0774	0.24102	95.12	95.12
FBtr0230866	Dnov_4	Dmon_Col	0.0318	0.3495	0.09102	89.02	89.02
FBtr0230866	Dnov_4	Dmon_Oul	0.0318	0.3495	0.09102	89.02	88.21
FBtr0230866	Dnov_4	Dmon_Van	0.0318	0.3495	0.09102	89.02	87.80
FBtr0230866	Dlum_LM8	Dvir_S9	0.0000	0.0000	0.25313	96.34	96.34
FBtr0230866	Dlum_LM8	Dvir_87	0.0000	0.0000	0.35300	96.34	96.34
FBtr0230866	Dlum_LM8	Dmon_Col	0.0124	0.3173	0.03912	90.24	89.02
FBtr0230866	Dlum_LM8	Dmon_Oul	0.0124	0.3173	0.03912	90.24	88.21
FBtr0230866	Dlum_LM8	Dmon_Van	0.0124	0.3173	0.03912	90.24	87.80
FBtr0230866	Dvir_S9	Dvir_87	0.0000	0.0000	99.00000	100.00	100.00
FBtr0230866	Dvir_S9	Dmon_Col	0.0124	0.3173	0.03912	93.90	91.46
FBtr0230866	Dvir_S9	Dmon_Oul	0.0124	0.3173	0.03912	93.90	90.65
FBtr0230866	Dvir_S9	Dmon_Van	0.0124	0.3173	0.03912	93.90	90.24
FBtr0230866	Dvir_87	Dmon_Col	0.0124	0.3173	0.03912	93.90	91.46
FBtr0230866	Dvir_87	Dmon_Oul	0.0124	0.3173	0.03912	93.90	90.65
FBtr0230866	Dvir_87	Dmon_Van	0.0124	0.3173	0.03912	93.90	90.24
FBtr0230866	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.00100	100.00	99.19
FBtr0230866	Dmon_Col	Dmon_Van	0.0000	0.0000	0.00100	100.00	98.37
FBtr0230866	Dmon_Oul	Dmon_Van	0.0000	0.0000	0.00100	100.00	97.97
