TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0226033	Damr_H5	Damr_ML95	0.0000	0.0157	0.00100	100.00	99.33
FBtr0226033	Damr_H5	Damr_w11	0.0000	0.0043	0.00100	100.00	99.46
FBtr0226033	Damr_H5	Dmon_Van	0.0001	0.1279	0.00100	100.00	95.82
FBtr0226033	Damr_H5	Dnov_4	0.0000	0.0000	0.00100	100.00	99.60
FBtr0226033	Damr_H5	Dmon_Col	0.0001	0.1279	0.00100	100.00	95.68
FBtr0226033	Damr_H5	Dmon_Oul	0.0020	0.1113	0.01806	99.60	96.09
FBtr0226033	Damr_H5	Dvir_S9	0.0019	0.0648	0.02975	99.19	96.63
FBtr0226033	Damr_H5	Dvir_87	0.0019	0.0648	0.02975	99.19	96.63
FBtr0226033	Damr_H5	Dlum_LM8	0.0001	0.0525	0.00100	99.19	96.63
FBtr0226033	Damr_ML95	Damr_w11	0.0000	0.0200	0.00100	100.00	99.33
FBtr0226033	Damr_ML95	Dmon_Van	0.0001	0.1463	0.00100	100.00	95.95
FBtr0226033	Damr_ML95	Dnov_4	0.0000	0.0157	0.00100	100.00	99.60
FBtr0226033	Damr_ML95	Dmon_Col	0.0001	0.1463	0.00100	100.00	95.82
FBtr0226033	Damr_ML95	Dmon_Oul	0.0020	0.1286	0.01547	99.60	96.22
FBtr0226033	Damr_ML95	Dvir_S9	0.0019	0.0820	0.02332	99.19	96.76
FBtr0226033	Damr_ML95	Dvir_87	0.0019	0.0820	0.02332	99.19	96.76
FBtr0226033	Damr_ML95	Dlum_LM8	0.0000	0.0499	0.00100	99.19	96.90
FBtr0226033	Damr_w11	Dmon_Van	0.0001	0.1331	0.00100	100.00	95.82
FBtr0226033	Damr_w11	Dnov_4	0.0000	0.0043	0.00100	100.00	99.46
FBtr0226033	Damr_w11	Dmon_Col	0.0001	0.1331	0.00100	100.00	95.68
FBtr0226033	Damr_w11	Dmon_Oul	0.0020	0.1166	0.01733	99.60	96.09
FBtr0226033	Damr_w11	Dvir_S9	0.0019	0.0698	0.02790	99.19	96.63
FBtr0226033	Damr_w11	Dvir_87	0.0019	0.0698	0.02790	99.19	96.63
FBtr0226033	Damr_w11	Dlum_LM8	0.0001	0.0571	0.00100	99.19	96.63
FBtr0226033	Dmon_Van	Dnov_4	0.0001	0.1279	0.00100	100.00	96.09
FBtr0226033	Dmon_Van	Dmon_Col	0.0000	0.0000	0.00100	100.00	99.87
FBtr0226033	Dmon_Van	Dmon_Oul	0.0019	0.0068	0.28655	99.60	99.33
FBtr0226033	Dmon_Van	Dvir_S9	0.0019	0.1151	0.01690	99.19	95.95
FBtr0226033	Dmon_Van	Dvir_87	0.0019	0.1151	0.01690	99.19	95.95
FBtr0226033	Dmon_Van	Dlum_LM8	0.0001	0.1012	0.00100	99.19	95.41
FBtr0226033	Dnov_4	Dmon_Col	0.0001	0.1279	0.00100	100.00	95.95
FBtr0226033	Dnov_4	Dmon_Oul	0.0020	0.1113	0.01806	99.60	96.36
FBtr0226033	Dnov_4	Dvir_S9	0.0019	0.0648	0.02975	99.19	96.90
FBtr0226033	Dnov_4	Dvir_87	0.0019	0.0648	0.02975	99.19	96.90
FBtr0226033	Dnov_4	Dlum_LM8	0.0001	0.0525	0.00100	99.19	96.90
FBtr0226033	Dmon_Col	Dmon_Oul	0.0019	0.0068	0.28655	99.60	99.19
FBtr0226033	Dmon_Col	Dvir_S9	0.0019	0.1151	0.01690	99.19	95.82
FBtr0226033	Dmon_Col	Dvir_87	0.0019	0.1151	0.01690	99.19	95.82
FBtr0226033	Dmon_Col	Dlum_LM8	0.0001	0.1012	0.00100	99.19	95.28
FBtr0226033	Dmon_Oul	Dvir_S9	0.0040	0.0982	0.04084	98.79	96.22
FBtr0226033	Dmon_Oul	Dvir_87	0.0040	0.0982	0.04084	98.79	96.22
FBtr0226033	Dmon_Oul	Dlum_LM8	0.0020	0.0845	0.02365	98.79	95.68
FBtr0226033	Dvir_S9	Dvir_87	0.0000	0.0000	0.04827	100.00	100.00
FBtr0226033	Dvir_S9	Dlum_LM8	0.0018	0.0337	0.05456	98.79	97.30
FBtr0226033	Dvir_87	Dlum_LM8	0.0018	0.0337	0.05456	98.79	97.30
