TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0239172	Damr_H5	Damr_w11	0.0000	0.0000	0.00100	99.77	99.00
FBtr0239172	Damr_H5	Damr_ML95	0.0011	0.0000	99.00000	99.54	99.00
FBtr0239172	Damr_H5	Dnov_4	0.0040	0.0146	0.27645	98.62	98.31
FBtr0239172	Damr_H5	Dmon_Oul	0.0110	0.1555	0.07079	96.78	94.25
FBtr0239172	Damr_H5	Dmon_Van	0.0110	0.1555	0.07079	96.78	94.02
FBtr0239172	Damr_H5	Dmon_Col	0.0110	0.1555	0.07080	96.55	93.95
FBtr0239172	Damr_H5	Dvir_S9	0.0012	0.0262	0.04421	97.93	96.09
FBtr0239172	Damr_H5	Dvir_87	0.0013	0.0131	0.09667	97.70	95.86
FBtr0239172	Damr_H5	Dlum_LM8	0.0013	0.0131	0.09667	96.09	95.10
FBtr0239172	Damr_w11	Damr_ML95	0.0011	0.0000	99.00000	99.77	99.39
FBtr0239172	Damr_w11	Dnov_4	0.0040	0.0146	0.27645	98.85	99.00
FBtr0239172	Damr_w11	Dmon_Oul	0.0110	0.1555	0.07079	97.01	94.94
FBtr0239172	Damr_w11	Dmon_Van	0.0110	0.1555	0.07079	97.01	94.71
FBtr0239172	Damr_w11	Dmon_Col	0.0110	0.1555	0.07079	96.78	94.64
FBtr0239172	Damr_w11	Dvir_S9	0.0012	0.0262	0.04421	98.16	96.70
FBtr0239172	Damr_w11	Dvir_87	0.0013	0.0131	0.09667	97.93	96.48
FBtr0239172	Damr_w11	Dlum_LM8	0.0013	0.0131	0.09667	96.32	95.63
FBtr0239172	Damr_ML95	Dnov_4	0.0052	0.0158	0.32869	98.62	98.85
FBtr0239172	Damr_ML95	Dmon_Oul	0.0122	0.1569	0.07774	96.78	94.79
FBtr0239172	Damr_ML95	Dmon_Van	0.0122	0.1569	0.07774	96.78	94.56
FBtr0239172	Damr_ML95	Dmon_Col	0.0122	0.1569	0.07774	96.55	94.48
FBtr0239172	Damr_ML95	Dvir_S9	0.0023	0.0273	0.08398	97.93	96.70
FBtr0239172	Damr_ML95	Dvir_87	0.0024	0.0147	0.16679	97.70	96.48
FBtr0239172	Damr_ML95	Dlum_LM8	0.0024	0.0147	0.16679	96.09	95.56
FBtr0239172	Dnov_4	Dmon_Oul	0.0149	0.1652	0.09027	96.32	94.64
FBtr0239172	Dnov_4	Dmon_Van	0.0149	0.1652	0.09027	96.32	94.41
FBtr0239172	Dnov_4	Dmon_Col	0.0149	0.1652	0.09027	96.09	94.33
FBtr0239172	Dnov_4	Dvir_S9	0.0024	0.0422	0.05743	97.70	96.48
FBtr0239172	Dnov_4	Dvir_87	0.0026	0.0293	0.08751	97.47	96.25
FBtr0239172	Dnov_4	Dlum_LM8	0.0026	0.0293	0.08751	96.09	95.48
FBtr0239172	Dmon_Oul	Dmon_Van	0.0000	0.0000	0.18883	99.31	99.16
FBtr0239172	Dmon_Oul	Dmon_Col	0.0000	0.0000	0.02803	99.08	99.16
FBtr0239172	Dmon_Oul	Dvir_S9	0.0123	0.1385	0.08886	96.55	94.56
FBtr0239172	Dmon_Oul	Dvir_87	0.0123	0.1345	0.09136	96.32	94.25
FBtr0239172	Dmon_Oul	Dlum_LM8	0.0123	0.1345	0.09136	94.25	92.64
FBtr0239172	Dmon_Van	Dmon_Col	0.0000	0.0000	0.00100	99.31	99.39
FBtr0239172	Dmon_Van	Dvir_S9	0.0123	0.1385	0.08886	96.78	94.48
FBtr0239172	Dmon_Van	Dvir_87	0.0123	0.1345	0.09136	96.55	94.18
FBtr0239172	Dmon_Van	Dlum_LM8	0.0123	0.1345	0.09136	94.48	92.64
FBtr0239172	Dmon_Col	Dvir_S9	0.0123	0.1385	0.08886	96.78	94.33
FBtr0239172	Dmon_Col	Dvir_87	0.0123	0.1345	0.09136	96.55	94.02
FBtr0239172	Dmon_Col	Dlum_LM8	0.0123	0.1345	0.09136	94.71	92.41
FBtr0239172	Dvir_S9	Dvir_87	0.0000	0.0110	0.00100	99.77	99.31
FBtr0239172	Dvir_S9	Dlum_LM8	0.0000	0.0110	0.00100	96.78	96.25
FBtr0239172	Dvir_87	Dlum_LM8	0.0000	0.0000	0.02808	96.78	96.40
