TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0233884	Dvir_S9	Dvir_87	0.0039	0.0047	0.82810	98.93	99.17
FBtr0233884	Dvir_S9	Damr_H5	0.0137	0.0582	0.23525	97.51	96.09
FBtr0233884	Dvir_S9	Damr_w11	0.0135	0.0599	0.22560	97.51	96.32
FBtr0233884	Dvir_S9	Damr_ML95	0.0177	0.0633	0.27896	96.80	95.97
FBtr0233884	Dvir_S9	Dnov_4	0.0177	0.0632	0.27995	96.80	95.73
FBtr0233884	Dvir_S9	Dlum_LM8	0.0137	0.0533	0.25634	97.51	96.09
FBtr0233884	Dvir_S9	Dmon_Col	0.0287	0.1371	0.20968	94.66	93.12
FBtr0233884	Dvir_S9	Dmon_Van	0.0288	0.1245	0.23121	94.31	92.76
FBtr0233884	Dvir_S9	Dmon_Oul	0.0288	0.1368	0.21020	93.95	93.12
FBtr0233884	Dvir_87	Damr_H5	0.0098	0.0530	0.18434	97.86	96.80
FBtr0233884	Dvir_87	Damr_w11	0.0096	0.0549	0.17521	98.22	97.15
FBtr0233884	Dvir_87	Damr_ML95	0.0137	0.0581	0.23613	97.51	96.80
FBtr0233884	Dvir_87	Dnov_4	0.0137	0.0579	0.23696	97.51	96.56
FBtr0233884	Dvir_87	Dlum_LM8	0.0097	0.0482	0.20214	98.22	96.92
FBtr0233884	Dvir_87	Dmon_Col	0.0248	0.1316	0.18851	95.37	93.83
FBtr0233884	Dvir_87	Dmon_Van	0.0248	0.1191	0.20859	95.02	93.48
FBtr0233884	Dvir_87	Dmon_Oul	0.0248	0.1313	0.18894	94.66	93.83
FBtr0233884	Damr_H5	Damr_w11	0.0037	0.0000	99.00000	98.93	99.17
FBtr0233884	Damr_H5	Damr_ML95	0.0038	0.0048	0.80566	98.93	98.70
FBtr0233884	Damr_H5	Dnov_4	0.0038	0.0048	0.80909	98.93	98.70
FBtr0233884	Damr_H5	Dlum_LM8	0.0078	0.0141	0.55121	98.22	97.39
FBtr0233884	Damr_H5	Dmon_Col	0.0230	0.0978	0.23464	95.73	94.54
FBtr0233884	Damr_H5	Dmon_Van	0.0230	0.0857	0.26878	95.37	94.19
FBtr0233884	Damr_H5	Dmon_Oul	0.0230	0.0976	0.23523	95.02	94.42
FBtr0233884	Damr_w11	Damr_ML95	0.0042	0.0040	1.03182	99.29	99.17
FBtr0233884	Damr_w11	Dnov_4	0.0042	0.0040	1.03736	99.29	98.93
FBtr0233884	Damr_w11	Dlum_LM8	0.0039	0.0136	0.28865	99.29	98.10
FBtr0233884	Damr_w11	Dmon_Col	0.0188	0.0986	0.19079	96.44	95.02
FBtr0233884	Damr_w11	Dmon_Van	0.0188	0.0866	0.21771	96.09	94.66
FBtr0233884	Damr_w11	Dmon_Oul	0.0188	0.0985	0.19118	95.73	94.90
FBtr0233884	Damr_ML95	Dnov_4	0.0000	0.0081	0.00100	100.00	99.29
FBtr0233884	Damr_ML95	Dlum_LM8	0.0040	0.0180	0.21999	99.29	97.86
FBtr0233884	Damr_ML95	Dmon_Col	0.0190	0.0930	0.20422	96.80	94.90
FBtr0233884	Damr_ML95	Dmon_Van	0.0191	0.0809	0.23557	96.44	94.66
FBtr0233884	Damr_ML95	Dmon_Oul	0.0190	0.0929	0.20467	96.09	94.78
FBtr0233884	Dnov_4	Dlum_LM8	0.0040	0.0179	0.22108	99.29	97.63
FBtr0233884	Dnov_4	Dmon_Col	0.0191	0.1030	0.18567	96.80	94.66
FBtr0233884	Dnov_4	Dmon_Van	0.0192	0.0908	0.21133	96.44	94.31
FBtr0233884	Dnov_4	Dmon_Oul	0.0191	0.1028	0.18613	96.09	94.54
FBtr0233884	Dlum_LM8	Dmon_Col	0.0149	0.0940	0.15899	97.15	94.42
FBtr0233884	Dlum_LM8	Dmon_Van	0.0150	0.0819	0.18272	96.80	94.19
FBtr0233884	Dlum_LM8	Dmon_Oul	0.0149	0.0938	0.15928	96.44	94.66
FBtr0233884	Dmon_Col	Dmon_Van	0.0000	0.0113	0.00100	99.64	98.34
FBtr0233884	Dmon_Col	Dmon_Oul	0.0000	0.0186	0.00100	98.58	98.10
FBtr0233884	Dmon_Van	Dmon_Oul	0.0000	0.0110	0.00100	98.22	97.63
