TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0232636	Dvir_S9	Dvir_87	0.0000	0.0000	0.42435	100.00	100.00
FBtr0232636	Dvir_S9	Dlum_LM8	0.0086	0.0909	0.09505	98.08	97.44
FBtr0232636	Dvir_S9	Damr_H5	0.0126	0.1342	0.09418	97.12	96.47
FBtr0232636	Dvir_S9	Damr_ML95	0.0126	0.1774	0.07075	97.12	95.83
FBtr0232636	Dvir_S9	Damr_w11	0.0125	0.1760	0.07125	97.12	95.83
FBtr0232636	Dvir_S9	Dnov_4	0.0127	0.1491	0.08545	97.12	96.15
FBtr0232636	Dvir_S9	Dmon_Col	0.0221	0.2231	0.09908	95.19	93.59
FBtr0232636	Dvir_S9	Dmon_Oul	0.0221	0.2231	0.09908	95.19	93.59
FBtr0232636	Dvir_S9	Dmon_Van	0.0221	0.2231	0.09908	95.19	93.59
FBtr0232636	Dvir_87	Dlum_LM8	0.0086	0.0909	0.09505	98.08	97.44
FBtr0232636	Dvir_87	Damr_H5	0.0126	0.1342	0.09418	97.12	96.47
FBtr0232636	Dvir_87	Damr_ML95	0.0126	0.1774	0.07075	97.12	95.83
FBtr0232636	Dvir_87	Damr_w11	0.0125	0.1760	0.07125	97.12	95.83
FBtr0232636	Dvir_87	Dnov_4	0.0127	0.1491	0.08545	97.12	96.15
FBtr0232636	Dvir_87	Dmon_Col	0.0221	0.2231	0.09908	95.19	93.59
FBtr0232636	Dvir_87	Dmon_Oul	0.0221	0.2231	0.09908	95.19	93.59
FBtr0232636	Dvir_87	Dmon_Van	0.0221	0.2231	0.09908	95.19	93.59
FBtr0232636	Dlum_LM8	Damr_H5	0.0134	0.0397	0.33804	97.12	98.08
FBtr0232636	Dlum_LM8	Damr_ML95	0.0131	0.0727	0.18054	97.12	97.44
FBtr0232636	Dlum_LM8	Damr_w11	0.0131	0.0729	0.17929	97.12	97.44
FBtr0232636	Dlum_LM8	Dnov_4	0.0136	0.0526	0.25792	97.12	97.76
FBtr0232636	Dlum_LM8	Dmon_Col	0.0221	0.1514	0.14597	95.19	94.87
FBtr0232636	Dlum_LM8	Dmon_Oul	0.0221	0.1514	0.14597	95.19	94.87
FBtr0232636	Dlum_LM8	Dmon_Van	0.0221	0.1514	0.14597	95.19	94.87
FBtr0232636	Damr_H5	Damr_ML95	0.0001	0.0815	0.00100	100.00	98.72
FBtr0232636	Damr_H5	Damr_w11	0.0000	0.0355	0.00100	100.00	99.36
FBtr0232636	Damr_H5	Dnov_4	0.0001	0.0599	0.00100	100.00	99.04
FBtr0232636	Damr_H5	Dmon_Col	0.0175	0.1878	0.09342	96.15	94.55
FBtr0232636	Damr_H5	Dmon_Oul	0.0175	0.1878	0.09342	96.15	94.55
FBtr0232636	Damr_H5	Dmon_Van	0.0175	0.1878	0.09342	96.15	94.55
FBtr0232636	Damr_ML95	Damr_w11	0.0001	0.1255	0.00100	100.00	98.08
FBtr0232636	Damr_ML95	Dnov_4	0.0001	0.1040	0.00100	100.00	98.40
FBtr0232636	Damr_ML95	Dmon_Col	0.0174	0.2326	0.07470	96.15	93.91
FBtr0232636	Damr_ML95	Dmon_Oul	0.0174	0.2326	0.07470	96.15	93.91
FBtr0232636	Damr_ML95	Dmon_Van	0.0174	0.2326	0.07470	96.15	93.91
FBtr0232636	Damr_w11	Dnov_4	0.0000	0.0198	0.00100	100.00	99.68
FBtr0232636	Damr_w11	Dmon_Col	0.0173	0.2333	0.07425	96.15	93.91
FBtr0232636	Damr_w11	Dmon_Oul	0.0173	0.2333	0.07425	96.15	93.91
FBtr0232636	Damr_w11	Dmon_Van	0.0173	0.2333	0.07425	96.15	93.91
FBtr0232636	Dnov_4	Dmon_Col	0.0176	0.2051	0.08591	96.15	94.23
FBtr0232636	Dnov_4	Dmon_Oul	0.0176	0.2051	0.08591	96.15	94.23
FBtr0232636	Dnov_4	Dmon_Van	0.0176	0.2051	0.08591	96.15	94.23
FBtr0232636	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.19412	100.00	100.00
FBtr0232636	Dmon_Col	Dmon_Van	0.0000	0.0000	0.00100	100.00	99.68
FBtr0232636	Dmon_Oul	Dmon_Van	0.0000	0.0000	0.01601	100.00	99.68
