TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0238431	Dvir_S9	Dvir_87	0.0022	0.0061	0.35800	99.33	99.16
FBtr0238431	Dvir_S9	Dlum_LM8	0.0022	0.0061	0.35799	96.30	95.29
FBtr0238431	Dvir_S9	Damr_ML95	0.0075	0.0173	0.43533	96.13	96.30
FBtr0238431	Dvir_S9	Damr_w11	0.0087	0.0173	0.50165	96.13	96.41
FBtr0238431	Dvir_S9	Damr_H5	0.0078	0.0236	0.33278	96.30	96.13
FBtr0238431	Dvir_S9	Dnov_4	0.0084	0.0204	0.41408	96.30	96.18
FBtr0238431	Dvir_S9	Dmon_Col	0.0145	0.0802	0.18054	93.94	93.27
FBtr0238431	Dvir_S9	Dmon_Oul	0.0145	0.0802	0.18054	93.27	93.27
FBtr0238431	Dvir_S9	Dmon_Van	0.0145	0.0802	0.18054	94.11	93.43
FBtr0238431	Dvir_87	Dlum_LM8	0.0000	0.0000	0.31168	96.97	95.74
FBtr0238431	Dvir_87	Damr_ML95	0.0053	0.0110	0.48128	96.80	96.35
FBtr0238431	Dvir_87	Damr_w11	0.0064	0.0109	0.58679	96.80	96.46
FBtr0238431	Dvir_87	Damr_H5	0.0056	0.0174	0.32376	96.97	96.18
FBtr0238431	Dvir_87	Dnov_4	0.0062	0.0140	0.44238	96.97	96.24
FBtr0238431	Dvir_87	Dmon_Col	0.0123	0.0745	0.16526	94.61	93.43
FBtr0238431	Dvir_87	Dmon_Oul	0.0123	0.0745	0.16526	93.94	93.49
FBtr0238431	Dvir_87	Dmon_Van	0.0123	0.0745	0.16526	94.78	93.66
FBtr0238431	Dlum_LM8	Damr_ML95	0.0053	0.0110	0.48128	95.79	95.01
FBtr0238431	Dlum_LM8	Damr_w11	0.0064	0.0109	0.58679	95.79	95.01
FBtr0238431	Dlum_LM8	Damr_H5	0.0056	0.0174	0.32376	95.96	95.01
FBtr0238431	Dlum_LM8	Dnov_4	0.0062	0.0140	0.44238	95.96	94.95
FBtr0238431	Dlum_LM8	Dmon_Col	0.0123	0.0745	0.16526	93.10	91.86
FBtr0238431	Dlum_LM8	Dmon_Oul	0.0123	0.0745	0.16526	92.93	91.92
FBtr0238431	Dlum_LM8	Dmon_Van	0.0123	0.0745	0.16526	93.27	91.98
FBtr0238431	Damr_ML95	Damr_w11	0.0011	0.0123	0.08911	99.66	99.05
FBtr0238431	Damr_ML95	Damr_H5	0.0027	0.0162	0.16645	99.16	98.99
FBtr0238431	Damr_ML95	Dnov_4	0.0031	0.0158	0.19880	99.16	99.10
FBtr0238431	Damr_ML95	Dmon_Col	0.0154	0.0810	0.19004	93.94	94.05
FBtr0238431	Damr_ML95	Dmon_Oul	0.0154	0.0810	0.19004	93.27	93.94
FBtr0238431	Damr_ML95	Dmon_Van	0.0154	0.0810	0.19004	94.11	94.16
FBtr0238431	Damr_w11	Damr_H5	0.0038	0.0200	0.18845	99.16	98.60
FBtr0238431	Damr_w11	Dnov_4	0.0042	0.0156	0.27125	99.16	99.05
FBtr0238431	Damr_w11	Dmon_Col	0.0164	0.0748	0.21874	93.94	94.11
FBtr0238431	Damr_w11	Dmon_Oul	0.0164	0.0748	0.21874	93.27	94.05
FBtr0238431	Damr_w11	Dmon_Van	0.0164	0.0748	0.21874	94.11	94.22
FBtr0238431	Damr_H5	Dnov_4	0.0037	0.0244	0.15101	99.33	98.77
FBtr0238431	Damr_H5	Dmon_Col	0.0160	0.0898	0.17814	93.94	94.11
FBtr0238431	Damr_H5	Dmon_Oul	0.0160	0.0898	0.17814	93.27	94.00
FBtr0238431	Damr_H5	Dmon_Van	0.0160	0.0898	0.17814	94.11	94.16
FBtr0238431	Dnov_4	Dmon_Col	0.0165	0.0841	0.19588	93.94	94.05
FBtr0238431	Dnov_4	Dmon_Oul	0.0165	0.0841	0.19588	93.27	94.00
FBtr0238431	Dnov_4	Dmon_Van	0.0165	0.0841	0.19588	94.11	94.16
FBtr0238431	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.26863	98.15	98.15
FBtr0238431	Dmon_Col	Dmon_Van	0.0000	0.0000	0.24895	98.82	98.65
FBtr0238431	Dmon_Oul	Dmon_Van	0.0000	0.0000	0.15102	97.98	98.15
