TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0439373	Dvir_S9	Dvir_87	0.0000	0.0000	0.00100	100.00	99.79
FBtr0439373	Dvir_S9	Dlum_LM8	0.0000	0.0000	0.00100	93.79	95.45
FBtr0439373	Dvir_S9	Damr_H5	0.0157	0.0162	0.96685	93.79	95.03
FBtr0439373	Dvir_S9	Damr_ML95	0.0157	0.0162	0.96686	94.41	95.45
FBtr0439373	Dvir_S9	Damr_w11	0.0157	0.0162	0.96685	94.41	95.03
FBtr0439373	Dvir_S9	Dnov_4	0.0115	0.0169	0.67757	95.03	95.86
FBtr0439373	Dvir_S9	Dmon_Col	0.1109	0.0950	1.16777	74.53	85.92
FBtr0439373	Dvir_S9	Dmon_Oul	0.1105	0.0816	1.35463	75.16	86.34
FBtr0439373	Dvir_87	Dlum_LM8	0.0000	0.0000	0.00100	93.79	95.45
FBtr0439373	Dvir_87	Damr_H5	0.0157	0.0162	0.96685	93.79	94.82
FBtr0439373	Dvir_87	Damr_ML95	0.0157	0.0162	0.96685	94.41	95.24
FBtr0439373	Dvir_87	Damr_w11	0.0157	0.0162	0.96685	94.41	94.82
FBtr0439373	Dvir_87	Dnov_4	0.0115	0.0169	0.67757	95.03	95.65
FBtr0439373	Dvir_87	Dmon_Col	0.1109	0.0950	1.16777	74.53	85.71
FBtr0439373	Dvir_87	Dmon_Oul	0.1105	0.0816	1.35463	75.16	86.13
FBtr0439373	Dlum_LM8	Damr_H5	0.0157	0.0162	0.96685	91.30	93.58
FBtr0439373	Dlum_LM8	Damr_ML95	0.0157	0.0162	0.96685	91.93	94.00
FBtr0439373	Dlum_LM8	Damr_w11	0.0157	0.0162	0.96685	91.93	93.58
FBtr0439373	Dlum_LM8	Dnov_4	0.0115	0.0169	0.67757	92.55	94.41
FBtr0439373	Dlum_LM8	Dmon_Col	0.1109	0.0950	1.16777	72.67	84.27
FBtr0439373	Dlum_LM8	Dmon_Oul	0.1105	0.0816	1.35463	73.29	84.68
FBtr0439373	Damr_H5	Damr_ML95	0.0000	0.0000	2.39246	99.38	99.38
FBtr0439373	Damr_H5	Damr_w11	0.0000	0.0000	2.64037	99.38	99.17
FBtr0439373	Damr_H5	Dnov_4	0.0042	0.0141	0.29681	98.76	98.76
FBtr0439373	Damr_H5	Dmon_Col	0.1189	0.0940	1.26569	76.40	86.54
FBtr0439373	Damr_H5	Dmon_Oul	0.1189	0.0941	1.26369	77.02	86.75
FBtr0439373	Damr_ML95	Damr_w11	0.0000	0.0000	2.00057	100.00	99.59
FBtr0439373	Damr_ML95	Dnov_4	0.0042	0.0141	0.29681	99.38	99.17
FBtr0439373	Damr_ML95	Dmon_Col	0.1189	0.0940	1.26569	77.02	86.96
FBtr0439373	Damr_ML95	Dmon_Oul	0.1189	0.0941	1.26369	77.64	87.16
FBtr0439373	Damr_w11	Dnov_4	0.0042	0.0141	0.29681	99.38	98.76
FBtr0439373	Damr_w11	Dmon_Col	0.1189	0.0940	1.26569	77.02	86.54
FBtr0439373	Damr_w11	Dmon_Oul	0.1189	0.0941	1.26369	77.64	86.75
FBtr0439373	Dnov_4	Dmon_Col	0.1246	0.1037	1.20108	76.40	86.75
FBtr0439373	Dnov_4	Dmon_Oul	0.1245	0.1038	1.19981	77.02	86.96
FBtr0439373	Dmon_Col	Dmon_Oul	0.0000	0.0069	0.00100	98.76	99.38
