TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0444806	Damr_H5	Damr_w11	0.0007	0.0092	0.07828	98.33	97.86
FBtr0444806	Damr_H5	Dnov_4	0.0024	0.0155	0.15176	98.06	98.24
FBtr0444806	Damr_H5	Dvir_S9	0.0045	0.0293	0.15277	96.85	96.43
FBtr0444806	Damr_H5	Dvir_87	0.0034	0.0193	0.17397	96.85	96.59
FBtr0444806	Damr_H5	Dlum_LM8	0.0034	0.0193	0.17397	96.05	95.98
FBtr0444806	Damr_w11	Dnov_4	0.0024	0.0199	0.11872	97.05	97.12
FBtr0444806	Damr_w11	Dvir_S9	0.0045	0.0308	0.14485	95.92	95.52
FBtr0444806	Damr_w11	Dvir_87	0.0033	0.0208	0.16070	95.92	95.65
FBtr0444806	Damr_w11	Dlum_LM8	0.0033	0.0208	0.16070	95.11	95.02
FBtr0444806	Dnov_4	Dvir_S9	0.0055	0.0326	0.16951	95.72	95.96
FBtr0444806	Dnov_4	Dvir_87	0.0044	0.0224	0.19563	95.65	96.03
FBtr0444806	Dnov_4	Dlum_LM8	0.0044	0.0224	0.19563	95.45	95.58
FBtr0444806	Dvir_S9	Dvir_87	0.0011	0.0114	0.09646	99.33	99.22
FBtr0444806	Dvir_S9	Dlum_LM8	0.0011	0.0114	0.09646	96.92	96.70
FBtr0444806	Dvir_87	Dlum_LM8	0.0000	0.0000	0.11582	97.12	97.10
