TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0439466	Damr_H5	Damr_w11	0.0013	0.0134	0.10052	95.44	95.71
FBtr0439466	Damr_H5	Damr_ML95	0.0014	0.0161	0.08753	97.51	97.65
FBtr0439466	Damr_H5	Dnov_4	0.0007	0.0172	0.03962	97.65	97.65
FBtr0439466	Damr_H5	Dlum_LM8	0.0031	0.0175	0.17528	96.65	96.99
FBtr0439466	Damr_H5	Dvir_S9	0.0085	0.0566	0.15000	95.87	96.06
FBtr0439466	Damr_H5	Dvir_87	0.0096	0.0545	0.17541	95.66	95.94
FBtr0439466	Damr_H5	Dmon_Col	0.0125	0.1139	0.10947	94.88	94.31
FBtr0439466	Damr_H5	Dmon_Oul	0.0138	0.1178	0.11696	93.81	93.76
FBtr0439466	Damr_w11	Damr_ML95	0.0021	0.0144	0.14883	96.73	97.06
FBtr0439466	Damr_w11	Dnov_4	0.0007	0.0163	0.04169	97.01	97.15
FBtr0439466	Damr_w11	Dlum_LM8	0.0030	0.0187	0.16056	96.01	96.39
FBtr0439466	Damr_w11	Dvir_S9	0.0092	0.0526	0.17431	94.95	95.49
FBtr0439466	Damr_w11	Dvir_87	0.0102	0.0539	0.18921	94.80	95.35
FBtr0439466	Damr_w11	Dmon_Col	0.0138	0.1179	0.11674	93.88	93.64
FBtr0439466	Damr_w11	Dmon_Oul	0.0151	0.1179	0.12817	92.74	93.07
FBtr0439466	Damr_ML95	Dnov_4	0.0014	0.0105	0.13550	99.72	99.62
FBtr0439466	Damr_ML95	Dlum_LM8	0.0038	0.0228	0.16829	98.58	98.65
FBtr0439466	Damr_ML95	Dvir_S9	0.0100	0.0604	0.16523	97.44	97.65
FBtr0439466	Damr_ML95	Dvir_87	0.0110	0.0616	0.17870	97.15	97.46
FBtr0439466	Damr_ML95	Dmon_Col	0.0138	0.1212	0.11421	96.23	95.78
FBtr0439466	Damr_ML95	Dmon_Oul	0.0152	0.1273	0.11912	95.16	95.16
FBtr0439466	Dnov_4	Dlum_LM8	0.0024	0.0249	0.09553	98.86	98.67
FBtr0439466	Dnov_4	Dvir_S9	0.0092	0.0643	0.14257	97.58	97.56
FBtr0439466	Dnov_4	Dvir_87	0.0102	0.0656	0.15537	97.30	97.37
FBtr0439466	Dnov_4	Dmon_Col	0.0131	0.1238	0.10576	96.37	95.73
FBtr0439466	Dnov_4	Dmon_Oul	0.0144	0.1300	0.11092	95.30	95.09
FBtr0439466	Dlum_LM8	Dvir_S9	0.0074	0.0452	0.16371	97.65	97.86
FBtr0439466	Dlum_LM8	Dvir_87	0.0084	0.0464	0.18141	97.51	97.79
FBtr0439466	Dlum_LM8	Dmon_Col	0.0134	0.1085	0.12326	96.01	95.68
FBtr0439466	Dlum_LM8	Dmon_Oul	0.0133	0.1111	0.12002	95.16	95.14
FBtr0439466	Dvir_S9	Dvir_87	0.0010	0.0033	0.31978	99.57	99.72
FBtr0439466	Dvir_S9	Dmon_Col	0.0154	0.1363	0.11305	95.87	95.52
FBtr0439466	Dvir_S9	Dmon_Oul	0.0154	0.1373	0.11237	95.09	94.99
FBtr0439466	Dvir_87	Dmon_Col	0.0154	0.1352	0.11394	95.80	95.44
FBtr0439466	Dvir_87	Dmon_Oul	0.0154	0.1361	0.11325	95.02	94.92
FBtr0439466	Dmon_Col	Dmon_Oul	0.0024	0.0154	0.15353	98.43	98.20
