TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0238718	Damr_H5	Damr_w11	0.0000	0.0045	0.00100	98.77	98.77
FBtr0238718	Damr_H5	Damr_ML95	0.0000	0.0107	0.00100	99.18	99.18
FBtr0238718	Damr_H5	Dnov_4	0.0023	0.0091	0.24978	98.56	98.70
FBtr0238718	Damr_H5	Dlum_LM8	0.0010	0.0203	0.05023	98.97	98.70
FBtr0238718	Damr_H5	Dvir_S9	0.0030	0.1216	0.02470	98.56	96.43
FBtr0238718	Damr_H5	Dvir_87	0.0050	0.1221	0.04061	98.15	96.36
FBtr0238718	Damr_H5	Dmon_Col	0.0100	0.1097	0.09118	95.68	95.13
FBtr0238718	Damr_H5	Dmon_Van	0.0100	0.1097	0.09118	95.68	95.27
FBtr0238718	Damr_H5	Dmon_Oul	0.0100	0.1097	0.09118	96.50	95.61
FBtr0238718	Damr_w11	Damr_ML95	0.0000	0.0045	0.00100	99.18	99.11
FBtr0238718	Damr_w11	Dnov_4	0.0023	0.0091	0.24910	98.56	98.70
FBtr0238718	Damr_w11	Dlum_LM8	0.0010	0.0203	0.05014	98.77	98.56
FBtr0238718	Damr_w11	Dvir_S9	0.0030	0.1217	0.02465	98.35	96.30
FBtr0238718	Damr_w11	Dvir_87	0.0050	0.1223	0.04054	97.94	96.23
FBtr0238718	Damr_w11	Dmon_Col	0.0100	0.1098	0.09109	95.47	94.92
FBtr0238718	Damr_w11	Dmon_Van	0.0100	0.1098	0.09109	95.47	95.06
FBtr0238718	Damr_w11	Dmon_Oul	0.0100	0.1098	0.09109	96.30	95.40
FBtr0238718	Damr_ML95	Dnov_4	0.0023	0.0137	0.16499	99.38	99.04
FBtr0238718	Damr_ML95	Dlum_LM8	0.0010	0.0252	0.04102	99.59	99.04
FBtr0238718	Damr_ML95	Dvir_S9	0.0030	0.1276	0.02361	99.18	96.78
FBtr0238718	Damr_ML95	Dvir_87	0.0050	0.1282	0.03881	98.77	96.71
FBtr0238718	Damr_ML95	Dmon_Col	0.0100	0.1157	0.08674	96.30	95.40
FBtr0238718	Damr_ML95	Dmon_Van	0.0100	0.1157	0.08674	96.30	95.54
FBtr0238718	Damr_ML95	Dmon_Oul	0.0100	0.1157	0.08674	97.12	95.88
FBtr0238718	Dnov_4	Dlum_LM8	0.0010	0.0252	0.04117	99.38	98.83
FBtr0238718	Dnov_4	Dvir_S9	0.0030	0.1272	0.02370	98.97	96.50
FBtr0238718	Dnov_4	Dvir_87	0.0050	0.1279	0.03894	98.56	96.43
FBtr0238718	Dnov_4	Dmon_Col	0.0122	0.1132	0.10736	95.68	95.06
FBtr0238718	Dnov_4	Dmon_Van	0.0122	0.1132	0.10736	95.68	95.20
FBtr0238718	Dnov_4	Dmon_Oul	0.0122	0.1132	0.10736	96.50	95.54
FBtr0238718	Dlum_LM8	Dvir_S9	0.0020	0.1290	0.01550	99.59	96.98
FBtr0238718	Dlum_LM8	Dvir_87	0.0040	0.1298	0.03053	99.18	96.91
FBtr0238718	Dlum_LM8	Dmon_Col	0.0111	0.1117	0.09903	96.30	95.54
FBtr0238718	Dlum_LM8	Dmon_Van	0.0111	0.1117	0.09903	96.30	95.68
FBtr0238718	Dlum_LM8	Dmon_Oul	0.0111	0.1117	0.09903	97.12	96.02
FBtr0238718	Dvir_S9	Dvir_87	0.0019	0.0241	0.08005	99.59	99.31
FBtr0238718	Dvir_S9	Dmon_Col	0.0109	0.1720	0.06364	96.30	94.51
FBtr0238718	Dvir_S9	Dmon_Van	0.0109	0.1720	0.06364	96.30	94.65
FBtr0238718	Dvir_S9	Dmon_Oul	0.0109	0.1720	0.06364	97.12	94.99
FBtr0238718	Dvir_87	Dmon_Col	0.0129	0.1724	0.07458	95.88	94.51
FBtr0238718	Dvir_87	Dmon_Van	0.0129	0.1724	0.07458	95.88	94.65
FBtr0238718	Dvir_87	Dmon_Oul	0.0129	0.1724	0.07458	96.71	94.99
FBtr0238718	Dmon_Col	Dmon_Van	0.0000	0.0000	0.10867	99.18	99.18
FBtr0238718	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.00100	98.56	98.97
FBtr0238718	Dmon_Van	Dmon_Oul	0.0000	0.0000	0.00100	98.77	99.18
