TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0230291	Dvir_S9	Dvir_87	0.0000	0.0000	0.48904	100.00	100.00
FBtr0230291	Dvir_S9	Dlum_LM8	0.0000	0.0068	0.00100	99.07	98.44
FBtr0230291	Dvir_S9	Damr_H5	0.0077	0.0556	0.13850	97.82	97.20
FBtr0230291	Dvir_S9	Damr_ML95	0.0077	0.0556	0.13850	97.82	97.20
FBtr0230291	Dvir_S9	Damr_w11	0.0077	0.0514	0.14951	97.82	97.30
FBtr0230291	Dvir_S9	Dnov_4	0.0047	0.0450	0.10416	98.44	97.61
FBtr0230291	Dvir_S9	Dmon_Col	0.0316	0.1367	0.23095	92.83	93.87
FBtr0230291	Dvir_S9	Dmon_Oul	0.0316	0.1367	0.23095	92.83	93.77
FBtr0230291	Dvir_S9	Dmon_Van	0.0301	0.1308	0.22978	93.15	94.18
FBtr0230291	Dvir_87	Dlum_LM8	0.0000	0.0068	0.00100	99.07	98.44
FBtr0230291	Dvir_87	Damr_H5	0.0077	0.0556	0.13850	97.82	97.20
FBtr0230291	Dvir_87	Damr_ML95	0.0077	0.0556	0.13850	97.82	97.20
FBtr0230291	Dvir_87	Damr_w11	0.0077	0.0514	0.14951	97.82	97.30
FBtr0230291	Dvir_87	Dnov_4	0.0047	0.0450	0.10416	98.44	97.61
FBtr0230291	Dvir_87	Dmon_Col	0.0316	0.1367	0.23095	92.83	93.87
FBtr0230291	Dvir_87	Dmon_Oul	0.0316	0.1367	0.23095	92.83	93.77
FBtr0230291	Dvir_87	Dmon_Van	0.0301	0.1308	0.22978	93.15	94.18
FBtr0230291	Dlum_LM8	Damr_H5	0.0076	0.0479	0.15902	97.51	96.99
FBtr0230291	Dlum_LM8	Damr_ML95	0.0076	0.0479	0.15902	97.51	96.99
FBtr0230291	Dlum_LM8	Damr_w11	0.0076	0.0437	0.17376	97.51	97.09
FBtr0230291	Dlum_LM8	Dnov_4	0.0046	0.0375	0.12342	98.13	97.40
FBtr0230291	Dlum_LM8	Dmon_Col	0.0314	0.1279	0.24530	92.52	93.67
FBtr0230291	Dlum_LM8	Dmon_Oul	0.0314	0.1279	0.24530	92.52	93.56
FBtr0230291	Dlum_LM8	Dmon_Van	0.0299	0.1221	0.24465	92.52	93.67
FBtr0230291	Damr_H5	Damr_ML95	0.0000	0.0000	0.20202	100.00	100.00
FBtr0230291	Damr_H5	Damr_w11	0.0028	0.0052	0.54650	99.38	99.69
FBtr0230291	Damr_H5	Dnov_4	0.0059	0.0190	0.30864	98.75	99.17
FBtr0230291	Damr_H5	Dmon_Col	0.0363	0.1751	0.20760	92.52	93.46
FBtr0230291	Damr_H5	Dmon_Oul	0.0363	0.1751	0.20760	92.52	93.35
FBtr0230291	Damr_H5	Dmon_Van	0.0348	0.1687	0.20642	92.21	93.25
FBtr0230291	Damr_ML95	Damr_w11	0.0028	0.0052	0.54650	99.38	99.69
FBtr0230291	Damr_ML95	Dnov_4	0.0059	0.0190	0.30864	98.75	99.17
FBtr0230291	Damr_ML95	Dmon_Col	0.0363	0.1751	0.20760	92.52	93.46
FBtr0230291	Damr_ML95	Dmon_Oul	0.0363	0.1751	0.20760	92.52	93.35
FBtr0230291	Damr_ML95	Dmon_Van	0.0348	0.1687	0.20642	92.21	93.25
FBtr0230291	Damr_w11	Dnov_4	0.0058	0.0147	0.39416	98.75	99.27
FBtr0230291	Damr_w11	Dmon_Col	0.0365	0.1795	0.20316	92.52	93.35
FBtr0230291	Damr_w11	Dmon_Oul	0.0365	0.1795	0.20316	92.52	93.25
FBtr0230291	Damr_w11	Dmon_Van	0.0349	0.1731	0.20186	92.21	93.15
FBtr0230291	Dnov_4	Dmon_Col	0.0305	0.1708	0.17828	93.77	93.87
FBtr0230291	Dnov_4	Dmon_Oul	0.0305	0.1708	0.17828	93.77	93.77
FBtr0230291	Dnov_4	Dmon_Van	0.0289	0.1645	0.17592	93.46	93.67
FBtr0230291	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.27079	100.00	99.79
FBtr0230291	Dmon_Col	Dmon_Van	0.0015	0.0047	0.30850	98.75	99.17
FBtr0230291	Dmon_Oul	Dmon_Van	0.0015	0.0047	0.30851	98.75	99.17
