TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0238793	Damr_H5	Damr_ML95	0.0002	0.0108	0.01998	99.75	99.19
FBtr0238793	Damr_H5	Damr_w11	0.0000	0.0055	0.00100	99.75	99.03
FBtr0238793	Damr_H5	Dnov_4	0.0014	0.0172	0.08365	99.50	98.94
FBtr0238793	Damr_H5	Dlum_LM8	0.0031	0.0267	0.11441	99.00	98.17
FBtr0238793	Damr_H5	Dvir_S9	0.0060	0.1202	0.04977	98.67	96.25
FBtr0238793	Damr_H5	Dvir_87	0.0060	0.1165	0.05143	98.67	96.33
FBtr0238793	Damr_H5	Dmon_Col	0.0091	0.1252	0.07275	97.25	94.79
FBtr0238793	Damr_H5	Dmon_Van	0.0091	0.1262	0.07211	97.37	94.87
FBtr0238793	Damr_H5	Dmon_Oul	0.0093	0.1223	0.07637	97.29	95.19
FBtr0238793	Damr_ML95	Damr_w11	0.0002	0.0108	0.01998	99.75	99.18
FBtr0238793	Damr_ML95	Dnov_4	0.0017	0.0182	0.09335	99.54	99.22
FBtr0238793	Damr_ML95	Dlum_LM8	0.0033	0.0306	0.10824	99.04	98.37
FBtr0238793	Damr_ML95	Dvir_S9	0.0062	0.1207	0.05163	98.62	96.46
FBtr0238793	Damr_ML95	Dvir_87	0.0062	0.1169	0.05334	98.62	96.54
FBtr0238793	Damr_ML95	Dmon_Col	0.0093	0.1273	0.07338	97.33	94.98
FBtr0238793	Damr_ML95	Dmon_Van	0.0093	0.1283	0.07274	97.41	95.04
FBtr0238793	Damr_ML95	Dmon_Oul	0.0096	0.1244	0.07696	97.33	95.37
FBtr0238793	Damr_w11	Dnov_4	0.0014	0.0162	0.08827	99.54	98.99
FBtr0238793	Damr_w11	Dlum_LM8	0.0031	0.0278	0.11057	99.04	98.18
FBtr0238793	Damr_w11	Dvir_S9	0.0060	0.1202	0.04977	98.71	96.19
FBtr0238793	Damr_w11	Dvir_87	0.0060	0.1164	0.05143	98.71	96.27
FBtr0238793	Damr_w11	Dmon_Col	0.0091	0.1264	0.07216	97.29	94.73
FBtr0238793	Damr_w11	Dmon_Van	0.0091	0.1274	0.07153	97.41	94.80
FBtr0238793	Damr_w11	Dmon_Oul	0.0093	0.1234	0.07574	97.33	95.11
FBtr0238793	Dnov_4	Dlum_LM8	0.0029	0.0334	0.08637	99.17	98.39
FBtr0238793	Dnov_4	Dvir_S9	0.0054	0.1234	0.04368	98.83	96.51
FBtr0238793	Dnov_4	Dvir_87	0.0054	0.1196	0.04511	98.83	96.59
FBtr0238793	Dnov_4	Dmon_Col	0.0085	0.1312	0.06488	97.50	95.01
FBtr0238793	Dnov_4	Dmon_Van	0.0085	0.1322	0.06433	97.62	95.07
FBtr0238793	Dnov_4	Dmon_Oul	0.0087	0.1283	0.06816	97.54	95.40
FBtr0238793	Dlum_LM8	Dvir_S9	0.0045	0.1169	0.03854	98.79	96.44
FBtr0238793	Dlum_LM8	Dvir_87	0.0045	0.1131	0.03986	98.79	96.51
FBtr0238793	Dlum_LM8	Dmon_Col	0.0081	0.1306	0.06176	97.54	94.84
FBtr0238793	Dlum_LM8	Dmon_Van	0.0081	0.1316	0.06123	97.66	94.90
FBtr0238793	Dlum_LM8	Dmon_Oul	0.0083	0.1291	0.06408	97.58	95.22
FBtr0238793	Dvir_S9	Dvir_87	0.0004	0.0158	0.02583	99.92	99.61
FBtr0238793	Dvir_S9	Dmon_Col	0.0085	0.1732	0.04884	97.54	94.33
FBtr0238793	Dvir_S9	Dmon_Van	0.0085	0.1714	0.04936	97.62	94.43
FBtr0238793	Dvir_S9	Dmon_Oul	0.0087	0.1732	0.04995	97.58	94.73
FBtr0238793	Dvir_87	Dmon_Col	0.0085	0.1697	0.04988	97.54	94.38
FBtr0238793	Dvir_87	Dmon_Van	0.0085	0.1679	0.05043	97.62	94.48
FBtr0238793	Dvir_87	Dmon_Oul	0.0087	0.1697	0.05102	97.58	94.79
FBtr0238793	Dmon_Col	Dmon_Van	0.0000	0.0012	0.00100	99.75	99.53
FBtr0238793	Dmon_Col	Dmon_Oul	0.0002	0.0032	0.05946	99.33	98.65
FBtr0238793	Dmon_Van	Dmon_Oul	0.0002	0.0040	0.04755	99.50	98.74
