TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0434019	Dvir_S9	Dvir_87	0.0000	0.0074	0.00100	99.36	99.53
FBtr0434019	Dvir_S9	Dlum_LM8	0.0000	0.0074	0.00100	96.93	97.35
FBtr0434019	Dvir_S9	Damr_H5	0.0054	0.0221	0.24696	96.41	97.01
FBtr0434019	Dvir_S9	Damr_ML95	0.0070	0.0259	0.27101	95.65	96.67
FBtr0434019	Dvir_S9	Damr_w11	0.0042	0.0240	0.17474	97.44	97.78
FBtr0434019	Dvir_S9	Dnov_4	0.0114	0.0232	0.49004	95.90	97.27
FBtr0434019	Dvir_S9	Dmon_Col	0.0094	0.0369	0.25505	95.13	96.76
FBtr0434019	Dvir_S9	Dmon_Van	0.0094	0.0369	0.25505	95.13	96.37
FBtr0434019	Dvir_S9	Dmon_Oul	0.0093	0.0380	0.24426	96.03	97.06
FBtr0434019	Dvir_87	Dlum_LM8	0.0000	0.0000	0.00100	97.06	97.61
FBtr0434019	Dvir_87	Damr_H5	0.0055	0.0146	0.37393	96.93	97.35
FBtr0434019	Dvir_87	Damr_ML95	0.0071	0.0187	0.37808	96.16	97.01
FBtr0434019	Dvir_87	Damr_w11	0.0042	0.0168	0.25242	97.70	98.04
FBtr0434019	Dvir_87	Dnov_4	0.0114	0.0155	0.73486	96.16	97.52
FBtr0434019	Dvir_87	Dmon_Col	0.0094	0.0290	0.32337	94.88	96.84
FBtr0434019	Dvir_87	Dmon_Van	0.0094	0.0290	0.32337	94.88	96.46
FBtr0434019	Dvir_87	Dmon_Oul	0.0093	0.0301	0.30811	95.90	97.18
FBtr0434019	Dlum_LM8	Damr_H5	0.0055	0.0146	0.37393	95.01	96.03
FBtr0434019	Dlum_LM8	Damr_ML95	0.0071	0.0187	0.37808	95.26	96.50
FBtr0434019	Dlum_LM8	Damr_w11	0.0042	0.0168	0.25242	96.03	96.80
FBtr0434019	Dlum_LM8	Dnov_4	0.0114	0.0155	0.73486	94.37	96.24
FBtr0434019	Dlum_LM8	Dmon_Col	0.0094	0.0290	0.32337	93.21	95.31
FBtr0434019	Dlum_LM8	Dmon_Van	0.0094	0.0290	0.32337	93.85	95.48
FBtr0434019	Dlum_LM8	Dmon_Oul	0.0093	0.0301	0.30811	94.11	95.56
FBtr0434019	Damr_H5	Damr_ML95	0.0028	0.0049	0.57717	96.93	97.74
FBtr0434019	Damr_H5	Damr_w11	0.0013	0.0041	0.31644	98.46	98.76
FBtr0434019	Damr_H5	Dnov_4	0.0118	0.0144	0.81856	96.03	97.52
FBtr0434019	Damr_H5	Dmon_Col	0.0148	0.0389	0.38100	93.60	95.65
FBtr0434019	Damr_H5	Dmon_Van	0.0148	0.0389	0.38100	93.47	95.22
FBtr0434019	Damr_H5	Dmon_Oul	0.0147	0.0399	0.36848	94.62	95.99
FBtr0434019	Damr_ML95	Damr_w11	0.0028	0.0049	0.57579	97.57	98.55
FBtr0434019	Damr_ML95	Dnov_4	0.0135	0.0192	0.70316	95.52	97.44
FBtr0434019	Damr_ML95	Dmon_Col	0.0165	0.0432	0.38057	92.83	95.39
FBtr0434019	Damr_ML95	Dmon_Van	0.0165	0.0432	0.38057	93.21	95.22
FBtr0434019	Damr_ML95	Dmon_Oul	0.0163	0.0442	0.36951	93.85	95.69
FBtr0434019	Damr_w11	Dnov_4	0.0107	0.0176	0.60540	97.31	98.38
FBtr0434019	Damr_w11	Dmon_Col	0.0136	0.0417	0.32697	94.49	96.37
FBtr0434019	Damr_w11	Dmon_Van	0.0136	0.0417	0.32697	94.37	95.95
FBtr0434019	Damr_w11	Dmon_Oul	0.0135	0.0427	0.31622	95.52	96.71
FBtr0434019	Dnov_4	Dmon_Col	0.0211	0.0402	0.52546	92.96	95.77
FBtr0434019	Dnov_4	Dmon_Van	0.0211	0.0402	0.52546	92.96	95.39
FBtr0434019	Dnov_4	Dmon_Oul	0.0210	0.0410	0.51171	93.85	96.12
FBtr0434019	Dmon_Col	Dmon_Van	0.0000	0.0000	0.36579	97.31	98.46
FBtr0434019	Dmon_Col	Dmon_Oul	0.0006	0.0000	99.00000	97.95	98.89
FBtr0434019	Dmon_Van	Dmon_Oul	0.0006	0.0000	99.00000	97.06	98.16
