TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0441267	Damr_H5	Damr_w11	0.0030	0.0222	0.13287	98.44	98.61
FBtr0441267	Damr_H5	Damr_ML95	0.0072	0.0306	0.23378	96.87	97.70
FBtr0441267	Damr_H5	Dnov_4	0.0079	0.0412	0.19176	96.48	97.04
FBtr0441267	Damr_H5	Dlum_LM8	0.0204	0.0521	0.39211	94.92	96.74
FBtr0441267	Damr_H5	Dvir_S9	0.0315	0.1163	0.27122	92.70	94.92
FBtr0441267	Damr_H5	Dvir_87	0.0326	0.1217	0.26769	92.44	94.78
FBtr0441267	Damr_H5	Dmon_Col	0.0701	0.1572	0.44572	85.90	90.99
FBtr0441267	Damr_H5	Dmon_Oul	0.0692	0.1407	0.49210	87.21	91.34
FBtr0441267	Damr_w11	Damr_ML95	0.0064	0.0279	0.23106	97.26	98.22
FBtr0441267	Damr_w11	Dnov_4	0.0071	0.0298	0.23654	96.87	97.74
FBtr0441267	Damr_w11	Dlum_LM8	0.0195	0.0545	0.35771	94.92	96.83
FBtr0441267	Damr_w11	Dvir_S9	0.0333	0.1224	0.27213	91.79	94.44
FBtr0441267	Damr_w11	Dvir_87	0.0343	0.1277	0.26878	91.53	94.31
FBtr0441267	Damr_w11	Dmon_Col	0.0704	0.1645	0.42809	85.25	90.64
FBtr0441267	Damr_w11	Dmon_Oul	0.0695	0.1432	0.48509	86.55	91.12
FBtr0441267	Damr_ML95	Dnov_4	0.0090	0.0388	0.23231	97.52	98.04
FBtr0441267	Damr_ML95	Dlum_LM8	0.0186	0.0578	0.32186	94.39	96.61
FBtr0441267	Damr_ML95	Dvir_S9	0.0289	0.1179	0.24543	92.18	94.61
FBtr0441267	Damr_ML95	Dvir_87	0.0300	0.1235	0.24283	91.92	94.48
FBtr0441267	Damr_ML95	Dmon_Col	0.0696	0.1712	0.40667	85.25	90.47
FBtr0441267	Damr_ML95	Dmon_Oul	0.0670	0.1521	0.44053	86.68	90.95
FBtr0441267	Dnov_4	Dlum_LM8	0.0206	0.0700	0.29427	94.00	95.91
FBtr0441267	Dnov_4	Dvir_S9	0.0349	0.1385	0.25169	91.00	93.48
FBtr0441267	Dnov_4	Dvir_87	0.0359	0.1441	0.24921	90.74	93.35
FBtr0441267	Dnov_4	Dmon_Col	0.0695	0.1815	0.38305	85.51	90.21
FBtr0441267	Dnov_4	Dmon_Oul	0.0675	0.1625	0.41530	86.68	90.69
FBtr0441267	Dlum_LM8	Dvir_S9	0.0239	0.0845	0.28273	94.00	96.00
FBtr0441267	Dlum_LM8	Dvir_87	0.0251	0.0891	0.28196	93.74	95.83
FBtr0441267	Dlum_LM8	Dmon_Col	0.0683	0.1491	0.45819	85.77	91.25
FBtr0441267	Dlum_LM8	Dmon_Oul	0.0638	0.1488	0.42882	87.60	91.56
FBtr0441267	Dvir_S9	Dvir_87	0.0012	0.0133	0.08852	99.74	99.65
FBtr0441267	Dvir_S9	Dmon_Col	0.0643	0.1632	0.39363	87.21	91.47
FBtr0441267	Dvir_S9	Dmon_Oul	0.0629	0.1648	0.38193	88.12	91.38
FBtr0441267	Dvir_87	Dmon_Col	0.0640	0.1702	0.37609	87.21	91.38
FBtr0441267	Dvir_87	Dmon_Oul	0.0611	0.1663	0.36714	88.38	91.51
FBtr0441267	Dmon_Col	Dmon_Oul	0.0262	0.0387	0.67713	94.52	96.91
