TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0230588	Damr_H5	Damr_ML95	0.0000	0.0360	0.00100	93.19	95.11
FBtr0230588	Damr_H5	Dlum_LM8	0.0069	0.0123	0.55889	90.05	93.19
FBtr0230588	Damr_H5	Dnov_4	0.0058	0.0181	0.32262	91.62	94.59
FBtr0230588	Damr_H5	Damr_w11	0.0058	0.0181	0.32307	91.62	94.24
FBtr0230588	Damr_H5	Dvir_S9	0.0190	0.0796	0.23823	87.96	91.45
FBtr0230588	Damr_H5	Dvir_87	0.0189	0.0636	0.29632	87.43	91.27
FBtr0230588	Damr_H5	Dmon_Col	0.0305	0.1893	0.16132	52.88	54.45
FBtr0230588	Damr_H5	Dmon_Oul	0.0304	0.1707	0.17785	42.41	42.23
FBtr0230588	Damr_H5	Dmon_Van	0.0305	0.1893	0.16132	53.93	55.85
FBtr0230588	Damr_ML95	Dlum_LM8	0.0062	0.0471	0.13149	93.19	95.46
FBtr0230588	Damr_ML95	Dnov_4	0.0057	0.0598	0.09553	95.81	97.21
FBtr0230588	Damr_ML95	Damr_w11	0.0068	0.0124	0.55187	94.24	96.16
FBtr0230588	Damr_ML95	Dvir_S9	0.0183	0.1047	0.17519	89.01	92.67
FBtr0230588	Damr_ML95	Dvir_87	0.0182	0.0878	0.20715	88.48	92.50
FBtr0230588	Damr_ML95	Dmon_Col	0.0303	0.2389	0.12668	52.36	53.58
FBtr0230588	Damr_ML95	Dmon_Oul	0.0301	0.2191	0.13737	38.74	39.27
FBtr0230588	Damr_ML95	Dmon_Van	0.0303	0.2389	0.12668	53.40	54.97
FBtr0230588	Dlum_LM8	Dnov_4	0.0061	0.0325	0.18719	96.34	97.38
FBtr0230588	Dlum_LM8	Damr_w11	0.0000	0.0401	0.00100	94.76	95.46
FBtr0230588	Dlum_LM8	Dvir_S9	0.0122	0.0673	0.18160	93.19	94.24
FBtr0230588	Dlum_LM8	Dvir_87	0.0121	0.0517	0.23326	92.67	94.07
FBtr0230588	Dlum_LM8	Dmon_Col	0.0239	0.1770	0.13478	54.45	54.62
FBtr0230588	Dlum_LM8	Dmon_Oul	0.0237	0.1594	0.14842	39.27	39.62
FBtr0230588	Dlum_LM8	Dmon_Van	0.0239	0.1770	0.13478	56.54	56.54
FBtr0230588	Dnov_4	Damr_w11	0.0055	0.0450	0.12289	95.29	96.34
FBtr0230588	Dnov_4	Dvir_S9	0.0184	0.1035	0.17798	91.10	93.72
FBtr0230588	Dnov_4	Dvir_87	0.0183	0.0871	0.20972	90.58	93.54
FBtr0230588	Dnov_4	Dmon_Col	0.0301	0.2195	0.13705	53.40	54.28
FBtr0230588	Dnov_4	Dmon_Oul	0.0299	0.2009	0.14873	38.74	39.44
FBtr0230588	Dnov_4	Dmon_Van	0.0301	0.2195	0.13705	54.97	56.02
FBtr0230588	Damr_w11	Dvir_S9	0.0118	0.0933	0.12664	93.72	95.46
FBtr0230588	Damr_w11	Dvir_87	0.0117	0.0771	0.15111	93.19	95.64
FBtr0230588	Damr_w11	Dmon_Col	0.0237	0.2259	0.10491	55.50	55.15
FBtr0230588	Damr_w11	Dmon_Oul	0.0235	0.2074	0.11348	39.27	39.79
FBtr0230588	Damr_w11	Dmon_Van	0.0237	0.2259	0.10491	56.54	56.54
FBtr0230588	Dvir_S9	Dvir_87	0.0000	0.0126	0.00100	99.48	99.48
FBtr0230588	Dvir_S9	Dmon_Col	0.0367	0.2622	0.14001	55.50	54.62
FBtr0230588	Dvir_S9	Dmon_Oul	0.0365	0.2414	0.15136	38.74	38.92
FBtr0230588	Dvir_S9	Dmon_Van	0.0367	0.2622	0.14001	57.59	56.72
FBtr0230588	Dvir_87	Dmon_Col	0.0365	0.2414	0.15135	55.50	54.80
FBtr0230588	Dvir_87	Dmon_Oul	0.0363	0.2215	0.16397	38.74	39.09
FBtr0230588	Dvir_87	Dmon_Van	0.0365	0.2414	0.15135	57.59	56.89
FBtr0230588	Dmon_Col	Dmon_Oul	0.0000	0.0120	0.00100	83.25	83.60
FBtr0230588	Dmon_Col	Dmon_Van	0.0000	0.0000	0.00100	97.91	97.91
FBtr0230588	Dmon_Oul	Dmon_Van	0.0000	0.0120	0.00100	81.15	81.50
