TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0442565	Dvir_S9	Dvir_87	0.0000	0.0028	0.00100	100.00	99.82
FBtr0442565	Dvir_S9	Dlum_LM8	0.0000	0.0028	0.00100	96.26	96.97
FBtr0442565	Dvir_S9	Damr_H5	0.0058	0.0254	0.22930	95.72	96.08
FBtr0442565	Dvir_S9	Damr_w11	0.0043	0.0264	0.16190	95.19	95.99
FBtr0442565	Dvir_S9	Damr_ML95	0.0041	0.0291	0.14181	96.52	96.61
FBtr0442565	Dvir_S9	Dnov_4	0.0058	0.0254	0.22922	95.99	96.52
FBtr0442565	Dvir_S9	Dmon_Oul	0.0502	0.1221	0.41140	88.77	91.80
FBtr0442565	Dvir_87	Dlum_LM8	0.0000	0.0000	0.00100	96.26	97.06
FBtr0442565	Dvir_87	Damr_H5	0.0058	0.0221	0.26157	95.72	96.08
FBtr0442565	Dvir_87	Damr_w11	0.0042	0.0232	0.18302	95.19	95.99
FBtr0442565	Dvir_87	Damr_ML95	0.0041	0.0258	0.15818	96.52	96.61
FBtr0442565	Dvir_87	Dnov_4	0.0058	0.0221	0.26144	95.99	96.52
FBtr0442565	Dvir_87	Dmon_Oul	0.0501	0.1181	0.42449	88.77	91.80
FBtr0442565	Dlum_LM8	Damr_H5	0.0058	0.0221	0.26157	94.65	95.37
FBtr0442565	Dlum_LM8	Damr_w11	0.0042	0.0232	0.18302	94.12	95.28
FBtr0442565	Dlum_LM8	Damr_ML95	0.0041	0.0258	0.15818	95.45	95.90
FBtr0442565	Dlum_LM8	Dnov_4	0.0058	0.0221	0.26144	94.92	95.81
FBtr0442565	Dlum_LM8	Dmon_Oul	0.0501	0.1181	0.42449	87.17	90.82
FBtr0442565	Damr_H5	Damr_w11	0.0016	0.0000	99.00000	97.86	98.66
FBtr0442565	Damr_H5	Damr_ML95	0.0045	0.0000	99.00000	98.66	99.11
FBtr0442565	Damr_H5	Dnov_4	0.0033	0.0000	99.00000	98.66	99.20
FBtr0442565	Damr_H5	Dmon_Oul	0.0534	0.1408	0.37951	88.50	91.53
FBtr0442565	Damr_w11	Damr_ML95	0.0028	0.0000	99.00000	98.13	98.93
FBtr0442565	Damr_w11	Dnov_4	0.0049	0.0000	99.00000	97.86	98.84
FBtr0442565	Damr_w11	Dmon_Oul	0.0551	0.1401	0.39331	87.70	91.35
FBtr0442565	Damr_ML95	Dnov_4	0.0045	0.0000	99.00000	98.93	99.38
FBtr0442565	Damr_ML95	Dmon_Oul	0.0548	0.1416	0.38749	88.77	91.89
FBtr0442565	Dnov_4	Dmon_Oul	0.0534	0.1409	0.37909	89.30	92.16
