TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0438144	Dvir_S9	Dvir_87	0.0000	0.0090	0.00100	99.73	99.47
FBtr0438144	Dvir_S9	Dlum_LM8	0.0030	0.0324	0.09346	95.49	95.58
FBtr0438144	Dvir_S9	Damr_ML95	0.0000	0.0461	0.00100	96.29	95.58
FBtr0438144	Dvir_S9	Dnov_4	0.0000	0.0339	0.00100	96.29	95.93
FBtr0438144	Dvir_S9	Damr_w11	0.0015	0.0359	0.04206	96.02	95.93
FBtr0438144	Dvir_S9	Damr_H5	0.0016	0.0372	0.04190	96.02	95.84
FBtr0438144	Dvir_S9	Dmon_Col	0.0310	0.1040	0.29804	91.25	92.75
FBtr0438144	Dvir_S9	Dmon_Oul	0.0310	0.1040	0.29804	91.51	92.57
FBtr0438144	Dvir_87	Dlum_LM8	0.0030	0.0229	0.13102	95.49	95.84
FBtr0438144	Dvir_87	Damr_ML95	0.0000	0.0365	0.00100	96.29	95.58
FBtr0438144	Dvir_87	Dnov_4	0.0000	0.0245	0.00100	96.29	95.93
FBtr0438144	Dvir_87	Damr_w11	0.0015	0.0265	0.05652	96.02	95.93
FBtr0438144	Dvir_87	Damr_H5	0.0016	0.0277	0.05616	96.02	95.84
FBtr0438144	Dvir_87	Dmon_Col	0.0308	0.0926	0.33316	91.25	92.75
FBtr0438144	Dvir_87	Dmon_Oul	0.0308	0.0926	0.33316	91.51	92.57
FBtr0438144	Dlum_LM8	Damr_ML95	0.0029	0.0216	0.13316	95.23	95.58
FBtr0438144	Dlum_LM8	Dnov_4	0.0029	0.0102	0.28785	95.23	96.02
FBtr0438144	Dlum_LM8	Damr_w11	0.0016	0.0091	0.17124	95.49	96.02
FBtr0438144	Dlum_LM8	Damr_H5	0.0045	0.0132	0.34042	94.96	95.76
FBtr0438144	Dlum_LM8	Dmon_Col	0.0309	0.0803	0.38440	89.92	92.04
FBtr0438144	Dlum_LM8	Dmon_Oul	0.0309	0.0803	0.38440	90.19	91.87
FBtr0438144	Damr_ML95	Dnov_4	0.0000	0.0178	0.00100	99.73	99.12
FBtr0438144	Damr_ML95	Damr_w11	0.0014	0.0192	0.07294	99.47	98.76
FBtr0438144	Damr_ML95	Damr_H5	0.0014	0.0075	0.18791	98.94	99.03
FBtr0438144	Damr_ML95	Dmon_Col	0.0306	0.0984	0.31136	92.31	93.99
FBtr0438144	Damr_ML95	Dmon_Oul	0.0306	0.0984	0.31136	92.57	93.81
FBtr0438144	Dnov_4	Damr_w11	0.0014	0.0074	0.18971	99.47	99.20
FBtr0438144	Dnov_4	Damr_H5	0.0016	0.0091	0.17060	98.94	99.12
FBtr0438144	Dnov_4	Dmon_Col	0.0307	0.0853	0.35997	92.31	94.25
FBtr0438144	Dnov_4	Dmon_Oul	0.0307	0.0853	0.35997	92.57	94.08
FBtr0438144	Damr_w11	Damr_H5	0.0029	0.0102	0.28749	98.67	98.76
FBtr0438144	Damr_w11	Dmon_Col	0.0293	0.0846	0.34692	92.57	94.43
FBtr0438144	Damr_w11	Dmon_Oul	0.0293	0.0846	0.34692	92.84	94.25
FBtr0438144	Damr_H5	Dmon_Col	0.0323	0.0888	0.36385	92.04	93.81
FBtr0438144	Damr_H5	Dmon_Oul	0.0323	0.0888	0.36385	92.04	93.63
FBtr0438144	Dmon_Col	Dmon_Oul	0.0000	0.0000	99.00000	99.73	99.56
