TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0229230	Damr_H5	Damr_w11	0.0000	0.0032	0.00100	97.66	98.44
FBtr0229230	Damr_H5	Damr_ML95	0.0000	0.0063	0.00100	98.25	98.64
FBtr0229230	Damr_H5	Dnov_4	0.0017	0.0064	0.27457	97.95	98.54
FBtr0229230	Damr_H5	Dlum_LM8	0.0060	0.0454	0.13217	96.48	97.07
FBtr0229230	Damr_H5	Dvir_S9	0.0146	0.0864	0.16930	95.32	96.20
FBtr0229230	Damr_H5	Dvir_87	0.0146	0.0981	0.14882	95.03	95.91
FBtr0229230	Damr_H5	Dmon_Col	0.0220	0.1376	0.15996	93.27	93.08
FBtr0229230	Damr_H5	Dmon_Van	0.0220	0.1376	0.15996	92.40	93.27
FBtr0229230	Damr_H5	Dmon_Oul	0.0220	0.1376	0.15996	93.57	93.57
FBtr0229230	Damr_w11	Damr_ML95	0.0000	0.0095	0.00100	99.12	99.12
FBtr0229230	Damr_w11	Dnov_4	0.0017	0.0096	0.18256	98.83	98.83
FBtr0229230	Damr_w11	Dlum_LM8	0.0060	0.0491	0.12301	97.07	97.26
FBtr0229230	Damr_w11	Dvir_S9	0.0147	0.0905	0.16249	96.49	96.59
FBtr0229230	Damr_w11	Dvir_87	0.0147	0.1021	0.14359	96.20	96.30
FBtr0229230	Damr_w11	Dmon_Col	0.0221	0.1419	0.15564	93.86	93.27
FBtr0229230	Damr_w11	Dmon_Van	0.0221	0.1419	0.15564	92.98	93.47
FBtr0229230	Damr_w11	Dmon_Oul	0.0221	0.1419	0.15564	94.15	93.76
FBtr0229230	Damr_ML95	Dnov_4	0.0017	0.0128	0.13626	99.71	99.32
FBtr0229230	Damr_ML95	Dlum_LM8	0.0061	0.0529	0.11491	97.95	97.56
FBtr0229230	Damr_ML95	Dvir_S9	0.0148	0.0946	0.15610	96.78	96.69
FBtr0229230	Damr_ML95	Dvir_87	0.0147	0.1062	0.13861	96.49	96.39
FBtr0229230	Damr_ML95	Dmon_Col	0.0221	0.1463	0.15132	94.74	93.57
FBtr0229230	Damr_ML95	Dmon_Van	0.0221	0.1463	0.15132	93.86	93.76
FBtr0229230	Damr_ML95	Dmon_Oul	0.0221	0.1463	0.15132	95.03	94.05
FBtr0229230	Dnov_4	Dlum_LM8	0.0077	0.0515	0.14947	97.65	97.56
FBtr0229230	Dnov_4	Dvir_S9	0.0148	0.0947	0.15584	96.78	96.88
FBtr0229230	Dnov_4	Dvir_87	0.0147	0.1064	0.13837	96.49	96.59
FBtr0229230	Dnov_4	Dmon_Col	0.0205	0.1488	0.13803	95.03	93.86
FBtr0229230	Dnov_4	Dmon_Van	0.0205	0.1488	0.13803	94.15	94.05
FBtr0229230	Dnov_4	Dmon_Oul	0.0205	0.1488	0.13803	95.32	94.35
FBtr0229230	Dlum_LM8	Dvir_S9	0.0118	0.1046	0.11270	96.48	96.48
FBtr0229230	Dlum_LM8	Dvir_87	0.0118	0.1166	0.10086	96.48	96.19
FBtr0229230	Dlum_LM8	Dmon_Col	0.0197	0.1354	0.14524	94.43	93.55
FBtr0229230	Dlum_LM8	Dmon_Van	0.0197	0.1354	0.14524	93.55	93.74
FBtr0229230	Dlum_LM8	Dmon_Oul	0.0197	0.1354	0.14524	94.72	94.04
FBtr0229230	Dvir_S9	Dvir_87	0.0000	0.0110	0.00100	99.71	99.71
FBtr0229230	Dvir_S9	Dmon_Col	0.0264	0.1408	0.18790	93.86	93.76
FBtr0229230	Dvir_S9	Dmon_Van	0.0264	0.1408	0.18790	92.98	93.96
FBtr0229230	Dvir_S9	Dmon_Oul	0.0264	0.1408	0.18790	94.15	94.25
FBtr0229230	Dvir_87	Dmon_Col	0.0264	0.1535	0.17205	93.57	93.47
FBtr0229230	Dvir_87	Dmon_Van	0.0264	0.1535	0.17205	92.69	93.66
FBtr0229230	Dvir_87	Dmon_Oul	0.0264	0.1535	0.17205	93.86	93.96
FBtr0229230	Dmon_Col	Dmon_Van	0.0000	0.0000	0.21147	99.12	98.83
FBtr0229230	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.00100	99.12	98.44
FBtr0229230	Dmon_Van	Dmon_Oul	0.0000	0.0000	1.28577	98.25	98.34
