TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0235894	Dvir_S9	Dvir_87	0.0000	0.0123	0.00100	99.94	99.64
FBtr0235894	Dvir_S9	Dlum_LM8	0.0000	0.0123	0.00100	98.28	96.94
FBtr0235894	Dvir_S9	Damr_H5	0.0012	0.0387	0.03134	98.87	97.13
FBtr0235894	Dvir_S9	Damr_ML95	0.0018	0.0452	0.04005	98.10	96.62
FBtr0235894	Dvir_S9	Damr_w11	0.0006	0.0347	0.01751	98.87	96.94
FBtr0235894	Dvir_S9	Dnov_4	0.0006	0.0463	0.01341	99.05	96.94
FBtr0235894	Dvir_S9	Dmon_Oul	0.0080	0.1159	0.06887	96.92	94.41
FBtr0235894	Dvir_S9	Dmon_Van	0.0073	0.1164	0.06294	96.86	94.35
FBtr0235894	Dvir_S9	Dmon_Col	0.0067	0.1148	0.05856	97.57	94.49
FBtr0235894	Dvir_87	Dlum_LM8	0.0000	0.0000	0.08975	98.28	97.15
FBtr0235894	Dvir_87	Damr_H5	0.0012	0.0261	0.04641	98.81	97.21
FBtr0235894	Dvir_87	Damr_ML95	0.0018	0.0325	0.05555	98.04	96.72
FBtr0235894	Dvir_87	Damr_w11	0.0006	0.0222	0.02744	98.81	97.02
FBtr0235894	Dvir_87	Dnov_4	0.0006	0.0338	0.01852	98.99	97.02
FBtr0235894	Dvir_87	Dmon_Oul	0.0080	0.1062	0.07536	96.86	94.43
FBtr0235894	Dvir_87	Dmon_Van	0.0073	0.1066	0.06889	96.80	94.37
FBtr0235894	Dvir_87	Dmon_Col	0.0067	0.1050	0.06418	97.51	94.51
FBtr0235894	Dlum_LM8	Damr_H5	0.0012	0.0261	0.04641	97.87	96.48
FBtr0235894	Dlum_LM8	Damr_ML95	0.0018	0.0325	0.05555	97.51	96.19
FBtr0235894	Dlum_LM8	Damr_w11	0.0006	0.0222	0.02744	97.87	96.34
FBtr0235894	Dlum_LM8	Dnov_4	0.0006	0.0338	0.01852	98.10	96.34
FBtr0235894	Dlum_LM8	Dmon_Oul	0.0080	0.1062	0.07536	96.15	93.40
FBtr0235894	Dlum_LM8	Dmon_Van	0.0073	0.1066	0.06889	96.09	93.36
FBtr0235894	Dlum_LM8	Dmon_Col	0.0067	0.1050	0.06418	96.56	93.36
FBtr0235894	Damr_H5	Damr_ML95	0.0018	0.0290	0.06228	98.99	98.87
FBtr0235894	Damr_H5	Damr_w11	0.0006	0.0204	0.03006	99.53	99.05
FBtr0235894	Damr_H5	Dnov_4	0.0006	0.0420	0.01457	99.47	98.83
FBtr0235894	Damr_H5	Dmon_Oul	0.0080	0.1238	0.06440	97.10	94.94
FBtr0235894	Damr_H5	Dmon_Van	0.0073	0.1243	0.05887	97.04	94.86
FBtr0235894	Damr_H5	Dmon_Col	0.0067	0.1227	0.05472	97.75	95.04
FBtr0235894	Damr_ML95	Damr_w11	0.0012	0.0217	0.05493	98.76	98.83
FBtr0235894	Damr_ML95	Dnov_4	0.0018	0.0468	0.03920	98.70	98.52
FBtr0235894	Damr_ML95	Dmon_Oul	0.0086	0.1278	0.06755	96.74	94.74
FBtr0235894	Damr_ML95	Dmon_Van	0.0073	0.1292	0.05688	96.86	94.72
FBtr0235894	Damr_ML95	Dmon_Col	0.0074	0.1302	0.05649	97.10	94.61
FBtr0235894	Damr_w11	Dnov_4	0.0006	0.0387	0.01606	99.35	98.68
FBtr0235894	Damr_w11	Dmon_Oul	0.0080	0.1249	0.06427	96.98	94.61
FBtr0235894	Damr_w11	Dmon_Van	0.0074	0.1254	0.05881	96.92	94.55
FBtr0235894	Damr_w11	Dmon_Col	0.0068	0.1237	0.05469	97.63	94.72
FBtr0235894	Dnov_4	Dmon_Oul	0.0074	0.1366	0.05447	97.21	94.74
FBtr0235894	Dnov_4	Dmon_Van	0.0068	0.1371	0.04952	97.27	94.70
FBtr0235894	Dnov_4	Dmon_Col	0.0062	0.1353	0.04563	97.87	94.82
FBtr0235894	Dmon_Oul	Dmon_Van	0.0013	0.0017	0.76204	98.81	98.36
FBtr0235894	Dmon_Oul	Dmon_Col	0.0012	0.0050	0.23747	98.81	98.16
FBtr0235894	Dmon_Van	Dmon_Col	0.0006	0.0042	0.13495	98.87	98.58
