TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0226643	Damr_H5	Damr_w11	0.0000	0.0319	0.00100	99.29	97.86
FBtr0226643	Damr_H5	Damr_ML95	0.0000	0.0323	0.00100	99.29	98.10
FBtr0226643	Damr_H5	Dnov_4	0.0019	0.0165	0.11603	98.93	98.33
FBtr0226643	Damr_H5	Dlum_LM8	0.0000	0.0090	0.00100	97.86	96.67
FBtr0226643	Damr_H5	Dvir_S9	0.0020	0.0261	0.07502	98.57	97.14
FBtr0226643	Damr_H5	Dvir_87	0.0000	0.0090	0.00100	98.93	97.50
FBtr0226643	Damr_H5	Dmon_Col	0.0056	0.0594	0.09491	97.14	96.07
FBtr0226643	Damr_H5	Dmon_Oul	0.0056	0.0594	0.09491	97.14	96.31
FBtr0226643	Damr_H5	Dmon_Van	0.0056	0.0594	0.09491	97.14	96.55
FBtr0226643	Damr_w11	Damr_ML95	0.0000	0.0464	0.00100	99.29	98.10
FBtr0226643	Damr_w11	Dnov_4	0.0019	0.0395	0.04811	98.93	98.33
FBtr0226643	Damr_w11	Dlum_LM8	0.0000	0.0322	0.00100	97.86	96.31
FBtr0226643	Damr_w11	Dvir_S9	0.0019	0.0492	0.03925	98.57	96.90
FBtr0226643	Damr_w11	Dvir_87	0.0000	0.0322	0.00100	98.93	97.26
FBtr0226643	Damr_w11	Dmon_Col	0.0057	0.0838	0.06756	97.14	95.60
FBtr0226643	Damr_w11	Dmon_Oul	0.0057	0.0838	0.06756	97.14	95.83
FBtr0226643	Damr_w11	Dmon_Van	0.0057	0.0838	0.06756	97.14	96.07
FBtr0226643	Damr_ML95	Dnov_4	0.0019	0.0499	0.03855	99.64	98.33
FBtr0226643	Damr_ML95	Dlum_LM8	0.0000	0.0231	0.00100	98.57	97.02
FBtr0226643	Damr_ML95	Dvir_S9	0.0019	0.0399	0.04755	99.29	97.62
FBtr0226643	Damr_ML95	Dvir_87	0.0000	0.0220	0.00100	99.64	97.98
FBtr0226643	Damr_ML95	Dmon_Col	0.0056	0.0739	0.07552	97.86	96.67
FBtr0226643	Damr_ML95	Dmon_Oul	0.0056	0.0739	0.07552	97.86	96.79
FBtr0226643	Damr_ML95	Dmon_Van	0.0056	0.0739	0.07552	97.86	97.14
FBtr0226643	Dnov_4	Dlum_LM8	0.0019	0.0264	0.07387	98.21	96.79
FBtr0226643	Dnov_4	Dvir_S9	0.0039	0.0432	0.08979	98.93	97.38
FBtr0226643	Dnov_4	Dvir_87	0.0019	0.0264	0.07387	99.29	97.74
FBtr0226643	Dnov_4	Dmon_Col	0.0076	0.0774	0.09778	97.50	96.07
FBtr0226643	Dnov_4	Dmon_Oul	0.0076	0.0774	0.09778	97.50	96.31
FBtr0226643	Dnov_4	Dmon_Van	0.0076	0.0774	0.09778	97.50	96.55
FBtr0226643	Dlum_LM8	Dvir_S9	0.0019	0.0165	0.11530	98.21	97.26
FBtr0226643	Dlum_LM8	Dvir_87	0.0000	0.0000	0.11189	98.57	97.74
FBtr0226643	Dlum_LM8	Dmon_Col	0.0056	0.0493	0.11268	96.79	95.12
FBtr0226643	Dlum_LM8	Dmon_Oul	0.0056	0.0493	0.11268	96.79	95.36
FBtr0226643	Dlum_LM8	Dmon_Van	0.0056	0.0493	0.11268	96.79	95.60
FBtr0226643	Dvir_S9	Dvir_87	0.0019	0.0165	0.11531	99.64	99.40
FBtr0226643	Dvir_S9	Dmon_Col	0.0075	0.0664	0.11281	97.86	96.07
FBtr0226643	Dvir_S9	Dmon_Oul	0.0075	0.0664	0.11281	97.86	96.31
FBtr0226643	Dvir_S9	Dmon_Van	0.0075	0.0664	0.11281	97.86	96.55
FBtr0226643	Dvir_87	Dmon_Col	0.0056	0.0493	0.11268	98.21	96.43
FBtr0226643	Dvir_87	Dmon_Oul	0.0056	0.0493	0.11268	98.21	96.67
FBtr0226643	Dvir_87	Dmon_Van	0.0056	0.0493	0.11268	98.21	96.90
FBtr0226643	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.11584	100.00	99.17
FBtr0226643	Dmon_Col	Dmon_Van	0.0000	0.0000	0.18802	100.00	99.40
FBtr0226643	Dmon_Oul	Dmon_Van	0.0000	0.0000	0.08708	100.00	99.05
