TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0443675	Dvir_S9	Dvir_87	0.0000	0.0000	0.38166	100.00	100.00
FBtr0443675	Dvir_S9	Dlum_LM8	0.0000	0.0000	0.00100	91.60	95.93
FBtr0443675	Dvir_S9	Dnov_4	0.0129	0.0388	0.33268	89.31	95.17
FBtr0443675	Dvir_S9	Damr_w11	0.0225	0.0342	0.65786	87.79	94.66
FBtr0443675	Dvir_S9	Damr_H5	0.0344	0.0275	1.25020	71.76	79.90
FBtr0443675	Dvir_87	Dlum_LM8	0.0000	0.0000	0.06073	91.60	95.93
FBtr0443675	Dvir_87	Dnov_4	0.0129	0.0388	0.33268	89.31	95.17
FBtr0443675	Dvir_87	Damr_w11	0.0225	0.0342	0.65786	87.79	94.66
FBtr0443675	Dvir_87	Damr_H5	0.0344	0.0275	1.25020	71.76	79.90
FBtr0443675	Dlum_LM8	Dnov_4	0.0129	0.0388	0.33268	89.31	94.66
FBtr0443675	Dlum_LM8	Damr_w11	0.0225	0.0342	0.65786	87.79	94.15
FBtr0443675	Dlum_LM8	Damr_H5	0.0344	0.0275	1.25020	71.76	79.39
FBtr0443675	Dnov_4	Damr_w11	0.0101	0.0242	0.41881	98.47	98.73
FBtr0443675	Dnov_4	Damr_H5	0.0221	0.0212	1.03888	82.44	83.72
FBtr0443675	Damr_w11	Damr_H5	0.0119	0.0001	99.00000	83.97	84.99
