TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0234082	Damr_H5	Dnov_4	0.0099	0.0276	0.35877	96.74	97.67
FBtr0234082	Damr_H5	Damr_ML95	0.0107	0.0336	0.31745	96.74	97.61
FBtr0234082	Damr_H5	Damr_w11	0.0079	0.0345	0.22938	97.23	97.83
FBtr0234082	Damr_H5	Dlum_LM8	0.0070	0.0296	0.23619	94.95	95.93
FBtr0234082	Damr_H5	Dvir_S9	0.0210	0.1047	0.20057	94.30	94.73
FBtr0234082	Damr_H5	Dvir_87	0.0209	0.0914	0.22889	94.46	95.01
FBtr0234082	Damr_H5	Dmon_Col	0.0218	0.1332	0.16379	90.55	91.42
FBtr0234082	Damr_H5	Dmon_Van	0.0210	0.1229	0.17065	91.04	91.64
FBtr0234082	Damr_H5	Dmon_Oul	0.0219	0.1356	0.16118	92.67	92.67
FBtr0234082	Dnov_4	Damr_ML95	0.0118	0.0345	0.34292	97.72	98.32
FBtr0234082	Dnov_4	Damr_w11	0.0090	0.0350	0.25765	98.21	98.53
FBtr0234082	Dnov_4	Dlum_LM8	0.0080	0.0256	0.31318	95.93	96.74
FBtr0234082	Dnov_4	Dvir_S9	0.0258	0.1061	0.24354	94.63	95.33
FBtr0234082	Dnov_4	Dvir_87	0.0256	0.1003	0.25471	94.79	95.49
FBtr0234082	Dnov_4	Dmon_Col	0.0228	0.1297	0.17579	91.53	92.24
FBtr0234082	Dnov_4	Dmon_Van	0.0218	0.1302	0.16769	92.02	92.35
FBtr0234082	Dnov_4	Dmon_Oul	0.0228	0.1321	0.17290	93.65	93.59
FBtr0234082	Damr_ML95	Damr_w11	0.0082	0.0444	0.18423	98.70	98.48
FBtr0234082	Damr_ML95	Dlum_LM8	0.0072	0.0351	0.20524	96.25	96.69
FBtr0234082	Damr_ML95	Dvir_S9	0.0250	0.1162	0.21495	94.95	95.17
FBtr0234082	Damr_ML95	Dvir_87	0.0247	0.1104	0.22379	95.28	95.33
FBtr0234082	Damr_ML95	Dmon_Col	0.0220	0.1452	0.15157	92.02	92.02
FBtr0234082	Damr_ML95	Dmon_Van	0.0210	0.1407	0.14913	92.51	92.18
FBtr0234082	Damr_ML95	Dmon_Oul	0.0220	0.1476	0.14934	94.14	93.32
FBtr0234082	Damr_w11	Dlum_LM8	0.0048	0.0215	0.22230	96.74	97.12
FBtr0234082	Damr_w11	Dvir_S9	0.0223	0.1086	0.20566	95.44	95.49
FBtr0234082	Damr_w11	Dvir_87	0.0203	0.1017	0.19980	95.93	95.77
FBtr0234082	Damr_w11	Dmon_Col	0.0194	0.1236	0.15667	92.35	92.56
FBtr0234082	Damr_w11	Dmon_Van	0.0183	0.1193	0.15374	92.83	92.73
FBtr0234082	Damr_w11	Dmon_Oul	0.0194	0.1260	0.15410	94.46	93.87
FBtr0234082	Dlum_LM8	Dvir_S9	0.0193	0.0829	0.23330	94.14	94.68
FBtr0234082	Dlum_LM8	Dvir_87	0.0191	0.0774	0.24643	94.14	94.84
FBtr0234082	Dlum_LM8	Dmon_Col	0.0165	0.1022	0.16143	91.04	91.75
FBtr0234082	Dlum_LM8	Dmon_Van	0.0155	0.1027	0.15125	91.86	91.91
FBtr0234082	Dlum_LM8	Dmon_Oul	0.0165	0.1045	0.15830	93.16	93.05
FBtr0234082	Dvir_S9	Dvir_87	0.0035	0.0183	0.19182	99.19	99.29
FBtr0234082	Dvir_S9	Dmon_Col	0.0285	0.1536	0.18571	91.04	91.75
FBtr0234082	Dvir_S9	Dmon_Van	0.0295	0.1714	0.17203	91.21	91.31
FBtr0234082	Dvir_S9	Dmon_Oul	0.0303	0.1525	0.19861	92.83	93.11
FBtr0234082	Dvir_87	Dmon_Col	0.0283	0.1477	0.19143	91.21	91.91
FBtr0234082	Dvir_87	Dmon_Van	0.0292	0.1654	0.17678	91.37	91.48
FBtr0234082	Dvir_87	Dmon_Oul	0.0300	0.1466	0.20483	93.00	93.27
FBtr0234082	Dmon_Col	Dmon_Van	0.0009	0.0143	0.06304	95.60	95.39
FBtr0234082	Dmon_Col	Dmon_Oul	0.0029	0.0150	0.18996	95.93	96.09
FBtr0234082	Dmon_Van	Dmon_Oul	0.0019	0.0194	0.09775	96.91	96.63
