TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0231036	Damr_H5	Damr_ML95	0.0000	0.0105	0.00100	100.00	99.41
FBtr0231036	Damr_H5	Damr_w11	0.0000	0.0159	0.00100	100.00	99.56
FBtr0231036	Damr_H5	Dnov_4	0.0022	0.0253	0.08803	99.34	99.19
FBtr0231036	Damr_H5	Dlum_LM8	0.0022	0.0121	0.18608	98.02	96.48
FBtr0231036	Damr_H5	Dvir_S9	0.0022	0.0171	0.12979	98.68	97.43
FBtr0231036	Damr_H5	Dvir_87	0.0022	0.0121	0.18608	98.68	97.43
FBtr0231036	Damr_H5	Dmon_Col	0.0082	0.1406	0.05820	96.92	93.98
FBtr0231036	Damr_H5	Dmon_Van	0.0082	0.1406	0.05820	97.36	94.20
FBtr0231036	Damr_H5	Dmon_Oul	0.0094	0.1387	0.06804	97.36	94.35
FBtr0231036	Damr_ML95	Damr_w11	0.0000	0.0159	0.00100	100.00	99.27
FBtr0231036	Damr_ML95	Dnov_4	0.0023	0.0261	0.08877	99.34	98.90
FBtr0231036	Damr_ML95	Dlum_LM8	0.0024	0.0134	0.17809	98.02	96.33
FBtr0231036	Damr_ML95	Dvir_S9	0.0023	0.0182	0.12828	98.68	97.14
FBtr0231036	Damr_ML95	Dvir_87	0.0024	0.0134	0.17809	98.68	97.14
FBtr0231036	Damr_ML95	Dmon_Col	0.0083	0.1410	0.05854	96.92	93.69
FBtr0231036	Damr_ML95	Dmon_Van	0.0083	0.1410	0.05854	97.36	93.91
FBtr0231036	Damr_ML95	Dmon_Oul	0.0095	0.1393	0.06835	97.36	94.05
FBtr0231036	Damr_w11	Dnov_4	0.0024	0.0211	0.11163	99.34	99.34
FBtr0231036	Damr_w11	Dlum_LM8	0.0023	0.0182	0.12758	98.02	96.33
FBtr0231036	Damr_w11	Dvir_S9	0.0023	0.0232	0.09840	98.68	97.28
FBtr0231036	Damr_w11	Dvir_87	0.0023	0.0182	0.12758	98.68	97.28
FBtr0231036	Damr_w11	Dmon_Col	0.0082	0.1478	0.05555	96.92	93.83
FBtr0231036	Damr_w11	Dmon_Van	0.0082	0.1478	0.05555	97.36	93.98
FBtr0231036	Damr_w11	Dmon_Oul	0.0095	0.1459	0.06486	97.36	94.20
FBtr0231036	Dnov_4	Dlum_LM8	0.0000	0.0295	0.00100	98.68	96.33
FBtr0231036	Dnov_4	Dvir_S9	0.0000	0.0349	0.00100	99.34	97.28
FBtr0231036	Dnov_4	Dvir_87	0.0000	0.0295	0.00100	99.34	97.28
FBtr0231036	Dnov_4	Dmon_Col	0.0058	0.1611	0.03604	97.36	93.83
FBtr0231036	Dnov_4	Dmon_Van	0.0058	0.1611	0.03604	97.80	93.98
FBtr0231036	Dnov_4	Dmon_Oul	0.0070	0.1591	0.04420	97.80	94.20
FBtr0231036	Dlum_LM8	Dvir_S9	0.0000	0.0045	0.00100	98.68	96.84
FBtr0231036	Dlum_LM8	Dvir_87	0.0000	0.0000	0.00100	98.68	96.92
FBtr0231036	Dlum_LM8	Dmon_Col	0.0059	0.1265	0.04639	96.48	92.44
FBtr0231036	Dlum_LM8	Dmon_Van	0.0059	0.1265	0.04639	96.92	92.73
FBtr0231036	Dlum_LM8	Dmon_Oul	0.0071	0.1245	0.05713	96.92	92.66
FBtr0231036	Dvir_S9	Dvir_87	0.0000	0.0045	0.00100	100.00	99.85
FBtr0231036	Dvir_S9	Dmon_Col	0.0058	0.1323	0.04414	97.58	93.69
FBtr0231036	Dvir_S9	Dmon_Van	0.0058	0.1323	0.04414	98.02	93.91
FBtr0231036	Dvir_S9	Dmon_Oul	0.0071	0.1303	0.05433	98.02	94.13
FBtr0231036	Dvir_87	Dmon_Col	0.0059	0.1265	0.04639	97.58	93.69
FBtr0231036	Dvir_87	Dmon_Van	0.0059	0.1265	0.04639	98.02	93.91
FBtr0231036	Dvir_87	Dmon_Oul	0.0071	0.1245	0.05713	98.02	94.13
FBtr0231036	Dmon_Col	Dmon_Van	0.0000	0.0000	0.03337	99.56	98.97
FBtr0231036	Dmon_Col	Dmon_Oul	0.0013	0.0000	99.00000	98.90	97.65
FBtr0231036	Dmon_Van	Dmon_Oul	0.0013	0.0000	99.00000	99.34	98.09
