TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0237043	Dvir_S9	Dvir_87	0.0000	0.0129	0.00100	100.00	99.57
FBtr0237043	Dvir_S9	Dlum_LM8	0.0000	0.0129	0.00100	93.83	95.02
FBtr0237043	Dvir_S9	Damr_H5	0.0148	0.0678	0.21774	91.23	93.40
FBtr0237043	Dvir_S9	Damr_ML95	0.0151	0.0637	0.23625	91.88	93.83
FBtr0237043	Dvir_S9	Damr_w11	0.0151	0.0637	0.23625	91.56	93.51
FBtr0237043	Dvir_S9	Dnov_4	0.0149	0.0728	0.20469	91.56	93.72
FBtr0237043	Dvir_S9	Dmon_Oul	0.0629	0.2268	0.27735	78.25	85.82
FBtr0237043	Dvir_S9	Dmon_Van	0.0652	0.2238	0.29145	79.87	86.58
FBtr0237043	Dvir_S9	Dmon_Col	0.0581	0.1898	0.30611	81.49	87.66
FBtr0237043	Dvir_87	Dlum_LM8	0.0000	0.0000	0.10824	93.83	95.35
FBtr0237043	Dvir_87	Damr_H5	0.0145	0.0506	0.28577	91.23	93.61
FBtr0237043	Dvir_87	Damr_ML95	0.0148	0.0469	0.31548	91.88	94.05
FBtr0237043	Dvir_87	Damr_w11	0.0148	0.0469	0.31548	91.56	93.72
FBtr0237043	Dvir_87	Dnov_4	0.0146	0.0559	0.26153	91.56	93.94
FBtr0237043	Dvir_87	Dmon_Oul	0.0627	0.2051	0.30553	78.25	86.04
FBtr0237043	Dvir_87	Dmon_Van	0.0650	0.2020	0.32159	79.87	86.80
FBtr0237043	Dvir_87	Dmon_Col	0.0579	0.1688	0.34302	81.49	87.88
FBtr0237043	Dlum_LM8	Damr_H5	0.0145	0.0506	0.28577	89.29	92.64
FBtr0237043	Dlum_LM8	Damr_ML95	0.0148	0.0469	0.31548	89.94	93.07
FBtr0237043	Dlum_LM8	Damr_w11	0.0148	0.0469	0.31548	89.61	92.75
FBtr0237043	Dlum_LM8	Dnov_4	0.0146	0.0559	0.26153	89.94	93.18
FBtr0237043	Dlum_LM8	Dmon_Oul	0.0627	0.2051	0.30553	76.62	84.20
FBtr0237043	Dlum_LM8	Dmon_Van	0.0650	0.2020	0.32159	77.92	85.06
FBtr0237043	Dlum_LM8	Dmon_Col	0.0579	0.1688	0.34302	78.90	85.71
FBtr0237043	Damr_H5	Damr_ML95	0.0000	0.0162	0.00100	99.35	99.35
FBtr0237043	Damr_H5	Damr_w11	0.0000	0.0162	0.00100	98.70	98.81
FBtr0237043	Damr_H5	Dnov_4	0.0069	0.0426	0.16202	97.73	98.16
FBtr0237043	Damr_H5	Dmon_Oul	0.0756	0.2533	0.29849	76.30	84.74
FBtr0237043	Damr_H5	Dmon_Van	0.0780	0.2499	0.31207	77.92	85.61
FBtr0237043	Damr_H5	Dmon_Col	0.0708	0.2147	0.32984	78.90	85.71
FBtr0237043	Damr_ML95	Damr_w11	0.0000	0.0000	0.00100	99.35	99.46
FBtr0237043	Damr_ML95	Dnov_4	0.0069	0.0256	0.26942	98.38	98.81
FBtr0237043	Damr_ML95	Dmon_Oul	0.0759	0.2500	0.30378	76.95	85.06
FBtr0237043	Damr_ML95	Dmon_Van	0.0783	0.2467	0.31748	78.57	85.93
FBtr0237043	Damr_ML95	Dmon_Col	0.0712	0.2115	0.33673	79.55	86.15
FBtr0237043	Damr_w11	Dnov_4	0.0069	0.0256	0.26942	98.05	98.48
FBtr0237043	Damr_w11	Dmon_Oul	0.0759	0.2500	0.30378	76.62	84.85
FBtr0237043	Damr_w11	Dmon_Van	0.0783	0.2467	0.31748	78.25	85.71
FBtr0237043	Damr_w11	Dmon_Col	0.0712	0.2115	0.33673	79.22	85.93
FBtr0237043	Dnov_4	Dmon_Oul	0.0736	0.2607	0.28230	76.95	85.06
FBtr0237043	Dnov_4	Dmon_Van	0.0760	0.2571	0.29547	78.25	85.93
FBtr0237043	Dnov_4	Dmon_Col	0.0688	0.2220	0.30972	79.22	86.15
FBtr0237043	Dmon_Oul	Dmon_Van	0.0064	0.0001	99.00000	94.48	97.19
FBtr0237043	Dmon_Oul	Dmon_Col	0.0130	0.0328	0.39558	93.83	95.78
FBtr0237043	Dmon_Van	Dmon_Col	0.0070	0.0394	0.17849	94.81	96.65
