TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0239341	Dvir_S9	Dvir_87	0.0012	0.0039	0.29955	99.79	99.67
FBtr0239341	Dvir_S9	Dlum_LM8	0.0012	0.0122	0.09697	96.92	95.99
FBtr0239341	Dvir_S9	Damr_H5	0.0026	0.0318	0.08045	97.49	96.16
FBtr0239341	Dvir_S9	Damr_w11	0.0029	0.0330	0.08845	97.49	96.30
FBtr0239341	Dvir_S9	Dnov_4	0.0026	0.0334	0.07810	97.71	96.37
FBtr0239341	Dvir_S9	Damr_ML95	0.0040	0.0357	0.11310	97.35	96.21
FBtr0239341	Dvir_S9	Dmon_Col	0.0129	0.1128	0.11451	95.20	94.08
FBtr0239341	Dvir_S9	Dmon_Van	0.0129	0.1128	0.11451	95.42	94.20
FBtr0239341	Dvir_S9	Dmon_Oul	0.0133	0.1152	0.11551	95.49	94.23
FBtr0239341	Dvir_87	Dlum_LM8	0.0008	0.0075	0.11011	96.99	96.11
FBtr0239341	Dvir_87	Damr_H5	0.0022	0.0269	0.08155	97.57	96.25
FBtr0239341	Dvir_87	Damr_w11	0.0026	0.0281	0.09090	97.57	96.40
FBtr0239341	Dvir_87	Dnov_4	0.0022	0.0285	0.07876	97.78	96.47
FBtr0239341	Dvir_87	Damr_ML95	0.0037	0.0326	0.11343	97.42	96.28
FBtr0239341	Dvir_87	Dmon_Col	0.0126	0.1075	0.11681	95.28	94.25
FBtr0239341	Dvir_87	Dmon_Van	0.0126	0.1075	0.11681	95.49	94.37
FBtr0239341	Dvir_87	Dmon_Oul	0.0129	0.1098	0.11782	95.56	94.39
FBtr0239341	Dlum_LM8	Damr_H5	0.0022	0.0233	0.09430	96.49	95.32
FBtr0239341	Dlum_LM8	Damr_w11	0.0026	0.0245	0.10441	96.49	95.51
FBtr0239341	Dlum_LM8	Dnov_4	0.0023	0.0249	0.09030	96.71	95.59
FBtr0239341	Dlum_LM8	Damr_ML95	0.0037	0.0290	0.12799	96.35	95.39
FBtr0239341	Dlum_LM8	Dmon_Col	0.0125	0.1104	0.11350	93.84	92.58
FBtr0239341	Dlum_LM8	Dmon_Van	0.0125	0.1104	0.11350	93.92	92.60
FBtr0239341	Dlum_LM8	Dmon_Oul	0.0129	0.1128	0.11455	94.13	92.70
FBtr0239341	Damr_H5	Damr_w11	0.0004	0.0012	0.30473	99.64	99.45
FBtr0239341	Damr_H5	Dnov_4	0.0000	0.0065	0.00100	99.79	99.43
FBtr0239341	Damr_H5	Damr_ML95	0.0023	0.0078	0.29802	99.28	99.16
FBtr0239341	Damr_H5	Dmon_Col	0.0139	0.1279	0.10891	95.20	94.30
FBtr0239341	Damr_H5	Dmon_Van	0.0139	0.1279	0.10891	95.42	94.42
FBtr0239341	Damr_H5	Dmon_Oul	0.0143	0.1303	0.10986	95.49	94.39
FBtr0239341	Damr_w11	Dnov_4	0.0004	0.0080	0.04807	99.79	99.57
FBtr0239341	Damr_w11	Damr_ML95	0.0027	0.0090	0.29845	99.21	99.26
FBtr0239341	Damr_w11	Dmon_Col	0.0143	0.1293	0.11062	95.20	94.42
FBtr0239341	Damr_w11	Dmon_Van	0.0143	0.1293	0.11062	95.42	94.54
FBtr0239341	Damr_w11	Dmon_Oul	0.0147	0.1317	0.11152	95.49	94.51
FBtr0239341	Dnov_4	Damr_ML95	0.0023	0.0128	0.18079	99.43	99.31
FBtr0239341	Dnov_4	Dmon_Col	0.0140	0.1280	0.10917	95.42	94.51
FBtr0239341	Dnov_4	Dmon_Van	0.0140	0.1280	0.10917	95.63	94.63
FBtr0239341	Dnov_4	Dmon_Oul	0.0144	0.1304	0.11012	95.71	94.61
FBtr0239341	Damr_ML95	Dmon_Col	0.0151	0.1351	0.11153	95.13	94.23
FBtr0239341	Damr_ML95	Dmon_Van	0.0151	0.1351	0.11153	95.35	94.35
FBtr0239341	Damr_ML95	Dmon_Oul	0.0155	0.1376	0.11236	95.42	94.32
FBtr0239341	Dmon_Col	Dmon_Van	0.0000	0.0000	0.44544	99.57	99.71
FBtr0239341	Dmon_Col	Dmon_Oul	0.0004	0.0021	0.17981	99.57	99.50
FBtr0239341	Dmon_Van	Dmon_Oul	0.0004	0.0021	0.17980	99.57	99.50
