TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0440832	Dvir_S9	Dvir_87	0.0000	0.0000	0.36735	99.47	99.65
FBtr0440832	Dvir_S9	Dlum_LM8	0.0000	0.0000	0.09911	95.21	97.16
FBtr0440832	Dvir_S9	Damr_H5	0.0000	0.0301	0.00100	97.34	97.34
FBtr0440832	Dvir_S9	Damr_ML95	0.0000	0.0301	0.00100	97.34	97.52
FBtr0440832	Dvir_S9	Damr_w11	0.0000	0.0301	0.00100	97.34	97.34
FBtr0440832	Dvir_S9	Dnov_4	0.0028	0.0197	0.14261	96.81	97.70
FBtr0440832	Dvir_S9	Dmon_Col	0.0248	0.0488	0.50933	86.70	89.36
FBtr0440832	Dvir_S9	Dmon_Oul	0.0277	0.0499	0.55566	86.70	89.18
FBtr0440832	Dvir_87	Dlum_LM8	0.0000	0.0000	0.11668	95.21	97.16
FBtr0440832	Dvir_87	Damr_H5	0.0000	0.0301	0.00100	96.81	97.34
FBtr0440832	Dvir_87	Damr_ML95	0.0000	0.0301	0.00100	96.81	97.16
FBtr0440832	Dvir_87	Damr_w11	0.0000	0.0301	0.00100	96.81	97.34
FBtr0440832	Dvir_87	Dnov_4	0.0028	0.0197	0.14261	96.28	97.34
FBtr0440832	Dvir_87	Dmon_Col	0.0248	0.0488	0.50933	86.17	89.36
FBtr0440832	Dvir_87	Dmon_Oul	0.0277	0.0499	0.55566	86.17	89.18
FBtr0440832	Dlum_LM8	Damr_H5	0.0000	0.0301	0.00100	95.21	96.45
FBtr0440832	Dlum_LM8	Damr_ML95	0.0000	0.0301	0.00100	95.21	96.45
FBtr0440832	Dlum_LM8	Damr_w11	0.0000	0.0301	0.00100	95.21	96.45
FBtr0440832	Dlum_LM8	Dnov_4	0.0028	0.0197	0.14261	94.68	96.63
FBtr0440832	Dlum_LM8	Dmon_Col	0.0248	0.0488	0.50933	84.57	88.12
FBtr0440832	Dlum_LM8	Dmon_Oul	0.0277	0.0499	0.55566	84.04	87.77
FBtr0440832	Damr_H5	Damr_ML95	0.0000	0.0000	0.00100	100.00	99.82
FBtr0440832	Damr_H5	Damr_w11	0.0000	0.0000	0.00100	100.00	99.65
FBtr0440832	Damr_H5	Dnov_4	0.0028	0.0197	0.14286	99.47	99.11
FBtr0440832	Damr_H5	Dmon_Col	0.0244	0.0774	0.31563	87.23	89.72
FBtr0440832	Damr_H5	Dmon_Oul	0.0273	0.0788	0.34712	86.17	89.18
FBtr0440832	Damr_ML95	Damr_w11	0.0000	0.0000	0.00100	100.00	99.47
FBtr0440832	Damr_ML95	Dnov_4	0.0028	0.0197	0.14286	99.47	99.29
FBtr0440832	Damr_ML95	Dmon_Col	0.0244	0.0774	0.31563	87.23	89.54
FBtr0440832	Damr_ML95	Dmon_Oul	0.0273	0.0788	0.34712	86.17	89.01
FBtr0440832	Damr_w11	Dnov_4	0.0028	0.0197	0.14286	99.47	99.11
FBtr0440832	Damr_w11	Dmon_Col	0.0244	0.0774	0.31563	87.23	89.54
FBtr0440832	Damr_w11	Dmon_Oul	0.0273	0.0788	0.34712	86.17	89.01
FBtr0440832	Dnov_4	Dmon_Col	0.0276	0.0683	0.40374	86.70	89.54
FBtr0440832	Dnov_4	Dmon_Oul	0.0305	0.0695	0.43815	85.64	89.01
FBtr0440832	Dmon_Col	Dmon_Oul	0.0028	0.0000	99.00000	95.74	97.16
