TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0240105	Dvir_S9	Dvir_87	0.0000	0.0072	0.00100	100.00	99.70
FBtr0240105	Dvir_S9	Dlum_LM8	0.0017	0.0139	0.11884	94.63	94.73
FBtr0240105	Dvir_S9	Damr_H5	0.0083	0.0493	0.16912	94.63	94.03
FBtr0240105	Dvir_S9	Damr_w11	0.0083	0.0494	0.16910	94.63	93.93
FBtr0240105	Dvir_S9	Damr_ML95	0.0083	0.0449	0.18487	94.93	94.53
FBtr0240105	Dvir_S9	Dnov_4	0.0083	0.0451	0.18394	94.63	94.43
FBtr0240105	Dvir_S9	Dmon_Oul	0.0689	0.1045	0.65920	84.18	89.75
FBtr0240105	Dvir_S9	Dmon_Van	0.0673	0.1038	0.64819	84.48	90.25
FBtr0240105	Dvir_S9	Dmon_Col	0.0581	0.1051	0.55268	85.97	90.65
FBtr0240105	Dvir_87	Dlum_LM8	0.0017	0.0139	0.11871	94.63	94.73
FBtr0240105	Dvir_87	Damr_H5	0.0083	0.0405	0.20436	94.63	94.13
FBtr0240105	Dvir_87	Damr_w11	0.0083	0.0494	0.16877	94.63	93.83
FBtr0240105	Dvir_87	Damr_ML95	0.0083	0.0450	0.18448	94.93	94.43
FBtr0240105	Dvir_87	Dnov_4	0.0083	0.0452	0.18356	94.63	94.33
FBtr0240105	Dvir_87	Dmon_Oul	0.0688	0.1046	0.65809	84.18	89.65
FBtr0240105	Dvir_87	Dmon_Van	0.0672	0.1039	0.64711	84.48	90.15
FBtr0240105	Dvir_87	Dmon_Col	0.0580	0.0941	0.61613	85.97	90.75
FBtr0240105	Dlum_LM8	Damr_H5	0.0062	0.0514	0.12124	93.43	93.13
FBtr0240105	Dlum_LM8	Damr_w11	0.0062	0.0514	0.12108	93.43	93.03
FBtr0240105	Dlum_LM8	Damr_ML95	0.0062	0.0470	0.13137	93.73	93.63
FBtr0240105	Dlum_LM8	Dnov_4	0.0062	0.0472	0.13069	93.43	93.53
FBtr0240105	Dlum_LM8	Dmon_Oul	0.0682	0.1074	0.63488	82.69	87.56
FBtr0240105	Dlum_LM8	Dmon_Van	0.0666	0.1067	0.62398	82.99	88.06
FBtr0240105	Dlum_LM8	Dmon_Col	0.0578	0.1126	0.51341	84.18	88.46
FBtr0240105	Damr_H5	Damr_w11	0.0000	0.0071	0.00100	99.70	99.20
FBtr0240105	Damr_H5	Damr_ML95	0.0000	0.0036	0.00100	99.70	99.40
FBtr0240105	Damr_H5	Dnov_4	0.0032	0.0153	0.20903	98.81	98.91
FBtr0240105	Damr_H5	Dmon_Oul	0.0760	0.1341	0.56679	83.58	89.15
FBtr0240105	Damr_H5	Dmon_Van	0.0744	0.1332	0.55821	83.88	89.65
FBtr0240105	Damr_H5	Dmon_Col	0.0653	0.1274	0.51274	85.07	90.05
FBtr0240105	Damr_w11	Damr_ML95	0.0000	0.0036	0.00100	99.70	99.20
FBtr0240105	Damr_w11	Dnov_4	0.0032	0.0153	0.20884	98.81	98.81
FBtr0240105	Damr_w11	Dmon_Oul	0.0760	0.1341	0.56663	83.58	89.05
FBtr0240105	Damr_w11	Dmon_Van	0.0744	0.1333	0.55805	83.88	89.55
FBtr0240105	Damr_w11	Dmon_Col	0.0655	0.1388	0.47185	85.07	89.75
FBtr0240105	Damr_ML95	Dnov_4	0.0031	0.0109	0.28694	99.10	99.30
FBtr0240105	Damr_ML95	Dmon_Oul	0.0759	0.1284	0.59084	83.88	89.65
FBtr0240105	Damr_ML95	Dmon_Van	0.0743	0.1276	0.58187	84.18	90.15
FBtr0240105	Damr_ML95	Dmon_Col	0.0654	0.1332	0.49086	85.37	90.35
FBtr0240105	Dnov_4	Dmon_Oul	0.0758	0.1289	0.58805	83.58	89.55
FBtr0240105	Dnov_4	Dmon_Van	0.0742	0.1281	0.57911	83.88	90.05
FBtr0240105	Dnov_4	Dmon_Col	0.0653	0.1337	0.48863	85.07	90.25
FBtr0240105	Dmon_Oul	Dmon_Van	0.0015	0.0000	99.00000	99.70	99.40
FBtr0240105	Dmon_Oul	Dmon_Col	0.0101	0.0087	1.15985	98.21	98.41
FBtr0240105	Dmon_Van	Dmon_Col	0.0086	0.0084	1.02711	98.51	99.00
