TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0443884	Dvir_S9	Dvir_87	0.0000	0.0032	0.00100	99.78	99.78
FBtr0443884	Dvir_S9	Damr_w11	0.0000	0.0161	0.00100	99.13	97.61
FBtr0443884	Dvir_S9	Dnov_4	0.0000	0.0331	0.00100	99.13	97.76
FBtr0443884	Dvir_S9	Damr_H5	0.0000	0.0193	0.00100	99.35	97.69
FBtr0443884	Dvir_S9	Dlum_LM8	0.0000	0.0032	0.00100	98.92	98.05
FBtr0443884	Dvir_87	Damr_w11	0.0000	0.0120	0.00100	98.92	97.54
FBtr0443884	Dvir_87	Dnov_4	0.0000	0.0325	0.00100	98.92	97.69
FBtr0443884	Dvir_87	Damr_H5	0.0000	0.0161	0.00100	99.35	97.61
FBtr0443884	Dvir_87	Dlum_LM8	0.0000	0.0000	0.00100	98.92	98.12
FBtr0443884	Damr_w11	Dnov_4	0.0000	0.0194	0.00100	99.57	98.77
FBtr0443884	Damr_w11	Damr_H5	0.0000	0.0032	0.00100	99.13	98.70
FBtr0443884	Damr_w11	Dlum_LM8	0.0000	0.0129	0.00100	98.70	97.40
FBtr0443884	Dnov_4	Damr_H5	0.0000	0.0112	0.00100	99.13	98.99
FBtr0443884	Dnov_4	Dlum_LM8	0.0000	0.0325	0.00100	98.70	97.54
FBtr0443884	Damr_H5	Dlum_LM8	0.0000	0.0161	0.00100	99.13	97.47
