TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0234973	Damr_H5	Damr_w11	0.0000	0.0000	99.00000	100.00	100.00
FBtr0234973	Damr_H5	Damr_ML95	0.0020	0.0101	0.19420	99.59	99.59
FBtr0234973	Damr_H5	Dlum_LM8	0.0038	0.0057	0.65935	99.17	99.59
FBtr0234973	Damr_H5	Dvir_S9	0.0039	0.0646	0.06057	99.17	98.07
FBtr0234973	Damr_H5	Dvir_87	0.0040	0.0741	0.05336	99.17	97.80
FBtr0234973	Damr_H5	Dnov_4	0.0020	0.0101	0.19498	99.59	99.59
FBtr0234973	Damr_H5	Dmon_Col	0.0060	0.0956	0.06236	98.35	96.97
FBtr0234973	Damr_H5	Dmon_Van	0.0060	0.0956	0.06236	98.35	96.97
FBtr0234973	Damr_H5	Dmon_Oul	0.0040	0.0949	0.04207	98.76	97.11
FBtr0234973	Damr_w11	Damr_ML95	0.0020	0.0101	0.19420	99.59	99.59
FBtr0234973	Damr_w11	Dlum_LM8	0.0038	0.0057	0.65936	99.17	99.59
FBtr0234973	Damr_w11	Dvir_S9	0.0039	0.0646	0.06057	99.17	98.07
FBtr0234973	Damr_w11	Dvir_87	0.0040	0.0741	0.05336	99.17	97.80
FBtr0234973	Damr_w11	Dnov_4	0.0020	0.0101	0.19497	99.59	99.59
FBtr0234973	Damr_w11	Dmon_Col	0.0060	0.0956	0.06236	98.35	96.97
FBtr0234973	Damr_w11	Dmon_Van	0.0060	0.0956	0.06236	98.35	96.97
FBtr0234973	Damr_w11	Dmon_Oul	0.0040	0.0949	0.04207	98.76	97.11
FBtr0234973	Damr_ML95	Dlum_LM8	0.0019	0.0053	0.36053	99.59	99.72
FBtr0234973	Damr_ML95	Dvir_S9	0.0020	0.0633	0.03111	99.59	98.21
FBtr0234973	Damr_ML95	Dvir_87	0.0020	0.0727	0.02736	99.59	97.93
FBtr0234973	Damr_ML95	Dnov_4	0.0000	0.0088	0.00100	100.00	99.72
FBtr0234973	Damr_ML95	Dmon_Col	0.0039	0.0951	0.04088	98.76	97.11
FBtr0234973	Damr_ML95	Dmon_Van	0.0039	0.0951	0.04088	98.76	97.11
FBtr0234973	Damr_ML95	Dmon_Oul	0.0020	0.0943	0.02070	99.17	97.25
FBtr0234973	Dlum_LM8	Dvir_S9	0.0039	0.0593	0.06578	99.17	98.21
FBtr0234973	Dlum_LM8	Dvir_87	0.0039	0.0687	0.05742	99.17	97.93
FBtr0234973	Dlum_LM8	Dnov_4	0.0019	0.0053	0.36187	99.59	99.72
FBtr0234973	Dlum_LM8	Dmon_Col	0.0058	0.0904	0.06417	98.35	97.11
FBtr0234973	Dlum_LM8	Dmon_Van	0.0058	0.0904	0.06417	98.35	97.11
FBtr0234973	Dlum_LM8	Dmon_Oul	0.0039	0.0896	0.04329	98.76	97.25
FBtr0234973	Dvir_S9	Dvir_87	0.0000	0.0087	0.00100	100.00	99.72
FBtr0234973	Dvir_S9	Dnov_4	0.0020	0.0631	0.03124	99.59	98.21
FBtr0234973	Dvir_S9	Dmon_Col	0.0059	0.1194	0.04903	98.35	96.42
FBtr0234973	Dvir_S9	Dmon_Van	0.0059	0.1194	0.04903	98.35	96.42
FBtr0234973	Dvir_S9	Dmon_Oul	0.0039	0.1186	0.03298	98.76	96.56
FBtr0234973	Dvir_87	Dnov_4	0.0020	0.0725	0.02746	99.59	97.93
FBtr0234973	Dvir_87	Dmon_Col	0.0059	0.1296	0.04550	98.35	96.14
FBtr0234973	Dvir_87	Dmon_Van	0.0059	0.1296	0.04550	98.35	96.14
FBtr0234973	Dvir_87	Dmon_Oul	0.0039	0.1288	0.03059	98.76	96.28
FBtr0234973	Dnov_4	Dmon_Col	0.0039	0.0948	0.04106	98.76	97.11
FBtr0234973	Dnov_4	Dmon_Van	0.0039	0.0948	0.04106	98.76	97.11
FBtr0234973	Dnov_4	Dmon_Oul	0.0020	0.0939	0.02080	99.17	97.25
FBtr0234973	Dmon_Col	Dmon_Van	0.0000	0.0000	99.00000	99.59	99.59
FBtr0234973	Dmon_Col	Dmon_Oul	0.0018	0.0000	99.00000	99.59	99.59
FBtr0234973	Dmon_Van	Dmon_Oul	0.0018	0.0000	99.00000	99.17	99.72
