TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0226955	Damr_H5	Damr_ML95	0.0079	0.0001	99.00000	98.04	97.82
FBtr0226955	Damr_H5	Damr_w11	0.0000	0.0157	0.00100	98.69	98.47
FBtr0226955	Damr_H5	Dnov_4	0.0162	0.0108	1.50095	95.42	97.17
FBtr0226955	Damr_H5	Dlum_LM8	0.0082	0.0104	0.78935	92.16	94.34
FBtr0226955	Damr_H5	Dvir_S9	0.0127	0.0097	1.31789	92.81	94.77
FBtr0226955	Damr_H5	Dvir_87	0.0082	0.0104	0.78935	93.46	95.21
FBtr0226955	Damr_H5	Dmon_Col	0.0582	0.0818	0.71106	79.08	83.01
FBtr0226955	Damr_H5	Dmon_Van	0.0582	0.0818	0.71106	86.27	89.98
FBtr0226955	Damr_H5	Dmon_Oul	0.0619	0.0839	0.73776	84.97	89.11
FBtr0226955	Damr_ML95	Damr_w11	0.0074	0.0138	0.53961	97.39	98.04
FBtr0226955	Damr_ML95	Dnov_4	0.0243	0.0111	2.20002	94.12	96.95
FBtr0226955	Damr_ML95	Dlum_LM8	0.0162	0.0108	1.50845	91.50	93.90
FBtr0226955	Damr_ML95	Dvir_S9	0.0208	0.0102	2.03908	90.85	93.46
FBtr0226955	Damr_ML95	Dvir_87	0.0162	0.0108	1.50845	91.50	93.90
FBtr0226955	Damr_ML95	Dmon_Col	0.0667	0.0825	0.80815	78.43	82.35
FBtr0226955	Damr_ML95	Dmon_Van	0.0667	0.0825	0.80815	84.31	88.67
FBtr0226955	Damr_ML95	Dmon_Oul	0.0628	0.0810	0.77538	84.31	88.67
FBtr0226955	Damr_w11	Dnov_4	0.0156	0.0243	0.64365	95.42	97.60
FBtr0226955	Damr_w11	Dlum_LM8	0.0077	0.0249	0.30825	91.50	94.12
FBtr0226955	Damr_w11	Dvir_S9	0.0120	0.0224	0.53700	91.50	93.90
FBtr0226955	Damr_w11	Dvir_87	0.0077	0.0249	0.30825	92.16	94.34
FBtr0226955	Damr_w11	Dmon_Col	0.0577	0.0964	0.59809	79.08	83.01
FBtr0226955	Damr_w11	Dmon_Van	0.0577	0.0964	0.59809	84.97	89.11
FBtr0226955	Damr_w11	Dmon_Oul	0.0615	0.0987	0.62250	83.66	88.24
FBtr0226955	Dnov_4	Dlum_LM8	0.0083	0.0204	0.40517	92.16	94.55
FBtr0226955	Dnov_4	Dvir_S9	0.0128	0.0195	0.65667	93.46	94.99
FBtr0226955	Dnov_4	Dvir_87	0.0083	0.0204	0.40516	94.12	95.42
FBtr0226955	Dnov_4	Dmon_Col	0.0582	0.0950	0.61274	79.74	83.88
FBtr0226955	Dnov_4	Dmon_Van	0.0582	0.0950	0.61274	86.27	90.20
FBtr0226955	Dnov_4	Dmon_Oul	0.0620	0.0974	0.63595	84.97	89.32
FBtr0226955	Dlum_LM8	Dvir_S9	0.0045	0.0000	99.00000	93.46	95.21
FBtr0226955	Dlum_LM8	Dvir_87	0.0000	0.0000	0.00100	94.12	95.64
FBtr0226955	Dlum_LM8	Dmon_Col	0.0492	0.0704	0.69965	78.43	83.01
FBtr0226955	Dlum_LM8	Dmon_Van	0.0492	0.0704	0.69965	84.31	89.32
FBtr0226955	Dlum_LM8	Dmon_Oul	0.0530	0.0724	0.73198	83.01	88.45
FBtr0226955	Dvir_S9	Dvir_87	0.0045	0.0000	99.00000	99.35	99.56
FBtr0226955	Dvir_S9	Dmon_Col	0.0540	0.0691	0.78118	81.05	85.40
FBtr0226955	Dvir_S9	Dmon_Van	0.0540	0.0691	0.78118	88.24	92.16
FBtr0226955	Dvir_S9	Dmon_Oul	0.0577	0.0710	0.81217	86.93	91.29
FBtr0226955	Dvir_87	Dmon_Col	0.0492	0.0704	0.69965	81.70	85.62
FBtr0226955	Dvir_87	Dmon_Van	0.0492	0.0704	0.69965	88.89	92.59
FBtr0226955	Dvir_87	Dmon_Oul	0.0530	0.0724	0.73199	87.58	91.72
FBtr0226955	Dmon_Col	Dmon_Van	0.0000	0.0000	0.54499	92.81	92.59
FBtr0226955	Dmon_Col	Dmon_Oul	0.0036	0.0000	99.00000	91.50	92.59
FBtr0226955	Dmon_Van	Dmon_Oul	0.0036	0.0000	99.00000	97.39	98.69
