TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0239765	Damr_H5	Damr_ML95	0.0000	0.0000	0.12809	100.00	99.74
FBtr0239765	Damr_H5	Damr_w11	0.0000	0.0082	0.00100	100.00	99.62
FBtr0239765	Damr_H5	Dnov_4	0.0000	0.0165	0.00100	100.00	99.23
FBtr0239765	Damr_H5	Dlum_LM8	0.0021	0.0124	0.17020	99.62	97.31
FBtr0239765	Damr_H5	Dvir_S9	0.0021	0.0124	0.17020	99.62	97.82
FBtr0239765	Damr_H5	Dvir_87	0.0021	0.0124	0.17020	99.62	97.82
FBtr0239765	Damr_H5	Dmon_Col	0.0113	0.1087	0.10370	96.92	96.15
FBtr0239765	Damr_H5	Dmon_Van	0.0113	0.1087	0.10370	96.92	96.28
FBtr0239765	Damr_H5	Dmon_Oul	0.0113	0.1087	0.10370	97.31	96.28
FBtr0239765	Damr_ML95	Damr_w11	0.0000	0.0082	0.00100	100.00	99.62
FBtr0239765	Damr_ML95	Dnov_4	0.0000	0.0165	0.00100	100.00	99.36
FBtr0239765	Damr_ML95	Dlum_LM8	0.0021	0.0124	0.17020	99.62	97.44
FBtr0239765	Damr_ML95	Dvir_S9	0.0021	0.0124	0.17020	99.62	97.95
FBtr0239765	Damr_ML95	Dvir_87	0.0021	0.0124	0.17020	99.62	97.95
FBtr0239765	Damr_ML95	Dmon_Col	0.0113	0.1087	0.10370	96.92	96.28
FBtr0239765	Damr_ML95	Dmon_Van	0.0113	0.1087	0.10370	96.92	96.41
FBtr0239765	Damr_ML95	Dmon_Oul	0.0113	0.1087	0.10370	97.31	96.41
FBtr0239765	Damr_w11	Dnov_4	0.0000	0.0082	0.00100	100.00	99.62
FBtr0239765	Damr_w11	Dlum_LM8	0.0021	0.0124	0.17001	99.62	97.44
FBtr0239765	Damr_w11	Dvir_S9	0.0021	0.0124	0.17001	99.62	97.95
FBtr0239765	Damr_w11	Dvir_87	0.0021	0.0124	0.17001	99.62	97.95
FBtr0239765	Damr_w11	Dmon_Col	0.0113	0.1087	0.10366	96.92	96.28
FBtr0239765	Damr_w11	Dmon_Van	0.0113	0.1087	0.10366	96.92	96.41
FBtr0239765	Damr_w11	Dmon_Oul	0.0113	0.1087	0.10366	97.31	96.41
FBtr0239765	Dnov_4	Dlum_LM8	0.0021	0.0208	0.10168	99.62	97.31
FBtr0239765	Dnov_4	Dvir_S9	0.0021	0.0208	0.10168	99.62	97.82
FBtr0239765	Dnov_4	Dvir_87	0.0021	0.0208	0.10168	99.62	97.82
FBtr0239765	Dnov_4	Dmon_Col	0.0114	0.1190	0.09548	96.92	96.15
FBtr0239765	Dnov_4	Dmon_Van	0.0114	0.1190	0.09548	96.92	96.28
FBtr0239765	Dnov_4	Dmon_Oul	0.0114	0.1190	0.09548	97.31	96.28
FBtr0239765	Dlum_LM8	Dvir_S9	0.0000	0.0000	0.00100	100.00	98.08
FBtr0239765	Dlum_LM8	Dvir_87	0.0000	0.0000	0.18724	100.00	98.08
FBtr0239765	Dlum_LM8	Dmon_Col	0.0092	0.0958	0.09571	97.31	95.38
FBtr0239765	Dlum_LM8	Dmon_Van	0.0092	0.0958	0.09571	97.31	95.26
FBtr0239765	Dlum_LM8	Dmon_Oul	0.0092	0.0958	0.09571	97.69	95.26
FBtr0239765	Dvir_S9	Dvir_87	0.0000	0.0000	0.00100	100.00	100.00
FBtr0239765	Dvir_S9	Dmon_Col	0.0092	0.0958	0.09571	97.31	95.90
FBtr0239765	Dvir_S9	Dmon_Van	0.0092	0.0958	0.09571	97.31	95.90
FBtr0239765	Dvir_S9	Dmon_Oul	0.0092	0.0958	0.09571	97.69	95.90
FBtr0239765	Dvir_87	Dmon_Col	0.0092	0.0958	0.09571	97.31	95.90
FBtr0239765	Dvir_87	Dmon_Van	0.0092	0.0958	0.09571	97.31	95.90
FBtr0239765	Dvir_87	Dmon_Oul	0.0092	0.0958	0.09571	97.69	95.90
FBtr0239765	Dmon_Col	Dmon_Van	0.0000	0.0000	0.13980	99.62	99.74
FBtr0239765	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.00100	99.62	99.62
FBtr0239765	Dmon_Van	Dmon_Oul	0.0000	0.0000	0.00100	99.23	99.62
