TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0438806	Damr_ML95	Damr_w11	0.0000	0.0000	0.39364	99.12	99.41
FBtr0438806	Damr_ML95	Damr_H5	0.0042	0.0000	99.00000	98.23	99.12
FBtr0438806	Damr_ML95	Dnov_4	0.0185	0.0565	0.32703	96.46	97.35
FBtr0438806	Damr_ML95	Dlum_LM8	0.0138	0.0278	0.49551	92.04	94.40
FBtr0438806	Damr_ML95	Dvir_S9	0.0138	0.0278	0.49551	92.92	95.28
FBtr0438806	Damr_ML95	Dvir_87	0.0138	0.0278	0.49551	92.92	95.28
FBtr0438806	Damr_ML95	Dmon_Oul	0.0600	0.1136	0.52880	84.96	90.27
FBtr0438806	Damr_ML95	Dmon_Col	0.1012	0.1439	0.70335	80.53	87.91
FBtr0438806	Damr_w11	Damr_H5	0.0042	0.0000	99.00000	98.23	99.12
FBtr0438806	Damr_w11	Dnov_4	0.0185	0.0565	0.32703	95.58	96.76
FBtr0438806	Damr_w11	Dlum_LM8	0.0138	0.0278	0.49551	92.04	94.40
FBtr0438806	Damr_w11	Dvir_S9	0.0138	0.0278	0.49551	92.92	95.28
FBtr0438806	Damr_w11	Dvir_87	0.0138	0.0278	0.49551	92.92	95.28
FBtr0438806	Damr_w11	Dmon_Oul	0.0600	0.1136	0.52880	84.96	90.27
FBtr0438806	Damr_w11	Dmon_Col	0.1012	0.1439	0.70335	80.53	87.91
FBtr0438806	Damr_H5	Dnov_4	0.0229	0.0586	0.39046	94.69	96.46
FBtr0438806	Damr_H5	Dlum_LM8	0.0181	0.0294	0.61558	92.04	94.69
FBtr0438806	Damr_H5	Dvir_S9	0.0181	0.0294	0.61558	92.92	95.58
FBtr0438806	Damr_H5	Dvir_87	0.0181	0.0294	0.61558	92.92	95.58
FBtr0438806	Damr_H5	Dmon_Oul	0.0554	0.1120	0.49457	86.73	91.15
FBtr0438806	Damr_H5	Dmon_Col	0.0960	0.1433	0.67022	82.30	88.79
FBtr0438806	Dnov_4	Dlum_LM8	0.0133	0.0319	0.41609	92.04	94.69
FBtr0438806	Dnov_4	Dvir_S9	0.0133	0.0319	0.41609	92.92	95.58
FBtr0438806	Dnov_4	Dvir_87	0.0133	0.0319	0.41609	92.92	95.58
FBtr0438806	Dnov_4	Dmon_Oul	0.0596	0.1175	0.50770	84.96	89.97
FBtr0438806	Dnov_4	Dmon_Col	0.1052	0.1524	0.69041	80.53	87.32
FBtr0438806	Dlum_LM8	Dvir_S9	0.0000	0.0000	0.44480	95.58	96.76
FBtr0438806	Dlum_LM8	Dvir_87	0.0000	0.0000	0.04188	95.58	96.76
FBtr0438806	Dlum_LM8	Dmon_Oul	0.0454	0.0817	0.55546	89.38	91.15
FBtr0438806	Dlum_LM8	Dmon_Col	0.0906	0.1122	0.80723	81.42	87.61
FBtr0438806	Dvir_S9	Dvir_87	0.0000	0.0000	0.00100	100.00	100.00
FBtr0438806	Dvir_S9	Dmon_Oul	0.0454	0.0817	0.55546	91.15	94.40
FBtr0438806	Dvir_S9	Dmon_Col	0.0906	0.1122	0.80723	83.19	89.97
FBtr0438806	Dvir_87	Dmon_Oul	0.0454	0.0817	0.55546	91.15	94.40
FBtr0438806	Dvir_87	Dmon_Col	0.0906	0.1122	0.80723	83.19	89.97
FBtr0438806	Dmon_Oul	Dmon_Col	0.0761	0.0602	1.26476	85.84	92.33
