TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0442723	Dnov_4	Dvir_87	0.0009	0.0168	0.05120	99.84	98.62
FBtr0442723	Dnov_4	Damr_w11	0.0000	0.0049	0.00100	100.00	99.73
FBtr0442723	Dnov_4	Damr_ML95	0.0000	0.0083	0.00100	100.00	99.58
FBtr0442723	Dnov_4	Damr_H5	0.0000	0.0066	0.00100	99.68	99.47
FBtr0442723	Dnov_4	Dvir_S9	0.0000	0.0168	0.00100	99.84	98.62
FBtr0442723	Dnov_4	Dlum_LM8	0.0000	0.0133	0.00100	99.52	98.04
FBtr0442723	Dvir_87	Damr_w11	0.0009	0.0117	0.07333	99.84	98.83
FBtr0442723	Dvir_87	Damr_ML95	0.0009	0.0185	0.04626	99.84	98.62
FBtr0442723	Dvir_87	Damr_H5	0.0009	0.0168	0.05105	99.52	98.41
FBtr0442723	Dvir_87	Dvir_S9	0.0008	0.0061	0.12906	99.68	99.58
FBtr0442723	Dvir_87	Dlum_LM8	0.0009	0.0066	0.12919	99.36	98.20
FBtr0442723	Damr_w11	Damr_ML95	0.0000	0.0066	0.00100	100.00	99.73
FBtr0442723	Damr_w11	Damr_H5	0.0000	0.0049	0.00100	99.68	99.47
FBtr0442723	Damr_w11	Dvir_S9	0.0000	0.0118	0.00100	99.84	98.83
FBtr0442723	Damr_w11	Dlum_LM8	0.0000	0.0083	0.00100	99.52	98.25
FBtr0442723	Damr_ML95	Damr_H5	0.0000	0.0049	0.00100	99.68	99.42
FBtr0442723	Damr_ML95	Dvir_S9	0.0000	0.0185	0.00100	99.84	98.62
FBtr0442723	Damr_ML95	Dlum_LM8	0.0000	0.0150	0.00100	99.52	98.04
FBtr0442723	Damr_H5	Dvir_S9	0.0000	0.0168	0.00100	99.52	98.41
FBtr0442723	Damr_H5	Dlum_LM8	0.0000	0.0133	0.00100	99.20	97.77
FBtr0442723	Dvir_S9	Dlum_LM8	0.0000	0.0068	0.00100	99.36	98.14
