TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0239325	Dvir_S9	Dvir_87	0.0004	0.0115	0.03320	99.86	99.50
FBtr0239325	Dvir_S9	Dlum_LM8	0.0019	0.0209	0.08875	98.14	96.50
FBtr0239325	Dvir_S9	Damr_H5	0.0030	0.0369	0.08132	97.64	96.24
FBtr0239325	Dvir_S9	Damr_w11	0.0030	0.0408	0.07306	98.07	96.31
FBtr0239325	Dvir_S9	Dnov_4	0.0033	0.0420	0.07971	98.00	96.35
FBtr0239325	Dvir_S9	Damr_ML95	0.0034	0.0398	0.08495	98.07	96.43
FBtr0239325	Dvir_S9	Dmon_Col	0.0067	0.1076	0.06188	97.43	95.19
FBtr0239325	Dvir_S9	Dmon_Van	0.0067	0.1066	0.06237	97.57	95.23
FBtr0239325	Dvir_S9	Dmon_Oul	0.0067	0.1076	0.06188	97.64	95.23
FBtr0239325	Dvir_87	Dlum_LM8	0.0014	0.0137	0.10480	98.21	96.71
FBtr0239325	Dvir_87	Damr_H5	0.0026	0.0296	0.08743	97.64	96.26
FBtr0239325	Dvir_87	Damr_w11	0.0026	0.0334	0.07677	98.07	96.33
FBtr0239325	Dvir_87	Dnov_4	0.0029	0.0346	0.08466	98.00	96.38
FBtr0239325	Dvir_87	Damr_ML95	0.0030	0.0316	0.09374	98.07	96.47
FBtr0239325	Dvir_87	Dmon_Col	0.0063	0.1014	0.06173	97.43	95.19
FBtr0239325	Dvir_87	Dmon_Van	0.0063	0.1005	0.06225	97.57	95.23
FBtr0239325	Dvir_87	Dmon_Oul	0.0063	0.1014	0.06173	97.64	95.23
FBtr0239325	Dlum_LM8	Damr_H5	0.0026	0.0167	0.15477	97.36	96.16
FBtr0239325	Dlum_LM8	Damr_w11	0.0026	0.0205	0.12509	97.78	96.26
FBtr0239325	Dlum_LM8	Dnov_4	0.0029	0.0216	0.13529	97.71	96.31
FBtr0239325	Dlum_LM8	Damr_ML95	0.0030	0.0196	0.15167	97.78	96.35
FBtr0239325	Dlum_LM8	Dmon_Col	0.0063	0.0972	0.06452	96.85	94.16
FBtr0239325	Dlum_LM8	Dmon_Van	0.0063	0.0963	0.06508	96.85	94.16
FBtr0239325	Dlum_LM8	Dmon_Oul	0.0063	0.0972	0.06452	96.93	94.16
FBtr0239325	Damr_H5	Damr_w11	0.0000	0.0086	0.00100	99.43	99.33
FBtr0239325	Damr_H5	Dnov_4	0.0011	0.0131	0.08615	99.21	99.21
FBtr0239325	Damr_H5	Damr_ML95	0.0011	0.0105	0.10538	99.21	99.36
FBtr0239325	Damr_H5	Dmon_Col	0.0074	0.1111	0.06661	97.07	95.52
FBtr0239325	Damr_H5	Dmon_Van	0.0074	0.1101	0.06713	97.14	95.54
FBtr0239325	Damr_H5	Dmon_Oul	0.0074	0.1111	0.06661	97.36	95.59
FBtr0239325	Damr_w11	Dnov_4	0.0011	0.0169	0.06550	99.64	99.36
FBtr0239325	Damr_w11	Damr_ML95	0.0011	0.0113	0.09818	99.71	99.48
FBtr0239325	Damr_w11	Dmon_Col	0.0074	0.1120	0.06613	97.57	95.57
FBtr0239325	Damr_w11	Dmon_Van	0.0074	0.1111	0.06664	97.64	95.59
FBtr0239325	Damr_w11	Dmon_Oul	0.0074	0.1120	0.06613	97.71	95.59
FBtr0239325	Dnov_4	Damr_ML95	0.0022	0.0138	0.15908	99.50	99.45
FBtr0239325	Dnov_4	Dmon_Col	0.0077	0.1148	0.06742	97.50	95.59
FBtr0239325	Dnov_4	Dmon_Van	0.0077	0.1138	0.06793	97.57	95.62
FBtr0239325	Dnov_4	Dmon_Oul	0.0077	0.1148	0.06742	97.64	95.62
FBtr0239325	Damr_ML95	Dmon_Col	0.0078	0.1142	0.06848	97.64	95.66
FBtr0239325	Damr_ML95	Dmon_Van	0.0078	0.1132	0.06900	97.71	95.69
FBtr0239325	Damr_ML95	Dmon_Oul	0.0078	0.1142	0.06848	97.78	95.69
FBtr0239325	Dmon_Col	Dmon_Van	0.0000	0.0008	0.00100	99.71	99.79
FBtr0239325	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.00100	99.57	99.59
FBtr0239325	Dmon_Van	Dmon_Oul	0.0000	0.0008	0.00100	99.71	99.67
