TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0238991	Dvir_S9	Dvir_87	0.0000	0.0333	0.00100	100.00	99.11
FBtr0238991	Dvir_S9	Dlum_LM8	0.0000	0.0333	0.00100	95.42	96.44
FBtr0238991	Dvir_S9	Damr_H5	0.0019	0.0417	0.04610	95.04	96.56
FBtr0238991	Dvir_S9	Damr_w11	0.0019	0.0419	0.04588	95.04	96.56
FBtr0238991	Dvir_S9	Damr_ML95	0.0058	0.0420	0.13747	94.66	96.44
FBtr0238991	Dvir_S9	Dnov_4	0.0001	0.0617	0.00100	95.80	96.18
FBtr0238991	Dvir_S9	Dmon_Oul	0.0675	0.1314	0.51378	83.97	89.95
FBtr0238991	Dvir_S9	Dmon_Van	0.0675	0.1314	0.51378	83.97	90.20
FBtr0238991	Dvir_S9	Dmon_Col	0.0675	0.1314	0.51378	83.97	89.82
FBtr0238991	Dvir_87	Dlum_LM8	0.0000	0.0000	0.00100	95.42	97.20
FBtr0238991	Dvir_87	Damr_H5	0.0020	0.0168	0.11612	95.04	96.95
FBtr0238991	Dvir_87	Damr_w11	0.0020	0.0169	0.11571	95.04	96.95
FBtr0238991	Dvir_87	Damr_ML95	0.0058	0.0172	0.33964	94.66	96.82
FBtr0238991	Dvir_87	Dnov_4	0.0000	0.0306	0.00100	95.80	96.82
FBtr0238991	Dvir_87	Dmon_Oul	0.0679	0.0902	0.75199	83.97	90.59
FBtr0238991	Dvir_87	Dmon_Van	0.0679	0.0902	0.75199	83.97	90.84
FBtr0238991	Dvir_87	Dmon_Col	0.0679	0.0902	0.75199	83.97	90.46
FBtr0238991	Dlum_LM8	Damr_H5	0.0020	0.0168	0.11612	93.89	96.18
FBtr0238991	Dlum_LM8	Damr_w11	0.0020	0.0169	0.11571	93.89	96.18
FBtr0238991	Dlum_LM8	Damr_ML95	0.0058	0.0172	0.33964	93.51	96.06
FBtr0238991	Dlum_LM8	Dnov_4	0.0000	0.0264	0.00100	95.04	96.18
FBtr0238991	Dlum_LM8	Dmon_Oul	0.0679	0.0902	0.75199	83.21	89.69
FBtr0238991	Dlum_LM8	Dmon_Van	0.0679	0.0902	0.75199	83.21	89.95
FBtr0238991	Dlum_LM8	Dmon_Col	0.0679	0.0902	0.75199	83.21	89.57
FBtr0238991	Damr_H5	Damr_w11	0.0000	0.0086	0.00100	100.00	99.75
FBtr0238991	Damr_H5	Damr_ML95	0.0040	0.0105	0.37934	98.85	99.36
FBtr0238991	Damr_H5	Dnov_4	0.0020	0.0361	0.05640	98.47	98.60
FBtr0238991	Damr_H5	Dmon_Oul	0.0698	0.1106	0.63094	85.50	90.97
FBtr0238991	Damr_H5	Dmon_Van	0.0698	0.1106	0.63094	85.88	91.22
FBtr0238991	Damr_H5	Dmon_Col	0.0698	0.1106	0.63094	85.50	90.84
FBtr0238991	Damr_w11	Damr_ML95	0.0040	0.0106	0.37867	98.85	99.36
FBtr0238991	Damr_w11	Dnov_4	0.0021	0.0458	0.04501	98.47	98.35
FBtr0238991	Damr_w11	Dmon_Oul	0.0697	0.1109	0.62866	85.50	90.97
FBtr0238991	Damr_w11	Dmon_Van	0.0697	0.1109	0.62866	85.88	91.22
FBtr0238991	Damr_w11	Dmon_Col	0.0697	0.1109	0.62866	85.50	90.84
FBtr0238991	Damr_ML95	Dnov_4	0.0061	0.0479	0.12691	98.09	98.22
FBtr0238991	Damr_ML95	Dmon_Oul	0.0692	0.1128	0.61331	85.50	91.09
FBtr0238991	Damr_ML95	Dmon_Van	0.0692	0.1128	0.61331	85.88	91.35
FBtr0238991	Damr_ML95	Dmon_Col	0.0692	0.1128	0.61331	85.50	90.97
FBtr0238991	Dnov_4	Dmon_Oul	0.0680	0.1228	0.55388	86.26	91.22
FBtr0238991	Dnov_4	Dmon_Van	0.0680	0.1228	0.55388	86.64	91.48
FBtr0238991	Dnov_4	Dmon_Col	0.0680	0.1228	0.55388	86.26	91.09
FBtr0238991	Dmon_Oul	Dmon_Van	0.0000	0.0000	0.00100	99.62	99.49
FBtr0238991	Dmon_Oul	Dmon_Col	0.0000	0.0000	0.09824	99.24	98.98
FBtr0238991	Dmon_Van	Dmon_Col	0.0000	0.0000	0.11631	99.24	99.36
