TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0229014	Damr_ML95	Dnov_4	0.0032	0.0431	0.07344	99.58	98.60
FBtr0229014	Damr_ML95	Dvir_S9	0.0098	0.1146	0.08574	98.32	96.36
FBtr0229014	Damr_ML95	Dvir_87	0.0087	0.1220	0.07166	98.53	96.29
FBtr0229014	Damr_ML95	Dlum_LM8	0.0053	0.0746	0.07171	98.53	97.41
FBtr0229014	Damr_ML95	Dmon_Col	0.0149	0.2229	0.06664	97.48	93.49
FBtr0229014	Damr_ML95	Dmon_Van	0.0149	0.2229	0.06664	96.85	93.63
FBtr0229014	Damr_ML95	Dmon_Oul	0.0149	0.2209	0.06743	97.06	93.63
FBtr0229014	Damr_ML95	Damr_w11	0.0021	0.0310	0.06863	99.37	98.18
FBtr0229014	Damr_ML95	Damr_H5	0.0042	0.0281	0.15123	96.64	96.50
FBtr0229014	Dnov_4	Dvir_S9	0.0087	0.0929	0.09365	98.32	96.92
FBtr0229014	Dnov_4	Dvir_87	0.0076	0.1001	0.07611	98.53	96.85
FBtr0229014	Dnov_4	Dlum_LM8	0.0042	0.0537	0.07891	98.74	97.97
FBtr0229014	Dnov_4	Dmon_Col	0.0137	0.1958	0.06973	97.69	94.12
FBtr0229014	Dnov_4	Dmon_Van	0.0137	0.1958	0.06973	97.06	94.19
FBtr0229014	Dnov_4	Dmon_Oul	0.0137	0.1939	0.07065	97.27	94.19
FBtr0229014	Dnov_4	Damr_w11	0.0011	0.0178	0.05916	99.58	98.46
FBtr0229014	Dnov_4	Damr_H5	0.0032	0.0208	0.15316	96.85	96.85
FBtr0229014	Dvir_S9	Dvir_87	0.0011	0.0200	0.05351	99.79	99.51
FBtr0229014	Dvir_S9	Dlum_LM8	0.0043	0.0898	0.04816	98.74	97.13
FBtr0229014	Dvir_S9	Dmon_Col	0.0138	0.2147	0.06440	97.48	93.63
FBtr0229014	Dvir_S9	Dmon_Van	0.0138	0.2147	0.06440	96.85	93.77
FBtr0229014	Dvir_S9	Dmon_Oul	0.0139	0.2128	0.06518	97.06	93.84
FBtr0229014	Dvir_S9	Damr_w11	0.0077	0.0873	0.08779	98.32	96.22
FBtr0229014	Dvir_S9	Damr_H5	0.0099	0.0908	0.10894	95.59	94.47
FBtr0229014	Dvir_87	Dlum_LM8	0.0033	0.0862	0.03822	98.95	97.20
FBtr0229014	Dvir_87	Dmon_Col	0.0128	0.2111	0.06078	97.69	93.70
FBtr0229014	Dvir_87	Dmon_Van	0.0128	0.2111	0.06078	97.06	93.84
FBtr0229014	Dvir_87	Dmon_Oul	0.0129	0.2093	0.06152	97.27	93.91
FBtr0229014	Dvir_87	Damr_w11	0.0066	0.0943	0.06968	98.53	96.15
FBtr0229014	Dvir_87	Damr_H5	0.0088	0.0978	0.08990	95.80	94.40
FBtr0229014	Dlum_LM8	Dmon_Col	0.0094	0.1506	0.06247	97.90	94.82
FBtr0229014	Dlum_LM8	Dmon_Van	0.0094	0.1506	0.06247	97.27	95.03
FBtr0229014	Dlum_LM8	Dmon_Oul	0.0094	0.1448	0.06515	97.48	95.17
FBtr0229014	Dlum_LM8	Damr_w11	0.0032	0.0479	0.06726	98.74	97.34
FBtr0229014	Dlum_LM8	Damr_H5	0.0054	0.0513	0.10502	96.01	95.38
FBtr0229014	Dmon_Col	Dmon_Van	0.0000	0.0000	0.00100	99.37	99.02
FBtr0229014	Dmon_Col	Dmon_Oul	0.0000	0.0049	0.00100	99.58	98.67
FBtr0229014	Dmon_Col	Damr_w11	0.0126	0.1904	0.06621	97.69	93.35
FBtr0229014	Dmon_Col	Damr_H5	0.0148	0.1935	0.07635	94.96	91.60
FBtr0229014	Dmon_Van	Dmon_Oul	0.0000	0.0049	0.00100	98.95	98.74
FBtr0229014	Dmon_Van	Damr_w11	0.0126	0.1904	0.06621	97.06	93.49
FBtr0229014	Dmon_Van	Damr_H5	0.0148	0.1935	0.07635	94.33	91.74
FBtr0229014	Dmon_Oul	Damr_w11	0.0126	0.1885	0.06710	97.27	93.42
FBtr0229014	Dmon_Oul	Damr_H5	0.0148	0.1916	0.07733	94.54	91.67
FBtr0229014	Damr_w11	Damr_H5	0.0022	0.0094	0.23131	97.06	96.57
