TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0229345	Damr_H5	Damr_w11	0.0009	0.0016	0.53468	98.78	98.93
FBtr0229345	Damr_H5	Damr_ML95	0.0000	0.0063	0.00100	99.09	99.09
FBtr0229345	Damr_H5	Dnov_4	0.0016	0.0072	0.22761	98.63	98.88
FBtr0229345	Damr_H5	Dlum_LM8	0.0079	0.0256	0.30933	97.41	97.92
FBtr0229345	Damr_H5	Dvir_S9	0.0127	0.0947	0.13394	96.49	96.04
FBtr0229345	Damr_H5	Dvir_87	0.0149	0.0955	0.15563	96.19	95.93
FBtr0229345	Damr_H5	Dmon_Col	0.0203	0.0970	0.20926	93.14	94.31
FBtr0229345	Damr_H5	Dmon_Van	0.0203	0.0970	0.20926	93.90	94.46
FBtr0229345	Damr_H5	Dmon_Oul	0.0194	0.1028	0.18893	94.05	94.51
FBtr0229345	Damr_w11	Damr_ML95	0.0008	0.0040	0.19454	99.39	99.29
FBtr0229345	Damr_w11	Dnov_4	0.0025	0.0053	0.46478	99.09	99.09
FBtr0229345	Damr_w11	Dlum_LM8	0.0087	0.0235	0.37213	97.71	98.12
FBtr0229345	Damr_w11	Dvir_S9	0.0135	0.0922	0.14649	96.80	96.19
FBtr0229345	Damr_w11	Dvir_87	0.0157	0.0929	0.16878	96.49	96.09
FBtr0229345	Damr_w11	Dmon_Col	0.0211	0.0944	0.22379	93.14	94.46
FBtr0229345	Damr_w11	Dmon_Van	0.0211	0.0944	0.22379	94.05	94.66
FBtr0229345	Damr_w11	Dmon_Oul	0.0202	0.1001	0.20216	94.21	94.72
FBtr0229345	Damr_ML95	Dnov_4	0.0016	0.0098	0.16086	99.54	99.54
FBtr0229345	Damr_ML95	Dlum_LM8	0.0078	0.0282	0.27858	98.17	98.58
FBtr0229345	Damr_ML95	Dvir_S9	0.0126	0.0977	0.12941	97.26	96.65
FBtr0229345	Damr_ML95	Dvir_87	0.0148	0.0985	0.15041	96.95	96.54
FBtr0229345	Damr_ML95	Dmon_Col	0.0202	0.1000	0.20253	93.60	94.92
FBtr0229345	Damr_ML95	Dmon_Van	0.0202	0.1000	0.20253	94.51	95.12
FBtr0229345	Damr_ML95	Dmon_Oul	0.0194	0.1058	0.18308	94.66	95.17
FBtr0229345	Dnov_4	Dlum_LM8	0.0095	0.0294	0.32439	97.87	98.53
FBtr0229345	Dnov_4	Dvir_S9	0.0143	0.0987	0.14500	97.10	96.60
FBtr0229345	Dnov_4	Dvir_87	0.0165	0.0995	0.16576	96.80	96.49
FBtr0229345	Dnov_4	Dmon_Col	0.0219	0.1010	0.21717	93.45	94.87
FBtr0229345	Dnov_4	Dmon_Van	0.0219	0.1010	0.21717	94.36	95.07
FBtr0229345	Dnov_4	Dmon_Oul	0.0211	0.1068	0.19710	94.51	95.12
FBtr0229345	Dlum_LM8	Dvir_S9	0.0126	0.1037	0.12110	97.26	96.65
FBtr0229345	Dlum_LM8	Dvir_87	0.0140	0.1031	0.13617	97.10	96.60
FBtr0229345	Dlum_LM8	Dmon_Col	0.0201	0.1082	0.18541	93.75	94.87
FBtr0229345	Dlum_LM8	Dmon_Van	0.0201	0.1082	0.18541	94.66	95.07
FBtr0229345	Dlum_LM8	Dmon_Oul	0.0192	0.1141	0.16833	94.82	95.12
FBtr0229345	Dvir_S9	Dvir_87	0.0055	0.0116	0.47831	98.93	99.34
FBtr0229345	Dvir_S9	Dmon_Col	0.0228	0.1508	0.15131	92.99	93.75
FBtr0229345	Dvir_S9	Dmon_Van	0.0228	0.1508	0.15131	93.90	93.95
FBtr0229345	Dvir_S9	Dmon_Oul	0.0219	0.1527	0.14342	94.05	94.11
FBtr0229345	Dvir_87	Dmon_Col	0.0241	0.1522	0.15868	92.99	93.70
FBtr0229345	Dvir_87	Dmon_Van	0.0241	0.1522	0.15868	93.90	93.90
FBtr0229345	Dvir_87	Dmon_Oul	0.0232	0.1542	0.15063	94.05	94.05
FBtr0229345	Dmon_Col	Dmon_Van	0.0000	0.0000	0.09028	98.93	99.14
FBtr0229345	Dmon_Col	Dmon_Oul	0.0008	0.0074	0.10773	97.56	98.42
FBtr0229345	Dmon_Van	Dmon_Oul	0.0008	0.0074	0.10773	98.48	98.58
