TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0441299	Dvir_S9	Dvir_87	0.0022	0.0122	0.17707	99.64	99.39
FBtr0441299	Dvir_S9	Dlum_LM8	0.0079	0.0245	0.32383	95.27	95.27
FBtr0441299	Dvir_S9	Damr_H5	0.0112	0.0346	0.32383	95.64	95.76
FBtr0441299	Dvir_S9	Damr_ML95	0.0129	0.0358	0.36147	95.27	95.88
FBtr0441299	Dvir_S9	Damr_w11	0.0122	0.0656	0.18661	94.91	95.27
FBtr0441299	Dvir_S9	Dnov_4	0.0107	0.0743	0.14433	95.64	95.27
FBtr0441299	Dvir_S9	Dmon_Col	0.0413	0.1118	0.36931	90.91	92.48
FBtr0441299	Dvir_S9	Dmon_Oul	0.0417	0.1034	0.40383	90.55	92.48
FBtr0441299	Dvir_87	Dlum_LM8	0.0056	0.0110	0.51525	95.64	95.88
FBtr0441299	Dvir_87	Damr_H5	0.0089	0.0202	0.43898	96.00	96.36
FBtr0441299	Dvir_87	Damr_ML95	0.0105	0.0208	0.50709	95.64	96.48
FBtr0441299	Dvir_87	Damr_w11	0.0102	0.0486	0.20998	95.27	95.88
FBtr0441299	Dvir_87	Dnov_4	0.0086	0.0612	0.14062	96.00	95.88
FBtr0441299	Dvir_87	Dmon_Col	0.0389	0.0960	0.40510	91.27	92.97
FBtr0441299	Dvir_87	Dmon_Oul	0.0394	0.0878	0.44841	90.91	93.09
FBtr0441299	Dlum_LM8	Damr_H5	0.0072	0.0062	1.16086	95.27	95.88
FBtr0441299	Dlum_LM8	Damr_ML95	0.0090	0.0125	0.72535	94.91	95.64
FBtr0441299	Dlum_LM8	Damr_w11	0.0085	0.0405	0.20920	94.55	95.03
FBtr0441299	Dlum_LM8	Dnov_4	0.0069	0.0512	0.13566	95.27	95.03
FBtr0441299	Dlum_LM8	Dmon_Col	0.0412	0.1010	0.40779	89.45	91.15
FBtr0441299	Dlum_LM8	Dmon_Oul	0.0416	0.0927	0.44923	89.09	91.27
FBtr0441299	Damr_H5	Damr_ML95	0.0018	0.0061	0.29599	99.64	99.39
FBtr0441299	Damr_H5	Damr_w11	0.0051	0.0307	0.16677	98.55	98.67
FBtr0441299	Damr_H5	Dnov_4	0.0070	0.0415	0.16944	98.55	98.30
FBtr0441299	Damr_H5	Dmon_Col	0.0444	0.1054	0.42129	91.27	93.33
FBtr0441299	Damr_H5	Dmon_Oul	0.0449	0.0970	0.46244	90.91	93.45
FBtr0441299	Damr_ML95	Damr_w11	0.0071	0.0194	0.36771	98.18	98.67
FBtr0441299	Damr_ML95	Dnov_4	0.0091	0.0308	0.29521	98.18	98.42
FBtr0441299	Damr_ML95	Dmon_Col	0.0462	0.1068	0.43258	90.91	93.33
FBtr0441299	Damr_ML95	Dmon_Oul	0.0466	0.0983	0.47431	90.55	93.45
FBtr0441299	Damr_w11	Dnov_4	0.0086	0.0612	0.14042	97.82	97.94
FBtr0441299	Damr_w11	Dmon_Col	0.0448	0.1290	0.34705	90.55	92.85
FBtr0441299	Damr_w11	Dmon_Oul	0.0451	0.1197	0.37680	90.18	92.97
FBtr0441299	Dnov_4	Dmon_Col	0.0432	0.1457	0.29647	91.27	92.73
FBtr0441299	Dnov_4	Dmon_Oul	0.0435	0.1363	0.31939	90.91	92.85
FBtr0441299	Dmon_Col	Dmon_Oul	0.0000	0.0081	0.00100	99.64	99.64
