TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0240355	Damr_H5	Damr_ML95	0.0000	0.0424	0.00100	99.47	98.05
FBtr0240355	Damr_H5	Dnov_4	0.0000	0.0407	0.00100	99.47	98.49
FBtr0240355	Damr_H5	Damr_w11	0.0001	0.0505	0.00100	99.20	97.87
FBtr0240355	Damr_H5	Dlum_LM8	0.0039	0.0435	0.08887	98.67	97.87
FBtr0240355	Damr_H5	Dvir_S9	0.0135	0.1362	0.09887	96.01	94.86
FBtr0240355	Damr_H5	Dvir_87	0.0119	0.1419	0.08420	96.81	95.21
FBtr0240355	Damr_H5	Dmon_Col	0.0297	0.1006	0.29512	92.55	93.62
FBtr0240355	Damr_H5	Dmon_Van	0.0297	0.1006	0.29513	92.55	93.62
FBtr0240355	Damr_H5	Dmon_Oul	0.0297	0.1006	0.29513	92.02	93.71
FBtr0240355	Damr_ML95	Dnov_4	0.0001	0.0592	0.00100	100.00	98.40
FBtr0240355	Damr_ML95	Damr_w11	0.0001	0.0564	0.00100	99.73	98.14
FBtr0240355	Damr_ML95	Dlum_LM8	0.0041	0.0697	0.05888	99.20	97.61
FBtr0240355	Damr_ML95	Dvir_S9	0.0138	0.1736	0.07963	96.54	94.33
FBtr0240355	Damr_ML95	Dvir_87	0.0123	0.1793	0.06854	97.34	94.68
FBtr0240355	Damr_ML95	Dmon_Col	0.0300	0.1415	0.21202	93.09	93.26
FBtr0240355	Damr_ML95	Dmon_Van	0.0300	0.1415	0.21202	93.09	93.26
FBtr0240355	Damr_ML95	Dmon_Oul	0.0300	0.1415	0.21202	92.55	93.26
FBtr0240355	Dnov_4	Damr_w11	0.0000	0.0407	0.00100	99.73	98.40
FBtr0240355	Dnov_4	Dlum_LM8	0.0040	0.0469	0.08571	99.20	98.23
FBtr0240355	Dnov_4	Dvir_S9	0.0137	0.1399	0.09762	96.54	95.12
FBtr0240355	Dnov_4	Dvir_87	0.0121	0.1452	0.08349	97.34	95.48
FBtr0240355	Dnov_4	Dmon_Col	0.0299	0.1227	0.24377	93.09	93.71
FBtr0240355	Dnov_4	Dmon_Van	0.0299	0.1227	0.24377	93.09	93.71
FBtr0240355	Dnov_4	Dmon_Oul	0.0299	0.1227	0.24377	92.55	93.71
FBtr0240355	Damr_w11	Dlum_LM8	0.0040	0.0505	0.08012	98.94	97.78
FBtr0240355	Damr_w11	Dvir_S9	0.0137	0.1445	0.09469	96.28	94.95
FBtr0240355	Damr_w11	Dvir_87	0.0121	0.1498	0.08109	97.07	95.30
FBtr0240355	Damr_w11	Dmon_Col	0.0299	0.1275	0.23467	92.82	93.35
FBtr0240355	Damr_w11	Dmon_Van	0.0299	0.1275	0.23467	92.82	93.35
FBtr0240355	Damr_w11	Dmon_Oul	0.0299	0.1275	0.23467	92.29	93.44
FBtr0240355	Dlum_LM8	Dvir_S9	0.0123	0.1211	0.10137	96.81	95.74
FBtr0240355	Dlum_LM8	Dvir_87	0.0109	0.1165	0.09357	97.61	96.19
FBtr0240355	Dlum_LM8	Dmon_Col	0.0287	0.0919	0.31233	93.62	94.33
FBtr0240355	Dlum_LM8	Dmon_Van	0.0287	0.0919	0.31233	93.62	94.33
FBtr0240355	Dlum_LM8	Dmon_Oul	0.0287	0.0919	0.31233	93.09	94.41
FBtr0240355	Dvir_S9	Dvir_87	0.0028	0.0268	0.10346	98.94	98.94
FBtr0240355	Dvir_S9	Dmon_Col	0.0301	0.1747	0.17244	93.09	92.82
FBtr0240355	Dvir_S9	Dmon_Van	0.0301	0.1747	0.17244	93.09	92.82
FBtr0240355	Dvir_S9	Dmon_Oul	0.0301	0.1747	0.17244	92.55	92.91
FBtr0240355	Dvir_87	Dmon_Col	0.0301	0.1643	0.18349	93.35	93.17
FBtr0240355	Dvir_87	Dmon_Van	0.0301	0.1643	0.18349	93.35	93.17
FBtr0240355	Dvir_87	Dmon_Oul	0.0301	0.1643	0.18349	92.82	93.17
FBtr0240355	Dmon_Col	Dmon_Van	0.0000	0.0000	0.00100	99.47	99.47
FBtr0240355	Dmon_Col	Dmon_Oul	0.0000	0.0000	0.00100	98.40	98.14
FBtr0240355	Dmon_Van	Dmon_Oul	0.0000	0.0000	0.00100	98.40	98.14
