TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0439070	Damr_ML95	Damr_w11	0.0034	0.0191	0.17665	99.10	99.10
FBtr0439070	Damr_ML95	Damr_H5	0.0013	0.0101	0.12436	99.10	99.10
FBtr0439070	Damr_ML95	Dnov_4	0.0083	0.0173	0.48124	98.20	98.87
FBtr0439070	Damr_ML95	Dlum_LM8	0.0121	0.0464	0.26013	96.17	97.45
FBtr0439070	Damr_ML95	Dvir_S9	0.0215	0.1112	0.19319	94.82	95.95
FBtr0439070	Damr_ML95	Dvir_87	0.0203	0.1130	0.17953	94.82	95.95
FBtr0439070	Damr_ML95	Dmon_Col	0.0385	0.1410	0.27327	90.32	93.17
FBtr0439070	Damr_ML95	Dmon_Oul	0.0397	0.1357	0.29276	90.54	93.62
FBtr0439070	Damr_w11	Damr_H5	0.0022	0.0204	0.10797	98.65	98.72
FBtr0439070	Damr_w11	Dnov_4	0.0067	0.0269	0.24780	98.20	98.57
FBtr0439070	Damr_w11	Dlum_LM8	0.0130	0.0562	0.23071	95.72	97.00
FBtr0439070	Damr_w11	Dvir_S9	0.0215	0.1109	0.19384	94.82	95.95
FBtr0439070	Damr_w11	Dvir_87	0.0204	0.1201	0.16977	94.82	95.80
FBtr0439070	Damr_w11	Dmon_Col	0.0395	0.1520	0.25972	89.86	92.72
FBtr0439070	Damr_w11	Dmon_Oul	0.0407	0.1466	0.27761	90.09	93.17
FBtr0439070	Damr_H5	Dnov_4	0.0069	0.0060	1.16218	98.20	98.87
FBtr0439070	Damr_H5	Dlum_LM8	0.0108	0.0411	0.26236	96.17	97.37
FBtr0439070	Damr_H5	Dvir_S9	0.0202	0.1061	0.19016	94.82	95.95
FBtr0439070	Damr_H5	Dvir_87	0.0191	0.1155	0.16523	95.05	95.87
FBtr0439070	Damr_H5	Dmon_Col	0.0371	0.1308	0.28361	90.32	93.17
FBtr0439070	Damr_H5	Dmon_Oul	0.0383	0.1254	0.30523	90.54	93.62
FBtr0439070	Dnov_4	Dlum_LM8	0.0109	0.0478	0.22735	96.62	97.52
FBtr0439070	Dnov_4	Dvir_S9	0.0191	0.1156	0.16525	95.50	96.10
FBtr0439070	Dnov_4	Dvir_87	0.0180	0.1251	0.14400	95.50	95.95
FBtr0439070	Dnov_4	Dmon_Col	0.0353	0.1393	0.25364	90.99	93.47
FBtr0439070	Dnov_4	Dmon_Oul	0.0365	0.1339	0.27262	91.22	93.92
FBtr0439070	Dlum_LM8	Dvir_S9	0.0115	0.1172	0.09858	95.95	96.17
FBtr0439070	Dlum_LM8	Dvir_87	0.0105	0.1268	0.08266	95.95	96.02
FBtr0439070	Dlum_LM8	Dmon_Col	0.0309	0.1407	0.21928	90.99	93.32
FBtr0439070	Dlum_LM8	Dmon_Oul	0.0320	0.1351	0.23690	90.99	93.77
FBtr0439070	Dvir_S9	Dvir_87	0.0010	0.0167	0.06135	99.55	99.55
FBtr0439070	Dvir_S9	Dmon_Col	0.0381	0.1664	0.22868	90.32	92.87
FBtr0439070	Dvir_S9	Dmon_Oul	0.0368	0.1645	0.22359	90.99	93.47
FBtr0439070	Dvir_87	Dmon_Col	0.0370	0.1768	0.20903	90.32	92.72
FBtr0439070	Dvir_87	Dmon_Oul	0.0357	0.1750	0.20393	90.99	93.32
FBtr0439070	Dmon_Col	Dmon_Oul	0.0013	0.0025	0.50625	98.87	98.80
